,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2021.html,False,18,10,8,.556,-9.63,-7.13,4,5,7,4,2,2,1292,1242,72.5,99.0,.241,.443,.515,50.9,50.9,10.3,11.2,.494,17.4,29.9,.160,72.5,95.2,.255,.374,.506,49.1,46.2,9.8,10.0,.479,17.5,27.9,.175
84,Florida International,/cbb/schools/florida-international/men/2021.html,False,26,9,17,.346,-11.20,-3.24,2,15,7,8,2,9,1914,1985,72.8,99.7,.244,.509,.535,46.0,56.5,11.4,10.0,.515,17.5,26.2,.163,72.8,103.4,.329,.317,.559,54.0,46.2,9.5,9.1,.529,19.5,32.4,.235
85,Florida State,/cbb/schools/florida-state/men/2021.html,True,25,18,7,.720,17.12,9.16,11,4,12,1,3,4,1929,1730,70.0,109.1,.324,.349,.572,52.6,52.4,10.3,14.3,.540,17.6,33.7,.240,70.0,97.8,.352,.395,.506,47.4,51.4,9.8,7.3,.461,16.8,31.0,.258
86,Fordham,/cbb/schools/fordham/men/2021.html,False,14,2,12,.143,-11.69,3.09,2,11,2,5,0,6,725,932,64.2,80.6,.275,.411,.448,43.5,59.5,9.7,7.0,.414,18.8,19.2,.184,64.2,103.7,.278,.478,.540,56.5,65.4,10.6,8.8,.515,16.7,30.4,.191
87,Fresno State,/cbb/schools/fresno-state/men/2021.html,False,24,12,12,.500,-3.57,0.07,9,11,7,5,4,6,1591,1618,66.9,98.6,.376,.387,.524,52.4,45.1,9.8,8.7,.492,18.5,31.0,.251,66.9,100.3,.322,.383,.536,47.6,46.6,9.9,9.6,.500,17.2,25.3,.236
88,Furman,/cbb/schools/furman/men/2021.html,False,25,16,9,.640,5.99,-1.69,10,5,11,1,5,7,1990,1723,70.9,111.8,.266,.472,.589,51.6,57.0,11.5,9.5,.568,15.6,27.2,.192,70.9,96.8,.294,.388,.525,48.4,51.3,10.1,8.7,.504,18.4,25.8,.189
89,Gardner-Webb,/cbb/schools/gardner-webb/men/2021.html,False,26,11,15,.423,-3.87,-6.14,10,10,7,4,4,11,1837,1778,67.0,105.5,.300,.439,.549,49.5,52.1,8.8,14.7,.524,15.4,26.7,.207,67.0,102.1,.365,.407,.528,50.5,55.9,8.2,10.0,.486,15.9,28.1,.267
90,George Mason,/cbb/schools/george-mason/men/2021.html,False,22,13,9,.591,1.91,0.48,8,6,7,3,3,4,1569,1538,69.2,100.2,.293,.362,.511,51.9,49.7,10.2,11.6,.488,15.5,30.2,.188,69.2,98.2,.282,.358,.532,48.1,44.3,9.2,6.6,.501,17.7,24.3,.204
91,George Washington,/cbb/schools/george-washington/men/2021.html,False,17,5,12,.294,-5.75,-1.57,3,5,3,6,1,5,1158,1229,68.9,98.1,.361,.339,.533,49.3,47.2,9.1,7.0,.498,17.6,24.5,.252,68.9,104.2,.250,.365,.531,50.7,54.4,10.3,10.1,.510,14.6,28.5,.168
92,Georgetown,/cbb/schools/georgetown/men/2021.html,True,26,13,13,.500,10.13,10.36,7,9,7,6,2,6,1857,1863,70.4,101.0,.308,.389,.532,53.3,51.7,8.3,10.4,.494,18.5,31.9,.232,70.4,101.3,.259,.398,.516,46.7,57.4,10.7,7.9,.489,14.2,26.8,.179
93,Georgia,/cbb/schools/georgia/men/2021.html,False,26,14,12,.538,6.62,8.02,7,11,12,5,2,6,2014,2027,75.7,101.8,.345,.318,.540,50.8,53.0,11.1,6.3,.509,18.8,33.1,.238,75.7,102.4,.310,.374,.549,49.2,48.2,11.3,10.5,.521,18.9,31.4,.218
94,Georgia Southern,/cbb/schools/georgia-southern/men/2021.html,False,26,13,13,.500,-10.22,-6.26,7,9,9,4,4,8,1860,1762,68.4,101.7,.301,.396,.530,51.9,47.2,11.5,11.3,.510,17.6,32.5,.191,68.4,96.3,.305,.391,.524,48.1,44.4,10.2,7.8,.492,19.6,28.2,.216
95,Georgia State,/cbb/schools/georgia-state/men/2021.html,False,22,16,6,.727,-1.70,-4.60,8,4,9,1,5,4,1767,1599,71.2,110.4,.307,.359,.556,50.4,56.9,9.8,12.2,.532,13.8,31.3,.210,71.2,99.9,.327,.408,.516,49.6,48.4,8.6,7.1,.482,17.3,31.5,.228
96,Georgia Tech,/cbb/schools/georgia-tech/men/2021.html,True,26,17,9,.654,12.79,7.91,11,6,11,3,4,5,1948,1821,67.9,107.8,.284,.364,.567,46.9,57.1,13.1,9.6,.540,14.4,24.3,.206,67.9,100.8,.289,.353,.550,53.1,55.1,7.8,7.6,.524,19.8,30.1,.203
97,Gonzaga,/cbb/schools/gonzaga/men/2021.html,True,32,31,1,.969,27.20,5.92,15,0,12,0,7,0,2911,2230,74.6,121.5,.358,.332,.633,55.0,55.7,10.6,6.9,.610,14.3,29.2,.261,74.6,93.1,.257,.337,.505,45.0,45.5,8.1,6.8,.477,17.3,23.1,.181
98,Grambling,/cbb/schools/grambling/men/2021.html,False,24,12,12,.500,-14.27,-12.49,9,6,6,4,5,7,1617,1649,72.1,93.0,.421,.287,.513,48.5,60.0,11.2,8.4,.476,19.1,25.4,.280,72.1,94.8,.378,.381,.500,51.5,62.4,10.6,11.6,.464,17.9,30.4,.252
99,Grand Canyon,/cbb/schools/grand-canyon/men/2021.html,True,24,17,7,.708,5.11,-3.46,9,3,10,3,5,1,1812,1491,68.2,110.7,.314,.358,.570,56.8,57.7,7.1,9.1,.547,16.2,32.4,.215,68.2,91.1,.292,.419,.481,43.2,46.3,8.3,5.7,.445,15.3,22.0,.207
100,Green Bay,/cbb/schools/green-bay/men/2021.html,False,25,8,17,.320,-10.15,-5.23,8,12,6,6,2,11,1790,1913,67.7,102.7,.273,.339,.526,47.6,53.7,7.9,9.3,.492,13.6,25.7,.204,67.7,109.7,.319,.343,.566,52.4,44.9,8.1,6.7,.535,14.8,29.0,.232
101,Hampton,/cbb/schools/hampton/men/2021.html,False,25,11,14,.440,-13.67,-9.27,9,9,5,7,6,7,1721,1831,70.1,98.2,.286,.388,.527,45.9,47.2,8.7,16.1,.495,16.3,22.1,.207,70.1,104.5,.354,.378,.527,54.1,49.9,9.2,7.7,.492,15.3,31.7,.247
102,Hartford,/cbb/schools/hartford/men/2021.html,True,24,15,9,.625,-3.45,-4.95,8,6,10,1,5,6,1570,1534,67.0,97.6,.286,.425,.530,48.7,47.0,10.3,6.6,.499,17.5,24.3,.205,67.0,95.4,.244,.409,.500,51.3,48.4,8.6,11.1,.477,17.3,28.8,.162
103,Hawaii,/cbb/schools/hawaii/men/2021.html,False,21,11,10,.524,-2.98,-2.72,9,9,7,5,4,4,1503,1452,68.4,102.8,.311,.377,.542,52.7,46.1,8.1,3.8,.510,17.3,30.3,.224,68.4,99.3,.280,.303,.525,47.3,40.7,10.1,7.7,.493,15.5,24.5,.204
104,High Point,/cbb/schools/high-point/men/2021.html,False,24,9,15,.375,-10.78,-7.58,6,11,5,5,4,10,1600,1677,67.4,98.4,.383,.292,.499,51.0,51.8,9.7,12.6,.458,15.9,32.0,.263,67.4,103.1,.341,.449,.550,49.0,58.2,9.2,10.6,.523,17.6,28.2,.232
105,Hofstra,/cbb/schools/hofstra/men/2021.html,False,23,13,10,.565,-2.77,-2.94,8,6,7,3,5,6,1683,1679,68.9,105.6,.330,.393,.542,50.0,49.2,9.5,7.9,.508,15.2,29.3,.236,68.9,105.4,.258,.381,.541,50.0,60.4,8.5,8.8,.511,15.1,28.9,.192
106,Holy Cross,/cbb/schools/holy-cross/men/2021.html,False,16,5,11,.313,-4.99,0.45,5,11,2,7,3,4,1130,1217,69.9,100.2,.261,.330,.528,47.1,45.6,9.8,10.1,.503,16.1,26.5,.182,69.9,107.9,.352,.331,.558,52.9,48.6,9.8,8.3,.526,16.2,31.4,.252
107,Houston,/cbb/schools/houston/men/2021.html,True,32,28,4,.875,21.66,5.37,14,3,15,0,5,3,2434,1863,66.1,115.1,.303,.420,.542,56.2,52.2,12.1,14.7,.510,13.2,39.4,.222,66.1,88.1,.405,.381,.476,43.8,53.6,7.5,7.0,.433,18.8,26.8,.268
108,Houston Christian,/cbb/schools/houston-baptist/men/2021.html,False,25,6,19,.240,-16.72,-5.72,4,11,4,6,1,12,1776,2007,74.2,95.2,.279,.396,.528,47.1,55.7,9.4,9.5,.496,19.9,25.4,.205,74.2,107.6,.282,.385,.563,52.9,53.1,12.0,8.8,.537,16.6,31.2,.203
109,Howard,/cbb/schools/howard/men/2021.html,False,5,1,4,.200,-14.26,-2.51,,,1,1,,,363,424,73.1,99.3,.389,.435,.541,47.2,60.2,7.1,12.8,.502,17.7,22.9,.279,73.1,116.0,.303,.411,.556,52.8,62.8,11.2,9.4,.542,10.4,30.6,.189
110,Idaho,/cbb/schools/idaho/men/2021.html,False,22,1,21,.045,-18.32,-2.91,1,17,1,9,0,11,1343,1682,67.4,89.5,.296,.316,.520,46.6,54.4,7.3,5.5,.485,21.8,22.0,.214,67.4,112.2,.358,.367,.578,53.4,48.6,13.1,8.6,.543,15.0,29.7,.267
111,Idaho State,/cbb/schools/idaho-state/men/2021.html,False,24,13,11,.542,-8.39,-5.71,8,6,8,3,5,5,1637,1481,66.2,101.9,.393,.396,.547,54.7,48.8,6.7,9.3,.509,19.3,32.3,.280,66.2,92.2,.330,.315,.494,45.3,44.7,10.8,5.9,.458,16.8,24.7,.226
112,Illinois,/cbb/schools/illinois/men/2021.html,True,31,24,7,.774,23.25,11.34,16,4,11,2,9,3,2497,2128,71.2,111.7,.379,.299,.582,56.8,55.7,7.9,6.9,.556,15.8,32.0,.262,71.2,95.2,.301,.326,.497,43.2,45.1,9.3,9.3,.465,14.3,21.9,.207
113,Illinois State,/cbb/schools/illinois-state/men/2021.html,False,25,7,18,.280,-5.45,0.38,4,14,3,8,3,9,1799,1870,70.7,100.3,.252,.383,.544,49.5,50.8,8.4,9.3,.526,17.3,23.8,.167,70.7,104.2,.257,.415,.539,50.5,57.5,9.8,6.8,.512,14.7,26.1,.186
114,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2021.html,False,22,9,13,.409,-12.06,-7.42,6,10,7,4,2,9,1489,1591,69.6,96.1,.228,.418,.516,48.4,53.2,5.2,7.0,.497,16.8,23.4,.150,69.6,102.7,.339,.267,.514,51.6,44.5,9.1,7.3,.480,12.4,27.3,.233
115,Incarnate Word,/cbb/schools/incarnate-word/men/2021.html,False,22,8,14,.364,-15.91,-8.33,5,9,5,7,3,6,1495,1578,68.2,99.1,.337,.381,.547,47.1,51.3,7.8,4.8,.516,18.4,24.0,.237,68.2,104.6,.323,.326,.541,52.9,53.4,9.7,9.2,.513,16.3,30.6,.222
116,Indiana,/cbb/schools/indiana/men/2021.html,False,27,12,15,.444,12.79,12.45,7,12,6,6,3,7,1882,1873,67.1,100.6,.415,.323,.521,49.0,57.5,8.3,10.5,.485,15.1,25.3,.275,67.1,100.1,.335,.376,.525,51.0,48.7,8.5,9.6,.488,15.6,27.3,.240
117,Indiana State,/cbb/schools/indiana-state/men/2021.html,False,25,15,10,.600,2.04,1.91,11,7,9,3,5,6,1662,1645,66.8,99.6,.359,.333,.530,48.9,46.0,9.8,8.7,.489,16.2,25.0,.264,66.8,98.6,.273,.380,.540,51.1,54.7,7.7,7.4,.515,19.4,26.5,.191
118,Iona,/cbb/schools/iona/men/2021.html,True,18,12,6,.667,-1.20,-6.42,6,3,4,2,4,3,1283,1189,69.9,102.0,.345,.377,.546,53.5,54.9,9.8,12.5,.507,19.3,32.2,.256,69.9,94.5,.461,.375,.506,46.5,53.4,10.7,7.3,.460,17.4,26.4,.316
119,Iowa,/cbb/schools/iowa/men/2021.html,True,31,22,9,.710,21.40,10.43,14,6,14,2,6,4,2595,2255,71.0,117.5,.320,.398,.574,51.8,64.4,7.8,11.6,.547,11.5,30.5,.228,71.0,102.1,.222,.395,.510,48.2,60.2,7.5,8.3,.488,13.8,28.7,.150
120,Iowa State,/cbb/schools/iowa-state/men/2021.html,False,24,2,22,.083,-0.72,10.40,0,18,2,10,0,11,1574,1841,70.5,93.0,.196,.386,.510,45.4,47.0,9.2,8.1,.480,18.8,24.3,.154,70.5,108.8,.362,.342,.558,54.6,48.8,11.5,9.0,.520,15.9,33.1,.268
121,IUPUI,/cbb/schools/iupui/men/2021.html,False,18,8,10,.444,-11.65,-7.03,7,9,4,5,4,5,1281,1364,72.7,97.9,.305,.389,.523,48.6,52.9,9.5,5.9,.490,17.0,25.4,.219,72.7,104.3,.351,.347,.563,51.4,47.1,9.3,5.8,.527,16.9,25.3,.258
122,Jackson State,/cbb/schools/jackson-state/men/2021.html,False,18,12,6,.667,-11.27,-14.05,11,0,6,0,5,5,1181,1131,70.5,91.8,.421,.293,.491,51.2,47.9,11.4,8.4,.446,18.7,28.9,.286,70.5,87.9,.411,.283,.484,48.8,45.2,9.2,8.2,.437,19.5,26.5,.283
123,Jacksonville,/cbb/schools/jacksonville/men/2021.html,False,24,11,13,.458,-11.15,-6.74,5,9,7,5,4,8,1622,1668,69.5,96.7,.340,.398,.529,48.0,46.6,9.8,7.4,.502,18.3,24.8,.226,69.5,99.4,.264,.394,.529,52.0,50.7,9.1,7.7,.504,18.2,28.9,.183
124,Jacksonville State,/cbb/schools/jacksonville-state/men/2021.html,False,27,18,9,.667,-3.02,-6.06,13,6,8,3,7,5,2005,1851,68.0,107.7,.316,.393,.556,53.4,53.0,7.3,9.8,.531,16.6,32.3,.217,68.0,99.5,.251,.417,.504,46.6,52.4,8.9,7.6,.479,14.3,27.7,.169
125,James Madison,/cbb/schools/james-madison/men/2021.html,False,20,13,7,.650,-0.11,-3.17,8,2,10,3,3,3,1562,1409,72.4,107.9,.386,.405,.549,50.2,50.8,10.3,6.6,.521,14.6,29.4,.258,72.4,97.3,.321,.464,.525,49.8,55.2,8.2,9.0,.485,19.3,28.7,.239
126,Kansas,/cbb/schools/kansas/men/2021.html,True,30,21,9,.700,15.29,10.26,12,6,14,1,4,6,2191,2010,69.7,104.3,.298,.367,.531,52.0,52.6,9.9,10.9,.499,14.8,30.5,.213,69.7,95.7,.266,.378,.510,48.0,48.4,8.6,7.8,.478,17.5,26.1,.192
127,Kansas City,/cbb/schools/missouri-kansas-city/men/2021.html,False,24,11,13,.458,-4.92,-2.67,7,7,8,3,2,8,1683,1502,66.5,105.4,.293,.315,.572,50.3,55.3,11.9,7.1,.555,16.9,24.3,.193,66.5,94.1,.516,.374,.539,49.7,53.5,8.0,8.4,.494,21.4,24.0,.356
128,Kansas State,/cbb/schools/kansas-state/men/2021.html,False,29,9,20,.310,0.76,9.04,4,14,6,12,2,7,1792,2037,66.5,92.9,.289,.409,.500,49.9,58.1,8.3,4.7,.472,19.4,29.7,.192,66.5,105.6,.315,.406,.566,50.1,54.4,11.8,9.7,.534,17.7,28.0,.233
129,Kennesaw State,/cbb/schools/kennesaw-state/men/2021.html,False,24,5,19,.208,-14.15,-3.67,2,13,4,9,0,9,1571,1672,69.7,93.9,.296,.387,.507,50.0,45.5,8.2,6.7,.481,18.0,25.5,.195,69.7,99.9,.328,.334,.539,50.0,41.3,9.9,7.0,.505,16.5,23.6,.237
130,Kent State,/cbb/schools/kent-state/men/2021.html,False,23,15,8,.652,1.74,-1.90,12,6,9,2,6,5,1764,1635,70.9,107.6,.277,.396,.544,53.7,52.0,9.5,9.0,.508,16.1,34.8,.216,70.9,99.7,.282,.397,.521,46.3,50.3,9.4,6.9,.491,16.0,27.8,.199
131,Kentucky,/cbb/schools/kentucky/men/2021.html,False,25,9,16,.360,11.77,11.49,8,9,5,6,4,7,1761,1754,70.0,99.7,.345,.323,.513,51.2,50.9,8.9,14.9,.471,16.9,32.6,.251,70.0,99.3,.297,.345,.505,48.8,48.9,8.7,9.1,.467,15.4,30.5,.220
132,La Salle,/cbb/schools/la-salle/men/2021.html,False,25,9,16,.360,-3.57,2.85,6,11,6,3,3,11,1702,1838,69.7,97.2,.242,.394,.525,48.5,50.2,10.6,9.4,.503,18.2,26.8,.166,69.7,104.9,.354,.377,.555,51.5,56.9,10.3,8.3,.517,17.1,29.0,.263
133,Lafayette,/cbb/schools/lafayette/men/2021.html,False,15,9,6,.600,-5.38,-6.38,9,5,6,3,3,3,1165,1150,70.2,107.1,.303,.386,.549,47.3,60.0,8.6,7.9,.506,13.3,23.7,.244,70.2,105.7,.337,.301,.539,52.7,47.9,7.0,7.9,.509,14.0,28.5,.233
134,Lamar,/cbb/schools/lamar/men/2021.html,False,28,10,18,.357,-13.10,-6.57,7,10,5,5,3,11,1843,2026,69.8,93.5,.308,.277,.500,48.4,49.6,10.1,11.1,.460,17.7,26.4,.226,69.8,102.8,.275,.355,.545,51.6,56.2,9.9,7.9,.523,17.5,28.7,.186
135,Lehigh,/cbb/schools/lehigh/men/2021.html,False,15,4,11,.267,-12.85,-4.58,4,10,1,5,3,6,1025,1149,71.3,95.0,.279,.256,.502,49.4,49.2,8.3,5.6,.471,16.1,24.9,.195,71.3,106.5,.328,.345,.566,50.6,51.5,9.8,7.3,.532,15.2,23.8,.243
136,Liberty,/cbb/schools/liberty/men/2021.html,True,29,23,6,.793,4.06,-6.14,11,2,13,0,5,3,2157,1739,64.9,114.6,.237,.474,.604,52.9,58.6,7.2,7.1,.580,13.9,23.4,.184,64.9,92.4,.281,.358,.495,47.1,41.6,8.3,7.6,.464,16.3,21.1,.194
137,Lipscomb,/cbb/schools/lipscomb/men/2021.html,False,27,15,12,.556,-7.07,-5.63,9,6,10,4,4,7,1922,1848,68.4,103.7,.337,.381,.555,49.6,53.0,9.0,5.8,.527,15.8,23.6,.233,68.4,99.7,.212,.427,.523,50.4,49.4,8.6,8.9,.501,16.4,26.5,.149
138,Little Rock,/cbb/schools/arkansas-little-rock/men/2021.html,False,26,11,15,.423,-6.36,-5.40,7,11,7,4,2,8,1786,1782,67.9,100.2,.369,.337,.542,52.3,55.5,9.3,9.6,.508,19.2,31.1,.259,67.9,100.0,.272,.394,.535,47.7,53.8,9.6,8.3,.505,17.8,27.4,.197
139,Long Beach State,/cbb/schools/long-beach-state/men/2021.html,False,18,6,12,.333,-8.50,-2.83,4,8,4,3,1,8,1328,1430,74.2,96.7,.377,.338,.538,47.0,45.1,8.2,7.2,.506,18.9,23.1,.257,74.2,104.1,.349,.381,.529,53.0,50.3,9.9,7.6,.494,15.2,31.5,.246
140,Long Island University,/cbb/schools/long-island-university/men/2021.html,False,18,9,9,.500,-7.76,-8.82,9,9,6,3,3,6,1332,1313,74.5,99.3,.312,.404,.502,51.1,61.2,11.3,9.7,.473,16.3,32.9,.208,74.5,97.9,.284,.351,.528,48.9,52.2,8.9,7.6,.499,18.4,28.5,.201
141,Longwood,/cbb/schools/longwood/men/2021.html,False,29,12,17,.414,-7.93,-6.40,10,10,8,5,4,11,1920,1966,66.3,99.8,.315,.380,.529,49.7,45.1,9.2,6.1,.499,17.3,27.6,.217,66.3,102.2,.331,.442,.552,50.3,49.4,9.5,9.9,.519,18.1,27.0,.240
142,Louisiana,/cbb/schools/louisiana-lafayette/men/2021.html,False,26,17,9,.654,-4.84,-5.50,10,7,10,3,6,4,1934,1892,72.1,102.2,.288,.331,.529,53.5,46.6,7.7,11.0,.501,17.5,33.6,.201,72.1,100.0,.294,.314,.514,46.5,52.8,9.4,7.6,.476,14.6,27.3,.220
143,Louisiana State,/cbb/schools/louisiana-state/men/2021.html,True,29,19,10,.655,15.70,9.14,11,6,11,2,4,6,2371,2181,72.6,112.1,.340,.370,.560,50.4,42.0,10.6,8.2,.523,13.5,31.2,.255,72.6,103.1,.298,.440,.518,49.6,51.7,7.9,9.2,.485,15.3,32.0,.213
144,Louisiana Tech,/cbb/schools/louisiana-tech/men/2021.html,False,32,24,8,.750,6.63,-0.21,12,4,15,1,5,5,2339,2094,70.6,103.5,.342,.373,.538,52.2,50.2,9.6,8.1,.509,15.9,28.0,.233,70.6,92.6,.271,.388,.495,47.8,50.7,8.6,8.8,.462,17.1,24.4,.194
145,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2021.html,False,26,7,19,.269,-10.59,-5.90,5,13,5,8,2,10,1670,1792,67.7,94.5,.251,.390,.510,44.9,58.3,10.9,8.1,.482,17.1,22.7,.176,67.7,101.4,.340,.365,.539,55.1,52.4,9.6,8.5,.504,18.4,31.9,.244
146,Louisville,/cbb/schools/louisville/men/2021.html,False,20,13,7,.650,10.35,8.90,8,5,9,2,4,4,1359,1330,66.0,102.3,.321,.303,.514,53.3,44.7,7.2,5.5,.478,14.8,32.0,.230,66.0,100.1,.298,.406,.511,46.7,49.8,8.8,9.0,.484,14.5,26.2,.197
147,Loyola (IL),/cbb/schools/loyola-il/men/2021.html,True,31,26,5,.839,15.12,1.37,16,2,13,0,8,3,2202,1738,63.8,110.5,.322,.375,.592,54.2,60.9,10.8,7.0,.567,16.4,25.9,.231,63.8,87.2,.224,.328,.494,45.8,45.4,7.9,8.3,.466,19.6,20.1,.160
148,Loyola (MD),/cbb/schools/loyola-md/men/2021.html,False,17,6,11,.353,-2.29,-3.47,4,10,3,4,3,7,1226,1206,68.4,100.9,.354,.303,.529,52.7,47.9,9.5,8.7,.511,17.5,31.3,.214,68.4,99.3,.334,.370,.530,47.3,51.3,11.3,7.4,.493,17.1,25.6,.243
149,Loyola Marymount,/cbb/schools/loyola-marymount/men/2021.html,False,22,13,9,.591,5.55,4.05,7,5,8,3,4,5,1529,1496,67.8,101.9,.413,.349,.557,56.3,53.3,6.9,7.7,.517,20.4,32.0,.300,67.8,99.7,.348,.365,.543,43.7,54.6,10.0,9.8,.508,15.8,20.4,.250
150,Maine,/cbb/schools/maine/men/2021.html,False,9,2,7,.222,-15.66,-4.21,2,6,1,1,1,6,478,581,65.4,81.2,.272,.449,.468,46.8,62.8,8.7,13.5,.451,22.4,23.3,.155,65.4,98.7,.310,.390,.520,53.2,51.4,12.6,7.6,.488,17.9,30.3,.218
151,Manhattan,/cbb/schools/manhattan/men/2021.html,False,20,7,13,.350,-12.20,-8.35,6,12,4,6,3,6,1268,1345,67.6,91.0,.355,.373,.466,49.5,54.0,11.1,10.6,.426,17.5,31.9,.236,67.6,96.5,.468,.330,.527,50.5,55.5,8.7,11.2,.479,19.6,29.5,.330
152,Marist,/cbb/schools/marist/men/2021.html,False,21,12,9,.571,-8.99,-8.80,10,8,6,3,6,5,1332,1336,66.7,93.9,.315,.412,.520,50.3,48.2,8.0,12.4,.491,19.1,23.0,.216,66.7,94.2,.322,.425,.494,49.7,54.3,10.0,9.0,.457,15.9,25.4,.223
153,Marquette,/cbb/schools/marquette/men/2021.html,False,27,13,14,.481,8.51,8.58,8,11,7,7,6,6,1883,1885,68.4,101.6,.350,.374,.544,51.7,50.4,7.4,9.9,.506,18.3,29.1,.257,68.4,101.7,.300,.370,.513,48.3,54.4,10.6,9.3,.477,13.8,28.3,.218
154,Marshall,/cbb/schools/marshall/men/2021.html,False,22,15,7,.682,5.70,-1.66,9,5,9,3,6,3,1758,1596,73.1,108.7,.242,.410,.571,48.7,53.2,10.6,13.2,.548,14.6,23.8,.175,73.1,98.7,.275,.361,.522,51.3,44.8,9.5,7.4,.499,17.4,28.2,.183
155,Maryland,/cbb/schools/maryland/men/2021.html,True,31,17,14,.548,13.94,11.97,9,11,11,6,4,6,2135,2034,65.9,104.4,.329,.433,.564,49.1,55.1,7.6,10.0,.538,15.3,20.2,.230,65.9,99.5,.252,.418,.511,50.9,51.7,8.7,9.1,.482,14.7,25.7,.180
156,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2021.html,False,20,14,6,.700,-1.05,-5.70,10,4,5,4,9,2,1391,1298,68.7,101.2,.366,.371,.539,51.8,45.3,7.4,5.1,.503,16.7,25.8,.260,68.7,94.4,.256,.411,.496,48.2,45.8,7.8,8.1,.464,15.8,24.3,.183
157,Massachusetts,/cbb/schools/massachusetts/men/2021.html,False,15,8,7,.533,4.77,1.03,6,4,4,3,3,3,1151,1095,72.3,103.5,.342,.440,.538,48.2,56.9,9.9,9.9,.500,14.5,24.3,.251,72.3,98.5,.334,.302,.537,51.8,57.1,9.4,10.3,.509,17.8,25.6,.226
158,Massachusetts-Lowell,/cbb/schools/massachusetts-lowell/men/2021.html,False,23,11,12,.478,-6.05,-3.61,7,8,3,4,6,6,1575,1631,69.3,98.9,.372,.349,.540,51.1,47.7,7.2,10.7,.512,18.6,26.9,.246,69.3,102.4,.395,.363,.527,48.9,42.1,8.9,7.6,.484,14.4,26.6,.283
159,McNeese State,/cbb/schools/mcneese-state/men/2021.html,False,24,10,14,.417,-18.34,-11.46,4,11,7,5,3,8,1927,1722,73.3,109.5,.286,.361,.583,53.6,61.7,9.8,5.4,.563,17.8,31.4,.197,73.3,97.9,.282,.361,.534,46.4,53.2,10.3,9.0,.511,18.5,25.5,.188
160,Memphis,/cbb/schools/memphis/men/2021.html,False,28,20,8,.714,13.81,4.13,11,4,10,1,4,3,2027,1756,72.0,100.5,.327,.361,.528,55.0,60.7,12.3,14.4,.509,18.5,33.5,.202,72.0,87.0,.353,.394,.483,45.0,50.8,8.4,8.1,.444,19.6,23.7,.240
161,Mercer,/cbb/schools/mercer/men/2021.html,False,29,18,11,.621,1.28,-1.60,8,9,9,4,6,6,2225,2082,70.1,107.6,.249,.387,.572,52.0,57.6,9.7,7.9,.551,16.1,26.2,.179,70.1,100.7,.259,.385,.525,48.0,45.3,8.8,6.9,.499,15.0,24.6,.183
162,Merrimack,/cbb/schools/merrimack/men/2021.html,False,18,9,9,.500,-9.06,-8.67,9,9,6,3,3,6,1193,1200,68.0,96.8,.310,.412,.538,45.3,49.8,11.7,10.1,.514,18.1,20.8,.206,68.0,97.4,.329,.335,.515,54.7,57.9,9.8,7.2,.480,18.8,31.6,.232
163,Miami (FL),/cbb/schools/miami-fl/men/2021.html,False,27,10,17,.370,3.23,7.75,4,15,7,8,1,8,1794,1916,68.0,97.2,.328,.333,.509,50.2,47.1,9.7,10.9,.474,16.2,27.1,.230,68.0,103.8,.198,.407,.544,49.8,55.5,10.2,11.0,.525,15.8,26.3,.139
164,Miami (OH),/cbb/schools/miami-oh/men/2021.html,False,23,12,11,.522,-2.67,-2.72,9,8,7,4,5,6,1663,1647,67.4,106.7,.254,.394,.542,49.7,46.5,6.5,7.5,.509,13.9,27.9,.197,67.4,105.6,.270,.412,.547,50.3,52.8,8.0,10.3,.521,15.8,28.3,.191
165,Michigan,/cbb/schools/michigan/men/2021.html,True,28,23,5,.821,22.00,11.25,14,3,13,1,6,2,2123,1822,67.8,111.3,.304,.339,.581,54.7,57.5,6.3,10.1,.547,14.7,28.9,.233,67.8,95.5,.243,.319,.481,45.3,42.0,7.3,7.4,.444,12.9,24.1,.185
166,Michigan State,/cbb/schools/michigan-state/men/2021.html,True,28,15,13,.536,9.80,11.48,9,11,12,3,3,8,1944,1991,68.9,100.3,.313,.339,.518,52.2,63.7,6.4,12.3,.481,16.2,30.5,.228,68.9,102.7,.369,.337,.521,47.8,53.5,9.3,8.0,.481,13.4,26.3,.264
167,Middle Tennessee,/cbb/schools/middle-tennessee/men/2021.html,False,23,5,18,.217,-10.78,-0.78,3,13,5,6,0,9,1426,1627,69.9,88.7,.258,.399,.480,48.2,44.8,10.2,6.1,.451,18.9,25.8,.176,69.9,101.3,.292,.338,.552,51.8,49.2,10.8,9.6,.526,17.9,25.4,.206
