,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes,game_location
10,/cbb/boxscores/2021-01-09-19-syracuse.html,"Sat, Jan 9, 2021",7:00p,REG,/cbb/schools/syracuse/men/2021.html,Syracuse,/cbb/conferences/acc/men/2021.html,ACC,13.27,L,69,74,3,8,L 5,Carrier Dome,/cbb/schools/georgetown/men/2021.html,,@
11,/cbb/boxscores/2021-01-30-13-georgetown.html,"Sat, Jan 30, 2021",1:00p,REG,/cbb/schools/providence/men/2021.html,Providence,/cbb/conferences/big-east/men/2021.html,Big East,8.94,W,73,72,4,8,W 1,Capital One Arena,/cbb/schools/georgetown/men/2021.html,,
12,/cbb/boxscores/2021-02-03-21-creighton.html,"Wed, Feb 3, 2021",9:00p,REG,/cbb/schools/creighton/men/2021.html,Creighton,/cbb/conferences/big-east/men/2021.html,Big East,16.28,W,86,79,5,8,W 2,CenturyLink Center Omaha,/cbb/schools/georgetown/men/2021.html,,@
13,/cbb/boxscores/2021-02-07-14-villanova.html,"Sun, Feb 7, 2021",2:30p,REG,/cbb/schools/villanova/men/2021.html,Villanova,/cbb/conferences/big-east/men/2021.html,Big East,17.47,L,74,84,5,9,L 1,Finneran Pavilion,/cbb/schools/georgetown/men/2021.html,,@
14,/cbb/boxscores/2021-02-09-21-georgetown.html,"Tue, Feb 9, 2021",9:00p,REG,/cbb/schools/creighton/men/2021.html,Creighton,/cbb/conferences/big-east/men/2021.html,Big East,16.28,L,48,63,5,10,L 2,McDonough Gymnasium,/cbb/schools/georgetown/men/2021.html,,
15,/cbb/boxscores/2021-02-13-13-georgetown.html,"Sat, Feb 13, 2021",1:30p,REG,/cbb/schools/butler/men/2021.html,Butler,/cbb/conferences/big-east/men/2021.html,Big East,4.76,W,78,63,6,10,W 1,McDonough Gymnasium,/cbb/schools/georgetown/men/2021.html,,
16,/cbb/boxscores/2021-02-20-17-georgetown.html,"Sat, Feb 20, 2021",5:30p,REG,/cbb/schools/seton-hall/men/2021.html,Seton Hall,/cbb/conferences/big-east/men/2021.html,Big East,11.12,W,81,75,7,10,W 2,McDonough Gymnasium,/cbb/schools/georgetown/men/2021.html,,
17,/cbb/boxscores/2021-02-23-21-georgetown.html,"Tue, Feb 23, 2021",9:00p,REG,/cbb/schools/connecticut/men/2021.html,Connecticut,/cbb/conferences/big-east/men/2021.html,Big East,15.77,L,57,70,7,11,L 1,McDonough Gymnasium,/cbb/schools/georgetown/men/2021.html,,
18,/cbb/boxscores/2021-02-27-12-depaul.html,"Sat, Feb 27, 2021",12:00p,REG,/cbb/schools/depaul/men/2021.html,DePaul,/cbb/conferences/big-east/men/2021.html,Big East,2.67,W,68,60,8,11,W 1,Wintrust Arena,/cbb/schools/georgetown/men/2021.html,,@
19,/cbb/boxscores/2021-03-02-19-georgetown.html,"Tue, Mar 2, 2021",7:00p,REG,/cbb/schools/xavier/men/2021.html,Xavier,/cbb/conferences/big-east/men/2021.html,Big East,11.09,W,72,66,9,11,W 2,McDonough Gymnasium,/cbb/schools/georgetown/men/2021.html,,
20,/cbb/boxscores/2021-03-06-12-connecticut.html,"Sat, Mar 6, 2021",12:00p,REG,/cbb/schools/connecticut/men/2021.html,Connecticut,/cbb/conferences/big-east/men/2021.html,Big East,15.77,L,82,98,9,12,L 1,Harry A. Gampel Pavilion,/cbb/schools/georgetown/men/2021.html,,@
21,/cbb/boxscores/2021-03-10-15-georgetown.html,"Wed, Mar 10, 2021",3:00p,CTOURN,/cbb/schools/marquette/men/2021.html,Marquette,/cbb/conferences/big-east/men/2021.html,Big East,8.51,W,68,49,10,12,W 1,Madison Square Garden (IV),/cbb/schools/georgetown/men/2021.html,,N
22,/cbb/boxscores/2021-03-11-12-villanova.html,"Thu, Mar 11, 2021",12:00p,CTOURN,/cbb/schools/villanova/men/2021.html,Villanova,/cbb/conferences/big-east/men/2021.html,Big East,17.47,W,72,71,11,12,W 2,Madison Square Garden (IV),/cbb/schools/georgetown/men/2021.html,,N
23,/cbb/boxscores/2021-03-12-18-seton-hall.html,"Fri, Mar 12, 2021",6:00p,CTOURN,/cbb/schools/seton-hall/men/2021.html,Seton Hall,/cbb/conferences/big-east/men/2021.html,Big East,11.12,W,66,58,12,12,W 3,Madison Square Garden (IV),/cbb/schools/georgetown/men/2021.html,,N
24,/cbb/boxscores/2021-03-13-18-creighton.html,"Sat, Mar 13, 2021",6:30p,CTOURN,/cbb/schools/creighton/men/2021.html,Creighton,/cbb/conferences/big-east/men/2021.html,Big East,16.28,W,73,48,13,12,W 4,Madison Square Garden (IV),/cbb/schools/georgetown/men/2021.html,,N
25,/cbb/boxscores/2021-03-20-12-colorado.html,"Sat, Mar 20, 2021",12:15p,NCAA,/cbb/schools/colorado/men/2021.html,Colorado,/cbb/conferences/pac-12/men/2021.html,Pac-12,18.88,L,73,96,13,13,L 1,Hinkle Fieldhouse,/cbb/schools/georgetown/men/2021.html,,N
