,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Fairfield,/cbb/schools/fairfield/men/2023.html,False,31,13,18,.419,-6.98,-4.51,9,11,7,6,4,10,2012,2045,64.9,98.7,.373,.369,.508,49.6,42.9,8.3,9.5,.463,15.6,28.8,.270,64.9,100.4,.276,.316,.517,50.4,43.7,9.0,9.6,.486,15.5,29.3,.198
84,FDU,/cbb/schools/fairleigh-dickinson/men/2023.html,True,37,21,16,.568,-8.98,-9.83,10,6,10,5,8,9,2863,2744,69.8,109.7,.271,.379,.549,50.3,52.2,11.3,6.0,.517,14.0,31.9,.204,69.8,105.2,.335,.398,.574,49.7,56.8,8.2,10.0,.541,19.2,29.0,.249
85,Florida,/cbb/schools/florida/men/2023.html,False,33,16,17,.485,10.90,8.26,9,9,10,6,4,7,2351,2264,69.7,101.8,.345,.368,.530,47.3,48.9,9.7,12.3,.494,14.3,23.8,.247,69.7,98.1,.292,.304,.497,52.7,44.6,9.4,8.5,.463,15.3,30.7,.206
86,Florida A&M,/cbb/schools/florida-am/men/2023.html,False,29,7,22,.241,-17.81,-4.99,5,13,4,7,3,15,1700,2030,66.5,87.8,.323,.347,.480,47.8,47.1,9.9,10.2,.442,20.8,29.3,.223,66.5,104.8,.439,.344,.534,52.2,50.2,12.3,10.8,.499,16.0,33.5,.293
87,Florida Atlantic,/cbb/schools/florida-atlantic/men/2023.html,True,39,35,4,.897,13.92,2.30,18,2,17,0,11,3,3035,2547,68.5,112.8,.294,.440,.572,54.2,51.8,9.4,6.7,.547,14.8,31.6,.212,68.5,94.7,.263,.349,.494,45.8,34.8,8.4,6.8,.459,15.7,25.0,.193
88,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2023.html,False,32,17,15,.531,-2.63,-3.08,7,11,8,5,6,9,2280,2222,66.7,106.1,.275,.451,.547,49.6,50.8,10.2,9.6,.517,14.9,27.2,.203,66.7,103.4,.279,.413,.531,50.4,50.9,8.5,9.1,.504,15.3,28.4,.194
89,Florida International,/cbb/schools/florida-international/men/2023.html,False,32,14,18,.438,-2.71,0.32,8,12,11,7,3,10,2339,2404,71.0,101.4,.291,.361,.552,45.3,45.8,12.6,11.2,.525,18.3,25.5,.207,71.0,104.2,.304,.401,.551,54.7,53.3,11.4,9.1,.518,19.5,36.1,.225
90,Florida State,/cbb/schools/florida-state/men/2023.html,False,32,9,23,.281,-0.38,6.50,7,13,5,11,4,7,2219,2439,69.0,100.5,.304,.344,.527,47.1,53.6,8.9,11.3,.493,15.6,25.9,.221,69.0,110.4,.309,.411,.565,52.9,55.4,7.5,7.5,.531,14.9,31.5,.234
91,Fordham,/cbb/schools/fordham/men/2023.html,False,33,25,8,.758,2.26,-2.14,12,6,18,2,6,5,2376,2231,70.0,102.1,.376,.417,.530,52.0,52.4,10.2,12.5,.486,16.6,29.9,.279,70.0,95.9,.373,.305,.515,48.0,48.7,9.1,9.0,.469,17.1,25.2,.273
92,Fresno State,/cbb/schools/fresno-state/men/2023.html,False,31,11,20,.355,2.60,5.10,6,12,7,7,4,9,1974,2036,64.0,99.5,.251,.407,.527,48.1,53.1,9.9,10.3,.493,16.1,24.9,.194,64.0,102.6,.319,.375,.550,51.9,52.6,8.8,9.7,.513,17.8,27.8,.241
93,Furman,/cbb/schools/furman/men/2023.html,True,36,28,8,.778,4.89,-2.90,15,3,14,2,8,3,2911,2563,69.4,115.4,.341,.464,.588,51.2,59.1,9.4,8.4,.557,13.8,28.8,.253,69.4,101.6,.301,.350,.535,48.8,44.5,8.1,8.9,.505,16.4,27.1,.213
94,Gardner-Webb,/cbb/schools/gardner-webb/men/2023.html,False,31,15,16,.484,-3.84,-4.64,10,8,8,5,6,10,2192,2032,67.5,103.1,.340,.335,.542,52.7,49.1,10.4,14.3,.523,16.6,29.7,.213,67.5,95.6,.399,.377,.521,47.3,48.4,9.3,7.5,.477,18.3,24.3,.286
95,George Mason,/cbb/schools/george-mason/men/2023.html,False,33,20,13,.606,1.73,0.27,11,7,14,2,4,7,2268,2220,67.6,100.9,.370,.386,.544,52.4,56.5,6.8,8.5,.519,17.8,27.9,.241,67.6,98.8,.330,.351,.513,47.6,45.4,10.2,8.8,.479,14.9,24.8,.228
96,George Washington,/cbb/schools/george-washington/men/2023.html,False,32,16,16,.500,-1.93,-0.61,10,8,11,6,5,6,2441,2455,69.7,107.4,.348,.384,.566,49.8,46.7,8.0,9.0,.532,15.8,26.9,.257,69.7,108.0,.284,.392,.541,50.2,51.0,9.9,6.8,.515,13.5,29.7,.199
97,Georgetown,/cbb/schools/georgetown/men/2023.html,False,32,7,25,.219,-1.07,7.52,2,18,5,12,1,11,2225,2500,69.6,99.1,.291,.310,.505,49.0,46.5,8.8,12.1,.471,15.1,28.9,.209,69.6,111.3,.244,.395,.560,51.0,60.1,11.5,7.2,.536,13.7,30.0,.178
98,Georgia,/cbb/schools/georgia/men/2023.html,False,32,16,16,.500,1.80,4.80,6,12,13,4,1,10,2193,2289,68.2,100.1,.405,.382,.518,50.2,49.2,9.2,7.0,.471,16.7,30.6,.294,68.2,104.5,.289,.367,.526,49.8,55.8,9.8,10.7,.498,14.5,30.5,.200
99,Georgia Southern,/cbb/schools/georgia-southern/men/2023.html,False,33,17,16,.515,-3.25,-2.02,9,9,12,4,3,11,2257,2201,67.6,100.8,.280,.342,.517,50.2,40.8,10.4,8.2,.490,14.8,27.7,.192,67.6,98.3,.326,.375,.518,49.8,48.7,9.1,6.9,.484,16.8,26.9,.229
100,Georgia State,/cbb/schools/georgia-state/men/2023.html,False,31,10,21,.323,-6.79,-0.93,3,15,10,9,0,11,2068,2150,67.8,98.0,.325,.311,.501,51.2,45.9,8.5,9.8,.462,16.2,31.9,.231,67.8,101.9,.339,.344,.534,48.8,52.2,10.0,9.2,.497,15.6,28.4,.245
101,Georgia Tech,/cbb/schools/georgia-tech/men/2023.html,False,33,15,18,.455,2.08,4.89,6,14,11,6,3,9,2301,2335,67.6,102.8,.236,.383,.512,48.8,54.2,8.8,10.6,.488,13.5,28.9,.164,67.6,104.3,.302,.352,.526,51.2,56.2,8.1,9.5,.494,14.0,30.3,.215
102,Gonzaga,/cbb/schools/gonzaga/men/2023.html,True,37,31,6,.838,18.99,8.04,14,2,15,1,7,2,3187,2715,71.9,119.5,.337,.323,.602,54.0,50.7,10.0,9.3,.582,13.0,31.4,.233,71.9,101.8,.257,.390,.539,46.0,46.1,7.2,5.8,.510,16.3,25.2,.188
103,Grambling,/cbb/schools/grambling/men/2023.html,False,33,24,9,.727,-4.03,-8.48,15,3,11,1,9,6,2276,2054,67.8,101.3,.417,.274,.532,51.4,49.9,10.8,12.1,.503,18.2,32.8,.269,67.8,91.4,.398,.377,.480,48.6,51.7,10.3,8.0,.438,18.4,31.5,.264
104,Grand Canyon,/cbb/schools/grand-canyon/men/2023.html,True,36,24,12,.667,4.43,1.27,10,7,14,4,5,5,2706,2421,66.9,111.5,.358,.418,.573,52.1,48.4,7.3,8.1,.542,15.4,30.8,.256,66.9,99.8,.320,.329,.498,47.9,43.3,8.3,8.2,.461,13.7,29.3,.225
105,Green Bay,/cbb/schools/green-bay/men/2023.html,False,32,3,29,.094,-20.30,-3.14,2,18,2,10,1,17,1898,2447,66.2,89.2,.315,.435,.496,43.6,53.4,7.6,6.3,.459,18.9,21.7,.221,66.2,115.1,.316,.346,.581,56.4,49.6,11.0,11.2,.548,14.0,32.4,.240
106,Hampton,/cbb/schools/hampton/men/2023.html,False,32,8,24,.250,-15.25,-4.71,5,13,7,6,1,13,2183,2481,69.9,97.2,.329,.367,.488,46.9,46.4,6.1,8.5,.451,13.7,26.8,.226,69.9,110.5,.355,.371,.562,53.1,55.0,8.0,9.2,.534,13.9,30.0,.245
107,Hartford,/cbb/schools/hartford/men/2023.html,False,28,5,23,.179,-23.12,-7.96,,,5,10,0,11,1757,1991,66.3,94.7,.235,.402,.512,47.7,55.2,9.6,10.6,.494,19.0,27.1,.151,66.3,107.3,.259,.382,.555,52.3,58.7,11.0,9.1,.532,16.0,31.1,.184
108,Harvard,/cbb/schools/harvard/men/2023.html,False,28,14,14,.500,-0.71,-2.02,5,9,5,7,8,6,1914,1858,67.8,99.9,.309,.374,.524,52.9,52.9,11.0,10.8,.497,17.3,31.0,.207,67.8,97.0,.249,.388,.515,47.1,47.4,10.2,8.7,.484,16.5,24.9,.184
109,Hawaii,/cbb/schools/hawaii/men/2023.html,False,33,22,11,.667,2.36,-2.17,13,7,13,5,6,4,2208,2039,64.9,101.9,.330,.371,.530,52.3,47.5,7.0,9.0,.490,16.2,29.5,.247,64.9,94.1,.269,.263,.482,47.7,33.4,9.1,9.1,.444,14.4,26.3,.199
110,High Point,/cbb/schools/high-point/men/2023.html,False,31,14,17,.452,-9.88,-5.23,6,12,10,5,2,11,2312,2392,72.7,102.7,.394,.393,.531,50.1,47.1,9.0,12.7,.507,16.7,31.4,.246,72.7,106.2,.337,.386,.531,49.9,52.7,9.7,9.4,.503,14.5,32.0,.226
111,Hofstra,/cbb/schools/hofstra/men/2023.html,False,35,25,10,.714,4.96,-2.30,16,2,11,2,11,5,2619,2324,67.6,109.5,.204,.396,.573,48.0,50.3,9.1,11.0,.553,14.1,23.8,.151,67.6,97.1,.248,.364,.492,52.0,50.6,8.4,8.4,.463,15.8,31.2,.172
112,Holy Cross,/cbb/schools/holy-cross/men/2023.html,False,32,10,22,.313,-14.27,-6.40,7,11,6,9,4,11,2136,2324,69.1,96.2,.253,.322,.512,45.7,49.0,9.1,7.1,.495,15.7,22.3,.157,69.1,104.6,.274,.349,.534,54.3,49.8,10.1,8.4,.512,15.3,30.5,.183
113,Houston,/cbb/schools/houston/men/2023.html,True,37,33,4,.892,22.20,4.79,17,1,16,2,11,0,2770,2126,64.8,115.5,.289,.379,.553,55.1,53.9,12.2,16.7,.523,12.9,37.1,.212,64.8,88.6,.357,.435,.470,44.9,53.1,8.3,6.7,.427,18.3,27.7,.246
114,Houston Christian,/cbb/schools/houston-baptist/men/2023.html,False,32,10,22,.313,-17.18,-6.94,7,11,8,8,2,13,2482,2658,73.4,105.2,.385,.390,.563,49.5,55.7,7.8,6.7,.528,18.2,29.5,.276,73.4,112.7,.319,.334,.584,50.5,51.6,10.7,8.5,.559,15.1,30.0,.226
115,Howard,/cbb/schools/howard/men/2023.html,True,35,22,13,.629,-5.04,-5.14,11,3,12,2,6,8,2634,2542,71.8,104.4,.333,.370,.558,51.7,56.0,10.0,8.5,.527,19.5,34.1,.237,71.8,100.8,.348,.367,.538,48.3,47.5,12.2,8.6,.507,18.6,31.2,.239
116,Idaho,/cbb/schools/idaho/men/2023.html,False,32,10,22,.313,-8.70,-3.86,4,14,6,10,4,11,2335,2332,67.1,107.5,.353,.365,.572,47.9,46.2,7.5,4.7,.534,15.1,22.0,.269,67.1,107.4,.313,.325,.562,52.1,43.0,8.6,8.6,.531,15.1,26.8,.229
117,Idaho State,/cbb/schools/idaho-state/men/2023.html,False,32,11,21,.344,-6.56,-2.96,8,10,7,7,4,12,2213,2272,65.7,102.8,.290,.406,.545,48.2,49.4,8.6,7.7,.513,15.4,24.5,.213,65.7,105.5,.351,.340,.552,51.8,47.5,8.3,6.6,.506,15.8,27.4,.276
118,Illinois,/cbb/schools/illinois/men/2023.html,True,33,20,13,.606,14.81,7.65,11,9,15,2,3,7,2452,2216,69.5,105.7,.343,.419,.542,52.8,46.8,9.9,13.8,.514,15.8,31.6,.233,69.5,95.5,.301,.305,.501,47.2,43.9,9.8,8.2,.467,16.3,26.7,.213
119,Illinois State,/cbb/schools/illinois-state/men/2023.html,False,32,11,21,.344,-7.38,-3.38,6,14,8,7,3,9,2127,2255,65.7,99.6,.313,.406,.545,51.3,46.8,8.6,9.5,.502,19.3,28.2,.248,65.7,105.6,.340,.377,.549,48.7,49.1,10.0,9.8,.518,14.8,26.7,.237
120,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2023.html,False,32,12,20,.375,-8.83,-3.12,4,16,7,8,3,11,2149,2292,69.2,96.2,.341,.431,.516,45.9,56.4,9.2,12.4,.487,16.4,23.1,.223,69.2,102.6,.325,.344,.539,54.1,55.0,8.7,11.7,.505,17.2,29.9,.234
121,Incarnate Word,/cbb/schools/incarnate-word/men/2023.html,False,31,12,19,.387,-15.06,-8.28,6,12,7,7,3,12,2194,2290,69.3,100.9,.342,.317,.537,47.3,49.2,11.9,7.6,.497,17.2,27.0,.255,69.3,105.3,.327,.341,.563,52.7,48.8,10.2,7.4,.534,18.3,31.6,.234
122,Indiana,/cbb/schools/indiana/men/2023.html,True,35,23,12,.657,14.94,8.88,12,8,15,2,5,7,2616,2404,68.4,109.0,.295,.266,.561,51.0,53.6,8.5,13.6,.535,14.7,28.1,.209,68.4,100.1,.298,.378,.505,49.0,47.9,9.5,7.4,.472,14.1,29.0,.210
123,Indiana State,/cbb/schools/indiana-state/men/2023.html,False,36,23,13,.639,4.86,-4.02,13,7,11,4,7,6,2855,2507,71.2,110.7,.310,.459,.596,51.5,56.5,9.1,5.1,.564,15.3,21.9,.239,71.2,97.2,.298,.355,.519,48.5,39.9,8.3,10.7,.483,15.7,22.4,.218
124,Iona,/cbb/schools/iona/men/2023.html,True,35,27,8,.771,7.61,-2.76,17,3,11,1,8,4,2660,2297,68.8,110.1,.290,.320,.548,50.4,53.1,10.8,14.6,.516,13.1,31.6,.212,68.8,95.0,.309,.346,.498,49.6,51.6,7.7,6.7,.463,17.9,30.7,.218
125,Iowa,/cbb/schools/iowa/men/2023.html,True,33,19,14,.576,14.08,8.69,11,9,14,3,4,7,2642,2464,69.6,113.7,.323,.375,.551,51.3,57.5,9.3,8.3,.517,11.9,32.1,.238,69.6,106.0,.238,.323,.558,48.7,50.9,8.1,8.9,.533,16.1,27.4,.178
126,Iowa State,/cbb/schools/iowa-state/men/2023.html,True,33,19,14,.576,15.36,10.39,9,9,13,3,3,8,2231,2067,65.7,102.2,.279,.338,.523,52.5,54.8,13.3,11.3,.499,16.7,33.9,.187,65.7,94.6,.408,.467,.542,47.5,57.8,10.3,7.8,.499,22.3,26.5,.296
127,IUPUI,/cbb/schools/iupui/men/2023.html,False,32,5,27,.156,-19.00,-5.57,2,18,4,9,0,15,2089,2456,67.7,96.0,.313,.286,.529,48.9,45.5,8.5,7.2,.500,20.4,29.3,.216,67.7,112.9,.345,.390,.576,51.1,54.5,12.3,8.3,.539,14.8,32.1,.262
128,Jackson State,/cbb/schools/jackson-state/men/2023.html,False,33,14,19,.424,-11.36,-5.39,12,6,7,2,6,14,2232,2429,69.8,95.8,.330,.340,.505,51.1,50.8,10.6,7.2,.473,18.9,33.1,.222,69.8,104.2,.339,.394,.556,48.9,52.3,11.2,11.1,.522,17.0,29.2,.247
129,Jacksonville,/cbb/schools/jacksonville/men/2023.html,False,29,13,16,.448,-6.19,-2.54,6,12,7,6,6,10,1837,1816,62.0,102.2,.232,.387,.545,51.8,54.8,8.2,8.5,.517,16.5,25.2,.174,62.0,101.0,.253,.485,.514,48.2,54.8,9.5,8.7,.484,13.6,24.8,.185
130,Jacksonville State,/cbb/schools/jacksonville-state/men/2023.html,False,31,13,18,.419,-6.67,-2.60,6,12,9,5,3,12,2166,2178,66.5,104.7,.328,.438,.550,52.9,51.0,8.3,8.0,.521,17.2,30.4,.229,66.5,105.2,.284,.473,.549,47.1,56.7,9.2,7.8,.518,15.2,24.9,.210
131,James Madison,/cbb/schools/james-madison/men/2023.html,False,33,22,11,.667,4.96,-2.31,12,6,11,3,8,6,2658,2246,72.2,109.8,.370,.372,.560,52.7,47.6,12.3,7.3,.527,15.5,32.8,.262,72.2,92.8,.307,.380,.510,47.3,47.2,9.8,8.2,.481,19.9,27.2,.207
132,Kansas,/cbb/schools/kansas/men/2023.html,True,36,28,8,.778,19.20,11.84,13,5,15,1,7,4,2715,2450,70.2,106.8,.298,.338,.555,50.8,58.9,12.5,10.2,.526,15.4,28.7,.215,70.2,96.3,.311,.353,.508,49.2,46.5,8.7,7.1,.470,17.6,28.7,.225
133,Kansas City,/cbb/schools/missouri-kansas-city/men/2023.html,False,32,11,21,.344,-9.78,-3.28,7,11,6,8,3,11,2060,2199,65.4,97.2,.324,.361,.484,52.6,41.5,9.1,11.3,.443,16.9,36.5,.231,65.4,103.8,.383,.403,.538,47.4,47.5,9.3,8.7,.493,15.7,29.6,.284
134,Kansas State,/cbb/schools/kansas-state/men/2023.html,True,36,26,10,.722,15.79,9.48,11,7,16,1,4,7,2742,2515,70.5,106.2,.361,.361,.562,50.5,63.6,11.2,7.7,.523,17.0,29.9,.270,70.5,97.4,.363,.369,.518,49.5,56.2,10.0,10.5,.481,18.2,30.3,.253
135,Kennesaw State,/cbb/schools/kennesaw-state/men/2023.html,True,35,26,9,.743,0.60,-2.06,15,3,15,1,10,6,2626,2415,69.8,106.4,.358,.387,.555,50.9,53.9,11.2,8.0,.531,15.5,27.9,.237,69.8,97.8,.357,.387,.528,49.1,47.4,9.4,8.6,.494,18.0,26.0,.245
136,Kent State,/cbb/schools/kent-state/men/2023.html,True,35,28,7,.800,7.53,-1.22,15,3,15,0,9,6,2665,2305,69.7,108.9,.308,.384,.546,50.5,45.1,12.6,12.1,.514,14.0,31.0,.224,69.7,94.2,.368,.405,.511,49.5,51.1,7.7,7.7,.468,19.6,29.7,.265
137,Kentucky,/cbb/schools/kentucky/men/2023.html,True,34,22,12,.647,14.76,8.08,12,6,14,4,6,4,2532,2305,66.8,110.7,.319,.300,.538,56.7,55.1,9.6,10.0,.506,14.5,39.2,.225,66.8,100.8,.299,.355,.523,43.3,48.2,9.0,5.2,.486,14.7,25.1,.222
138,La Salle,/cbb/schools/la-salle/men/2023.html,False,34,15,19,.441,-2.79,-0.02,7,11,8,8,5,8,2374,2468,68.5,100.9,.283,.356,.514,49.6,47.3,9.7,8.5,.485,15.6,30.5,.196,68.5,104.9,.316,.349,.538,50.4,50.7,8.6,11.6,.510,15.5,30.5,.216
139,Lafayette,/cbb/schools/lafayette/men/2023.html,False,34,11,23,.324,-7.83,-4.53,7,11,5,7,5,16,2120,2232,63.5,96.1,.245,.484,.505,48.1,68.8,8.9,9.4,.487,15.9,23.8,.153,63.5,101.2,.294,.412,.536,51.9,55.3,9.6,9.2,.508,16.2,25.6,.205
140,Lamar,/cbb/schools/lamar/men/2023.html,False,31,9,22,.290,-17.40,-7.65,5,13,6,9,2,12,2104,2311,67.9,99.2,.325,.315,.516,50.2,53.7,9.4,10.2,.481,17.8,33.2,.229,67.9,108.9,.305,.442,.545,49.8,64.2,11.8,9.7,.522,15.3,33.2,.204
141,Lehigh,/cbb/schools/lehigh/men/2023.html,False,30,16,14,.533,-9.08,-6.04,11,7,9,6,7,8,2094,2082,69.7,100.1,.304,.344,.539,48.1,49.2,8.9,6.1,.503,15.4,20.1,.227,69.7,99.5,.284,.349,.516,51.9,47.7,8.4,8.1,.489,14.9,25.8,.193
142,Liberty,/cbb/schools/liberty/men/2023.html,False,36,27,9,.750,8.36,-1.91,15,3,19,1,6,7,2689,2194,65.7,113.8,.262,.496,.588,52.8,60.2,9.6,6.8,.566,14.0,25.8,.190,65.7,92.8,.274,.364,.513,47.2,41.3,8.7,9.0,.480,18.0,20.6,.201
143,Lindenwood,/cbb/schools/lindenwood/men/2023.html,False,32,11,21,.344,-14.80,-6.35,6,12,9,4,2,14,2226,2362,69.2,98.6,.278,.355,.525,47.7,46.8,9.0,9.4,.493,16.7,25.0,.202,69.2,104.7,.297,.417,.540,52.3,54.0,9.8,8.2,.513,15.8,29.7,.206
144,Lipscomb,/cbb/schools/lipscomb/men/2023.html,False,33,20,13,.606,-1.95,-4.02,11,7,13,2,7,11,2521,2343,69.7,108.0,.250,.377,.568,52.3,49.4,7.6,7.5,.543,15.2,26.4,.186,69.7,100.4,.230,.392,.522,47.7,41.2,8.7,7.3,.493,14.6,24.1,.171
145,Little Rock,/cbb/schools/arkansas-little-rock/men/2023.html,False,31,10,21,.323,-12.62,-6.97,6,12,8,5,2,16,2337,2461,72.9,102.6,.331,.297,.529,49.6,54.4,9.2,6.3,.492,15.9,29.7,.242,72.9,108.0,.371,.377,.572,50.4,52.6,8.5,8.7,.549,17.0,29.5,.247
146,Long Beach State,/cbb/schools/long-beach-state/men/2023.html,False,33,17,16,.515,-0.58,-0.42,11,9,9,5,6,9,2524,2455,72.6,102.7,.339,.237,.521,53.9,52.1,10.0,8.7,.490,16.1,35.0,.230,72.6,99.8,.296,.399,.523,46.1,55.0,10.1,6.5,.489,16.5,27.7,.216
147,Long Island University,/cbb/schools/long-island-university/men/2023.html,False,29,3,26,.103,-24.46,-6.61,1,15,2,10,1,14,1935,2319,73.6,90.7,.318,.250,.499,48.1,58.3,9.0,8.5,.470,19.7,26.1,.210,73.6,108.7,.315,.352,.562,51.9,59.0,11.9,8.9,.539,15.2,29.5,.213
148,Longwood,/cbb/schools/longwood/men/2023.html,False,32,20,12,.625,-1.75,-6.35,12,6,12,3,8,8,2341,2119,67.1,109.1,.330,.373,.551,52.4,47.9,9.6,7.2,.518,15.2,32.6,.238,67.1,98.7,.324,.426,.542,47.6,52.8,8.8,9.2,.509,19.1,26.4,.233
149,Louisiana,/cbb/schools/louisiana-lafayette/men/2023.html,True,34,26,8,.765,4.27,-0.51,13,5,14,0,7,7,2630,2362,69.2,111.4,.365,.322,.568,54.5,51.5,10.3,7.5,.542,15.2,34.0,.249,69.2,100.0,.326,.305,.526,45.5,42.1,9.5,8.0,.493,16.0,25.9,.229
150,Louisiana State,/cbb/schools/louisiana-state/men/2023.html,False,33,14,19,.424,3.32,6.44,2,16,10,8,0,9,2231,2334,66.7,101.4,.337,.389,.513,50.7,52.9,10.1,8.1,.473,15.7,31.7,.243,66.7,106.1,.303,.416,.549,49.3,52.0,9.0,10.4,.518,15.3,28.8,.219
151,Louisiana Tech,/cbb/schools/louisiana-tech/men/2023.html,False,33,15,18,.455,0.10,1.90,7,13,9,6,4,11,2383,2320,67.7,104.3,.283,.422,.544,51.5,47.8,11.4,8.5,.515,17.1,31.6,.204,67.7,101.6,.373,.425,.556,48.5,59.1,9.9,10.4,.524,19.4,27.7,.261
152,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2023.html,False,32,11,21,.344,-8.64,-0.57,7,11,7,8,4,10,2157,2235,67.2,99.1,.299,.371,.508,49.8,53.1,10.1,10.2,.473,16.0,29.7,.213,67.2,102.7,.277,.393,.537,50.2,54.0,9.4,10.0,.505,16.3,28.9,.205
153,Louisville,/cbb/schools/louisville/men/2023.html,False,32,4,28,.125,-5.39,6.45,2,18,4,13,0,11,2046,2425,67.0,95.4,.329,.358,.520,49.2,41.8,6.8,8.0,.480,19.6,28.2,.244,67.0,113.0,.306,.397,.569,50.8,56.1,10.4,10.3,.541,13.2,30.0,.221
154,Loyola (IL),/cbb/schools/loyola-il/men/2023.html,False,31,10,21,.323,-4.65,0.44,4,14,6,8,3,8,2089,2247,67.0,99.3,.311,.402,.556,48.8,56.5,8.3,8.9,.529,19.8,24.5,.217,67.0,106.9,.375,.381,.559,51.2,51.2,11.8,9.9,.516,15.8,28.5,.285
155,Loyola (MD),/cbb/schools/loyola-md/men/2023.html,False,33,13,20,.394,-12.05,-6.14,7,11,9,6,3,13,2222,2331,66.8,100.4,.280,.385,.539,48.9,55.8,11.2,6.8,.520,17.8,27.4,.180,66.8,105.3,.288,.365,.568,51.1,54.3,10.1,7.9,.544,18.1,28.0,.204
156,Loyola Marymount,/cbb/schools/loyola-marymount/men/2023.html,False,31,19,12,.613,4.98,4.32,9,7,13,3,4,7,2335,2265,69.1,107.6,.311,.433,.556,53.2,44.0,7.8,7.3,.533,15.9,30.9,.209,69.1,104.4,.347,.339,.548,46.8,45.9,7.4,8.3,.513,14.6,24.1,.251
157,Maine,/cbb/schools/maine/men/2023.html,False,30,13,17,.433,-8.88,-4.66,7,9,8,4,5,12,2054,2091,67.0,100.9,.231,.348,.541,47.3,52.9,14.0,5.9,.516,16.3,23.6,.168,67.0,102.7,.280,.366,.552,52.7,52.0,8.6,8.4,.525,18.1,28.7,.200
158,Manhattan,/cbb/schools/manhattan/men/2023.html,False,30,12,18,.400,-9.87,-4.94,10,10,5,9,6,7,2016,2112,67.2,98.0,.309,.366,.523,46.7,50.5,11.0,9.6,.497,17.4,26.9,.204,67.2,102.6,.300,.364,.536,53.3,55.7,11.0,8.6,.507,17.8,33.4,.211
159,Marist,/cbb/schools/marist/men/2023.html,False,33,13,20,.394,-8.44,-5.68,6,14,5,10,4,9,2110,2201,65.5,97.2,.289,.424,.510,48.9,47.9,9.0,10.5,.479,15.9,25.9,.202,65.5,101.4,.284,.376,.512,51.1,48.7,8.8,8.4,.479,14.5,28.9,.204
160,Marquette,/cbb/schools/marquette/men/2023.html,True,36,29,7,.806,17.07,8.01,17,3,16,1,9,4,2856,2530,69.3,112.9,.270,.420,.582,47.3,59.1,13.0,8.4,.560,13.6,26.2,.194,69.3,100.0,.291,.375,.538,52.7,58.1,8.1,9.4,.510,19.5,31.7,.205
161,Marshall,/cbb/schools/marshall/men/2023.html,False,32,24,8,.750,7.13,-2.84,13,5,15,2,9,5,2616,2281,72.7,111.1,.258,.368,.550,50.3,56.9,12.2,12.8,.527,13.5,32.4,.179,72.7,96.9,.277,.344,.500,49.7,46.9,8.8,4.0,.478,17.3,32.4,.176
162,Maryland,/cbb/schools/maryland/men/2023.html,True,35,22,13,.629,14.58,8.35,11,9,16,1,2,9,2440,2222,64.5,107.7,.343,.369,.545,51.1,46.2,8.4,10.1,.508,14.3,30.0,.251,64.5,98.1,.284,.319,.512,48.9,47.2,7.4,9.8,.477,16.1,28.1,.208
163,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2023.html,False,32,18,14,.563,-6.22,-6.96,8,8,13,4,5,10,2378,2328,68.4,108.2,.265,.390,.547,49.5,52.5,8.2,7.0,.517,12.9,26.5,.198,68.4,106.0,.259,.383,.551,50.5,50.8,7.6,7.8,.525,14.9,26.6,.188
164,Maryland-Eastern Shore,/cbb/schools/maryland-eastern-shore/men/2023.html,False,31,18,13,.581,-7.63,-5.48,9,5,10,3,7,9,2162,2054,71.4,97.2,.292,.397,.524,48.3,53.7,15.5,5.6,.491,18.0,28.6,.210,71.4,92.4,.334,.365,.530,51.7,53.1,9.3,9.1,.494,23.3,30.2,.238
165,Massachusetts,/cbb/schools/massachusetts/men/2023.html,False,31,15,16,.484,-1.34,0.30,6,12,8,6,3,8,2163,2214,70.7,98.7,.322,.297,.502,52.6,54.6,9.6,11.2,.464,17.1,34.5,.231,70.7,101.1,.324,.407,.535,47.4,59.2,11.0,8.2,.502,16.9,27.9,.231
166,Massachusetts-Lowell,/cbb/schools/massachusetts-lowell/men/2023.html,False,34,26,8,.765,0.63,-8.53,11,5,17,0,9,8,2653,2243,69.7,111.6,.332,.310,.574,56.1,50.4,10.0,12.6,.543,16.8,36.4,.244,69.7,94.3,.321,.327,.502,43.9,46.5,10.8,7.7,.462,17.4,26.1,.232
