,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
22,/cbb/boxscores/2023-01-28-17-kennesaw-state.html,"Sat, Jan 28, 2023",5:00p,REG,Lipscomb,A-Sun,W,85,72,17,6,W 7,KSU Convocation Center,/cbb/schools/kennesaw-state/men/2023.html,,/cbb/schools/lipscomb/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-1.95,
23,/cbb/boxscores/2023-02-02-19-bellarmine.html,"Thu, Feb 2, 2023",7:30p,REG,Bellarmine,A-Sun,W,90,84,18,6,W 8,Freedom Hall,/cbb/schools/kennesaw-state/men/2023.html,@,/cbb/schools/bellarmine/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-7.42,2OT
24,/cbb/boxscores/2023-02-04-19-eastern-kentucky.html,"Sat, Feb 4, 2023",7:00p,REG,Eastern Kentucky,A-Sun,L,74,77,18,7,L 1,McBrayer Arena,/cbb/schools/kennesaw-state/men/2023.html,@,/cbb/schools/eastern-kentucky/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-1.47,
25,/cbb/boxscores/2023-02-09-01-jacksonville-state.html,"Thu, Feb 9, 2023",8:30p,REG,Jacksonville State,A-Sun,W,54,52,19,7,W 1,Pete Mathews Coliseum,/cbb/schools/kennesaw-state/men/2023.html,@,/cbb/schools/jacksonville-state/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-6.67,
26,/cbb/boxscores/2023-02-11-17-kennesaw-state.html,"Sat, Feb 11, 2023",5:00p,REG,Jacksonville State,A-Sun,W,74,71,20,7,W 2,KSU Convocation Center,/cbb/schools/kennesaw-state/men/2023.html,,/cbb/schools/jacksonville-state/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-6.67,
27,/cbb/boxscores/2023-02-16-19-kennesaw-state.html,"Thu, Feb 16, 2023",7:00p,REG,Liberty,A-Sun,W,88,81,21,7,W 3,KSU Convocation Center,/cbb/schools/kennesaw-state/men/2023.html,,/cbb/schools/liberty/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,8.36,
28,/cbb/boxscores/2023-02-18-14-kennesaw-state.html,"Sat, Feb 18, 2023",2:00p,REG,Queens (NC),A-Sun,L,76,83,21,8,L 1,KSU Convocation Center,/cbb/schools/kennesaw-state/men/2023.html,,/cbb/schools/queens-nc/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-4.16,
29,/cbb/boxscores/2023-02-22-19-north-alabama.html,"Wed, Feb 22, 2023",7:00p,REG,North Alabama,A-Sun,W,79,66,22,8,W 1,Flowers Hall,/cbb/schools/kennesaw-state/men/2023.html,@,/cbb/schools/north-alabama/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-8.65,
30,/cbb/boxscores/2023-02-24-20-central-arkansas.html,"Fri, Feb 24, 2023",8:00p,REG,Central Arkansas,A-Sun,W,72,56,23,8,W 2,Farris Center,/cbb/schools/kennesaw-state/men/2023.html,@,/cbb/schools/central-arkansas/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-13.72,
31,/cbb/boxscores/2023-02-28-19-kennesaw-state.html,"Tue, Feb 28, 2023",7:00p,CTOURN,Queens (NC),A-Sun,W,67,66,24,8,W 3,KSU Convocation Center,/cbb/schools/kennesaw-state/men/2023.html,,/cbb/schools/queens-nc/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-4.16,
32,/cbb/boxscores/2023-03-02-19-kennesaw-state.html,"Thu, Mar 2, 2023",7:00p,CTOURN,Lipscomb,A-Sun,W,80,71,25,8,W 4,KSU Convocation Center,/cbb/schools/kennesaw-state/men/2023.html,,/cbb/schools/lipscomb/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,-1.95,
33,/cbb/boxscores/2023-03-05-15-kennesaw-state.html,"Sun, Mar 5, 2023",3:00p,CTOURN,Liberty,A-Sun,W,67,66,26,8,W 5,KSU Convocation Center,/cbb/schools/kennesaw-state/men/2023.html,,/cbb/schools/liberty/men/2023.html,/cbb/conferences/atlantic-sun/men/2023.html,8.36,
34,/cbb/boxscores/2023-03-17-12-xavier.html,"Fri, Mar 17, 2023",12:40p,NCAA,Xavier,Big East,L,67,72,26,9,L 1,Greensboro Coliseum,/cbb/schools/kennesaw-state/men/2023.html,N,/cbb/schools/xavier/men/2023.html,/cbb/conferences/big-east/men/2023.html,16.03,
