,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Florida,/cbb/schools/florida/men/2018.html,True,34,21,13,.618,16.66,10.08,11,7,12,5,5,4,2577,2353,68.4,109.6,.326,.403,.540,48.5,49.8,10.1,12.7,.507,12.3,28.7,.234,68.4,100.1,.323,.334,.524,51.5,47.4,6.4,8.5,.486,17.3,30.3,.236
84,Florida A&M,/cbb/schools/florida-am/men/2018.html,False,34,9,25,.265,-19.21,-8.33,7,9,6,4,2,20,2343,2684,69.5,97.4,.324,.311,.513,45.2,44.5,8.1,7.8,.474,17.1,27.8,.234,69.5,111.5,.359,.344,.566,54.8,49.3,8.9,8.1,.535,16.2,36.3,.254
85,Florida Atlantic,/cbb/schools/florida-atlantic/men/2018.html,False,31,12,19,.387,-5.35,-0.14,6,12,7,7,4,10,2155,2172,70.9,97.7,.278,.286,.493,50.6,47.6,8.2,10.0,.456,15.3,29.2,.205,70.9,98.4,.319,.320,.516,49.4,47.1,9.1,6.5,.484,15.7,26.6,.221
86,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2018.html,False,35,23,12,.657,1.94,-5.44,12,2,14,6,9,6,2847,2515,73.3,110.9,.321,.330,.583,53.8,51.2,10.0,7.6,.554,16.8,31.7,.238,73.3,98.0,.340,.391,.517,46.2,51.1,9.5,6.8,.486,16.9,27.0,.229
87,Florida International,/cbb/schools/florida-international/men/2018.html,False,32,14,18,.438,-4.30,-1.99,8,10,11,7,3,9,2262,2278,69.8,98.9,.368,.331,.503,47.8,46.4,10.6,9.0,.479,13.6,25.4,.224,69.8,99.6,.349,.385,.531,52.2,53.9,6.8,8.8,.499,17.9,27.9,.239
88,Florida State,/cbb/schools/florida-state/men/2018.html,True,35,23,12,.657,15.78,8.50,9,9,13,2,4,7,2806,2551,72.2,109.5,.370,.368,.562,51.8,52.6,9.4,14.0,.532,15.4,32.0,.256,72.2,99.6,.324,.377,.519,48.2,48.7,8.0,7.7,.484,16.7,29.3,.231
89,Fordham,/cbb/schools/fordham/men/2018.html,False,31,9,22,.290,-6.74,1.26,4,14,8,9,1,10,1931,2179,66.8,92.5,.269,.468,.510,42.6,60.5,13.6,6.4,.479,16.9,18.8,.190,66.8,104.3,.304,.336,.548,57.4,61.5,8.6,11.2,.523,18.1,32.8,.208
90,Fresno State,/cbb/schools/fresno-state/men/2018.html,False,32,21,11,.656,8.17,1.84,11,7,12,5,8,5,2459,2201,68.5,110.9,.378,.304,.578,51.9,46.9,9.8,9.3,.550,15.3,28.2,.262,68.5,99.2,.381,.348,.540,48.1,50.5,7.1,7.6,.498,17.5,24.4,.280
91,Furman,/cbb/schools/furman/men/2018.html,False,33,23,10,.697,4.43,-3.64,13,5,13,3,7,6,2619,2260,70.5,112.1,.278,.474,.577,50.1,55.8,11.3,6.0,.554,14.4,27.6,.198,70.5,96.8,.289,.372,.522,49.9,48.7,7.6,9.9,.492,18.4,27.5,.203
92,Gardner-Webb,/cbb/schools/gardner-webb/men/2018.html,False,32,14,18,.438,-9.70,-3.81,9,9,11,2,3,13,2258,2307,69.1,100.6,.284,.365,.538,50.7,50.5,8.7,8.5,.508,17.2,26.9,.204,69.1,102.8,.347,.409,.538,49.3,58.3,9.9,9.2,.504,15.9,26.0,.247
93,George Mason,/cbb/schools/george-mason/men/2018.html,False,33,16,17,.485,-2.97,0.85,9,9,10,7,5,7,2371,2497,69.6,101.4,.318,.362,.529,50.8,44.9,8.5,8.0,.491,15.9,27.9,.236,69.6,106.7,.308,.395,.546,49.2,51.7,9.0,11.3,.521,14.1,26.7,.211
94,George Washington,/cbb/schools/george-washington/men/2018.html,False,33,15,18,.455,-0.72,2.13,7,11,13,5,1,10,2225,2319,66.3,101.8,.289,.301,.526,50.8,52.9,8.6,13.1,.495,16.5,31.7,.205,66.3,106.1,.281,.340,.541,49.2,51.5,9.8,6.2,.514,14.9,30.0,.199
95,Georgetown,/cbb/schools/georgetown/men/2018.html,False,30,15,15,.500,7.16,5.29,5,13,11,8,4,6,2350,2294,71.6,106.2,.383,.351,.564,53.3,65.3,7.4,9.8,.518,18.0,31.2,.297,71.6,103.7,.283,.398,.541,46.7,55.9,9.6,9.0,.508,15.1,26.0,.210
96,Georgia,/cbb/schools/georgia/men/2018.html,False,33,18,15,.545,10.24,8.87,7,11,11,4,4,9,2247,2202,65.3,102.7,.401,.346,.517,53.6,52.4,5.8,12.7,.475,16.2,34.8,.281,65.3,100.6,.277,.376,.493,46.4,44.6,8.9,8.6,.456,12.5,28.9,.202
97,Georgia Southern,/cbb/schools/georgia-southern/men/2018.html,False,33,21,12,.636,-0.54,-3.28,11,7,10,3,8,7,2504,2315,70.5,107.2,.396,.394,.529,49.5,38.9,9.7,10.4,.497,13.6,31.1,.263,70.5,99.1,.345,.396,.519,50.5,48.3,6.0,10.0,.490,17.9,31.1,.229
98,Georgia State,/cbb/schools/georgia-state/men/2018.html,True,35,24,11,.686,3.22,-2.78,12,6,11,3,9,6,2614,2356,67.9,108.8,.303,.413,.562,47.7,48.6,10.7,15.1,.540,14.5,26.0,.205,67.9,98.1,.370,.459,.510,52.3,59.3,7.2,9.8,.471,17.8,32.3,.258
99,Georgia Tech,/cbb/schools/georgia-tech/men/2018.html,False,32,13,19,.406,5.25,7.46,6,12,12,7,1,10,2101,2172,66.5,98.3,.348,.277,.509,50.0,54.3,10.3,14.3,.469,16.6,30.8,.248,66.5,101.7,.318,.334,.527,50.0,59.5,9.5,8.1,.492,16.4,30.6,.227
100,Gonzaga,/cbb/schools/gonzaga/men/2018.html,True,37,32,5,.865,18.44,2.60,17,1,15,1,10,1,3091,2505,69.7,118.2,.321,.394,.593,56.0,50.1,8.9,9.6,.570,13.9,32.9,.227,69.7,95.8,.291,.357,.505,44.0,46.2,7.3,7.4,.471,15.5,22.9,.208
101,Grambling,/cbb/schools/grambling/men/2018.html,False,31,17,14,.548,-12.97,-10.30,13,5,6,4,11,10,2257,2321,73.8,97.8,.415,.254,.509,50.7,44.0,10.4,9.7,.461,17.7,32.0,.295,73.8,100.6,.427,.361,.530,49.3,50.3,8.8,10.3,.493,17.5,30.5,.290
102,Grand Canyon,/cbb/schools/grand-canyon/men/2018.html,False,34,22,12,.647,3.78,-4.80,9,5,16,3,3,7,2512,2213,70.3,104.3,.394,.391,.531,51.4,63.2,8.8,10.1,.492,16.0,31.5,.277,70.3,91.9,.385,.304,.491,48.6,42.8,8.4,6.7,.445,18.5,28.3,.272
103,Green Bay,/cbb/schools/green-bay/men/2018.html,False,33,13,20,.394,-8.51,-4.08,7,11,10,6,2,13,2517,2499,74.1,102.1,.331,.401,.537,48.7,53.4,9.2,7.8,.497,16.2,26.3,.249,74.1,101.4,.302,.389,.524,51.3,50.1,9.3,11.8,.491,15.9,29.1,.215
104,Hampton,/cbb/schools/hampton/men/2018.html,False,34,18,16,.529,-9.37,-9.56,11,4,11,3,5,11,2703,2603,75.0,105.2,.335,.289,.537,50.9,53.4,7.1,8.9,.492,14.9,29.6,.260,75.0,101.3,.350,.361,.513,49.1,49.7,7.6,7.8,.479,14.7,29.3,.239
105,Hartford,/cbb/schools/hartford/men/2018.html,False,33,19,14,.576,-5.54,-5.26,11,5,9,7,9,6,2326,2318,67.7,103.8,.309,.426,.551,48.9,51.9,8.9,11.2,.527,16.0,25.2,.210,67.7,103.4,.333,.410,.535,51.1,55.2,8.7,9.3,.509,15.8,28.1,.223
106,Harvard,/cbb/schools/harvard/men/2018.html,False,32,18,14,.563,-0.28,-1.70,12,2,10,2,6,11,2182,2129,66.5,100.6,.288,.411,.541,52.0,53.1,8.0,11.4,.503,18.1,26.7,.224,66.5,98.1,.353,.397,.531,48.0,54.5,9.9,7.6,.490,16.8,23.1,.260
107,Hawaii,/cbb/schools/hawaii/men/2018.html,False,30,17,13,.567,-2.33,-2.51,8,8,13,7,4,5,2104,2071,68.9,100.5,.411,.376,.540,50.8,59.4,8.1,5.7,.504,17.1,26.6,.282,68.9,98.9,.383,.365,.542,49.2,41.9,8.9,8.6,.502,18.1,24.1,.276
108,High Point,/cbb/schools/high-point/men/2018.html,False,30,14,16,.467,-6.75,-6.38,9,9,11,4,3,11,2126,1993,67.1,105.2,.348,.270,.540,51.6,45.5,11.0,8.5,.507,16.0,31.9,.244,67.1,98.6,.375,.386,.535,48.4,49.0,9.4,10.7,.493,19.1,28.4,.275
109,Hofstra,/cbb/schools/hofstra/men/2018.html,False,31,19,12,.613,-0.53,-1.60,12,6,9,4,9,4,2464,2397,70.3,112.6,.367,.371,.562,51.4,47.6,7.1,7.0,.534,13.2,31.0,.251,70.3,109.5,.320,.357,.568,48.6,49.4,8.5,7.7,.542,14.6,27.0,.225
110,Holy Cross,/cbb/schools/holy-cross/men/2018.html,False,31,12,19,.387,-9.92,-5.82,8,10,6,7,6,10,1972,2099,63.7,99.1,.296,.397,.551,45.0,58.1,9.7,11.4,.526,17.6,19.3,.205,63.7,105.4,.339,.445,.547,55.0,59.6,9.8,7.0,.510,17.2,32.0,.250
111,Houston,/cbb/schools/houston/men/2018.html,True,35,27,8,.771,15.99,4.16,14,4,15,0,6,5,2685,2271,68.5,112.0,.326,.372,.563,54.6,53.0,9.1,9.0,.533,14.9,33.6,.234,68.5,94.8,.416,.379,.502,45.4,51.9,7.3,7.1,.455,16.8,25.3,.293
112,Houston Christian,/cbb/schools/houston-baptist/men/2018.html,False,31,6,25,.194,-16.14,-3.97,2,16,5,8,1,16,2382,2617,75.5,100.9,.345,.329,.497,50.9,50.2,8.7,7.5,.471,15.5,35.6,.215,75.5,110.9,.363,.363,.589,49.1,55.8,8.5,11.9,.553,17.0,29.7,.275
113,Howard,/cbb/schools/howard/men/2018.html,False,33,10,23,.303,-17.26,-9.74,7,9,7,4,2,18,2449,2654,71.3,102.2,.345,.387,.527,46.8,48.1,7.4,7.3,.491,16.0,29.5,.244,71.3,110.7,.388,.361,.562,53.2,55.6,7.8,8.5,.530,16.5,35.2,.272
114,Idaho,/cbb/schools/idaho/men/2018.html,False,31,22,9,.710,0.82,-3.94,14,4,11,2,9,4,2330,2134,68.0,110.1,.323,.388,.577,54.8,56.0,6.4,7.8,.547,16.9,31.4,.237,68.0,100.8,.300,.423,.524,45.2,48.9,7.7,6.4,.492,14.4,24.2,.214
115,Idaho State,/cbb/schools/idaho-state/men/2018.html,False,30,14,16,.467,-5.76,-3.69,9,9,9,5,5,10,2211,2232,70.8,104.1,.362,.389,.575,48.0,45.5,8.0,6.1,.552,17.5,21.3,.246,70.8,105.0,.310,.344,.544,52.0,43.3,8.3,8.6,.514,14.9,27.4,.219
116,Illinois,/cbb/schools/illinois/men/2018.html,False,32,14,18,.438,8.50,7.53,4,14,12,6,1,10,2426,2362,70.8,105.8,.335,.362,.537,49.8,51.6,10.5,6.3,.500,15.8,34.1,.245,70.8,103.1,.481,.349,.576,50.2,52.0,8.9,12.1,.532,20.9,31.1,.351
117,Illinois State,/cbb/schools/illinois-state/men/2018.html,False,33,18,15,.545,1.07,3.67,10,8,11,3,3,10,2364,2418,69.3,101.0,.334,.461,.532,47.6,57.6,9.2,11.2,.503,16.5,25.9,.228,69.3,103.3,.380,.397,.527,52.4,56.8,9.1,10.1,.488,15.7,30.9,.269
118,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2018.html,False,36,20,16,.556,-2.91,-4.21,12,6,11,7,9,8,2708,2597,73.6,101.9,.363,.330,.546,50.9,47.4,9.2,16.1,.507,18.0,28.8,.267,73.6,97.7,.328,.338,.496,49.1,59.1,9.7,9.8,.460,15.1,29.3,.227
119,Incarnate Word,/cbb/schools/incarnate-word/men/2018.html,False,28,7,21,.250,-17.71,-5.04,2,16,6,9,1,12,1978,2163,72.5,97.4,.402,.315,.530,47.6,46.3,8.3,12.3,.481,19.2,28.3,.300,72.5,106.5,.324,.334,.537,52.4,48.8,10.3,10.6,.505,16.0,34.4,.230
120,Indiana,/cbb/schools/indiana/men/2018.html,False,31,16,15,.516,9.89,8.25,9,9,12,6,3,8,2229,2178,67.5,105.2,.364,.341,.538,51.0,54.0,9.4,12.1,.511,15.7,31.8,.239,67.5,102.8,.322,.365,.539,49.0,52.3,9.5,10.6,.508,17.1,29.5,.227
121,Indiana State,/cbb/schools/indiana-state/men/2018.html,False,31,13,18,.419,1.53,2.43,8,10,8,7,5,7,2248,2253,70.1,100.6,.357,.415,.533,51.1,47.2,10.4,9.7,.498,17.4,28.2,.252,70.1,100.9,.412,.369,.550,48.9,50.5,9.4,11.5,.509,17.6,24.0,.296
122,Iona,/cbb/schools/iona/men/2018.html,True,34,20,14,.588,0.75,-2.19,11,7,8,3,7,8,2702,2602,71.5,109.2,.302,.408,.569,47.2,56.6,9.3,7.6,.539,14.3,24.4,.223,71.5,105.1,.286,.354,.545,52.8,52.1,6.9,7.7,.525,16.3,30.7,.189
123,Iowa,/cbb/schools/iowa/men/2018.html,False,33,14,19,.424,8.13,7.13,4,14,9,6,1,10,2630,2597,71.0,111.4,.354,.340,.570,53.5,63.6,7.3,10.3,.543,16.0,34.1,.246,71.0,110.0,.281,.366,.556,46.5,56.3,9.8,7.4,.531,13.5,28.0,.197
124,Iowa State,/cbb/schools/iowa-state/men/2018.html,False,31,13,18,.419,6.88,9.49,4,14,9,7,0,10,2258,2339,69.6,103.9,.298,.349,.529,49.5,51.8,6.9,11.1,.499,14.7,29.6,.209,69.6,107.6,.265,.397,.537,50.5,52.0,8.5,8.8,.510,14.0,30.7,.189
125,IUPUI,/cbb/schools/iupui/men/2018.html,False,30,11,19,.367,-9.82,-3.53,8,10,9,4,2,14,2047,2180,68.7,98.9,.324,.348,.515,50.0,52.7,9.9,10.2,.486,17.7,31.7,.216,68.7,105.3,.379,.377,.572,50.0,53.8,10.8,11.3,.536,18.8,28.9,.279
126,Jackson State,/cbb/schools/jackson-state/men/2018.html,False,32,12,20,.375,-17.66,-10.50,9,9,9,2,2,17,1991,2161,65.4,94.0,.259,.377,.462,47.5,49.0,11.1,8.8,.434,14.6,31.0,.169,65.4,102.0,.460,.370,.555,52.5,52.9,7.2,8.5,.514,19.6,31.2,.324
127,Jacksonville,/cbb/schools/jacksonville/men/2018.html,False,33,15,18,.455,-13.39,-6.12,8,6,10,6,3,12,2405,2482,72.4,98.8,.312,.302,.525,49.2,46.3,9.3,8.9,.501,17.1,27.3,.205,72.4,102.0,.279,.387,.536,50.8,48.7,9.2,8.5,.504,16.7,28.7,.206
128,Jacksonville State,/cbb/schools/jacksonville-state/men/2018.html,False,36,23,13,.639,-0.30,-4.87,11,7,12,4,9,8,2587,2369,67.8,105.2,.314,.311,.538,54.0,56.8,8.9,14.9,.507,16.3,33.1,.224,67.8,96.3,.318,.415,.510,46.0,50.8,9.3,6.5,.475,16.9,25.9,.224
129,James Madison,/cbb/schools/james-madison/men/2018.html,False,32,10,22,.313,-5.47,-2.15,6,12,7,7,3,11,2341,2414,69.4,103.0,.345,.360,.520,49.8,47.8,10.0,9.5,.480,14.5,29.8,.251,69.4,106.2,.413,.394,.559,50.2,56.5,8.2,8.6,.522,16.5,28.2,.295
130,Kansas,/cbb/schools/kansas/men/2018.html,True,39,31,8,.795,21.39,11.88,13,5,14,3,8,3,3174,2803,70.2,115.5,.270,.412,.594,50.3,55.7,9.2,10.9,.575,14.6,29.3,.191,70.2,102.0,.246,.391,.519,49.7,48.5,7.9,9.9,.491,15.6,31.0,.175
131,Kansas City,/cbb/schools/missouri-kansas-city/men/2018.html,False,32,10,22,.313,-10.19,-1.02,5,9,6,8,3,11,2251,2447,72.4,96.8,.344,.455,.520,44.0,46.8,8.7,6.7,.483,16.0,21.7,.245,72.4,105.2,.416,.348,.552,56.0,52.1,7.4,11.3,.515,17.8,32.1,.292
132,Kansas State,/cbb/schools/kansas-state/men/2018.html,True,37,25,12,.676,12.85,8.74,10,8,14,3,6,5,2630,2478,66.6,106.4,.338,.368,.560,47.4,54.4,11.9,9.3,.525,15.3,25.8,.248,66.6,100.3,.368,.399,.533,52.6,54.5,8.4,7.1,.491,18.6,31.7,.269
133,Kennesaw State,/cbb/schools/kennesaw-state/men/2018.html,False,30,10,20,.333,-11.17,-4.31,6,8,8,6,2,14,2182,2328,71.4,101.4,.337,.247,.531,48.3,55.4,10.0,7.8,.500,16.6,29.6,.233,71.4,108.2,.314,.340,.562,51.7,51.4,8.8,6.5,.534,16.3,32.5,.224
134,Kent State,/cbb/schools/kent-state/men/2018.html,False,34,17,17,.500,-3.73,-1.76,9,9,13,3,2,11,2482,2502,70.3,103.1,.325,.382,.525,50.5,45.1,8.4,9.7,.487,15.7,31.7,.237,70.3,104.0,.328,.368,.542,49.5,52.5,7.9,8.4,.509,15.9,29.8,.235
135,Kentucky,/cbb/schools/kentucky/men/2018.html,True,37,26,11,.703,17.24,10.73,10,8,16,2,4,6,2840,2599,69.8,109.6,.440,.258,.555,53.6,49.0,8.0,13.7,.518,15.8,35.5,.307,69.8,100.3,.323,.426,.502,46.4,52.2,8.2,8.5,.468,14.4,30.6,.224
136,La Salle,/cbb/schools/la-salle/men/2018.html,False,32,13,19,.406,1.70,2.54,7,11,10,4,2,10,2333,2360,69.0,102.8,.310,.373,.534,49.7,50.2,8.3,7.3,.490,14.6,25.5,.244,69.0,104.0,.337,.341,.547,50.3,44.8,8.9,7.9,.516,15.6,25.3,.237
137,Lafayette,/cbb/schools/lafayette/men/2018.html,False,31,10,21,.323,-9.77,-6.04,7,11,8,6,2,14,2207,2307,68.9,102.9,.297,.414,.566,48.5,49.7,6.1,8.8,.532,17.4,21.1,.228,68.9,107.5,.264,.380,.543,51.5,45.7,8.6,9.4,.519,13.0,26.9,.185
138,Lamar,/cbb/schools/lamar/men/2018.html,False,33,19,14,.576,-5.19,-7.23,11,7,11,4,8,7,2500,2296,71.1,105.0,.374,.370,.524,51.4,51.4,11.8,6.4,.494,15.3,32.8,.245,71.1,96.4,.370,.348,.540,48.6,53.5,7.8,10.0,.507,20.6,27.2,.256
139,Lehigh,/cbb/schools/lehigh/men/2018.html,False,30,16,14,.533,-6.41,-5.65,11,7,9,6,7,8,2336,2333,71.0,107.0,.260,.391,.563,49.9,51.3,8.4,5.1,.532,15.5,25.4,.202,71.0,106.9,.304,.441,.551,50.1,57.5,8.8,8.9,.524,14.4,26.6,.214
140,Liberty,/cbb/schools/liberty/men/2018.html,False,37,22,15,.595,-2.68,-6.24,9,9,13,7,7,6,2621,2353,64.1,108.3,.339,.413,.579,53.1,58.0,9.0,9.1,.539,16.2,24.0,.268,64.1,97.2,.330,.455,.536,46.9,54.6,9.0,7.8,.499,17.1,19.7,.241
141,Lipscomb,/cbb/schools/lipscomb/men/2018.html,True,33,23,10,.697,-2.10,-3.80,10,4,13,2,10,7,2708,2564,77.0,105.0,.405,.399,.557,52.2,56.0,8.4,8.0,.518,16.9,28.3,.291,77.0,99.4,.375,.365,.544,47.8,49.4,9.0,11.7,.511,17.8,23.9,.259
142,Little Rock,/cbb/schools/arkansas-little-rock/men/2018.html,False,32,7,25,.219,-10.45,-2.22,4,14,5,10,2,14,2038,2242,66.6,94.2,.315,.355,.505,49.1,52.1,7.4,9.5,.484,18.5,28.9,.192,66.6,103.6,.394,.436,.541,50.9,57.8,8.0,10.2,.509,17.4,30.5,.267
143,Long Beach State,/cbb/schools/long-beach-state/men/2018.html,False,33,15,18,.455,-3.76,0.89,9,7,8,5,6,10,2485,2586,72.3,103.4,.399,.291,.545,51.2,48.4,9.1,8.9,.503,18.0,32.5,.291,72.3,107.6,.274,.343,.561,48.8,52.1,10.5,8.1,.531,16.3,29.9,.206
144,Long Island University,/cbb/schools/long-island-university/men/2018.html,True,35,18,17,.514,-8.60,-8.19,10,8,12,4,5,11,2696,2674,72.9,105.3,.382,.397,.555,51.0,47.3,7.6,7.6,.523,17.0,29.7,.266,72.9,104.5,.318,.336,.526,49.0,47.1,9.1,7.3,.495,14.3,29.5,.220
145,Longwood,/cbb/schools/longwood/men/2018.html,False,33,7,26,.212,-18.31,-4.31,3,15,5,11,2,13,2088,2445,69.7,90.8,.335,.392,.511,46.2,44.9,9.5,9.1,.477,20.2,22.9,.230,69.7,106.3,.335,.415,.544,53.8,50.0,11.1,9.0,.510,15.7,31.0,.243
146,Louisiana,/cbb/schools/louisiana-lafayette/men/2018.html,False,34,27,7,.794,7.58,-2.55,16,2,14,1,10,4,2829,2408,72.7,114.1,.370,.391,.575,54.7,60.9,10.3,11.1,.535,15.6,36.1,.282,72.7,97.1,.368,.322,.523,45.3,43.2,7.9,8.2,.488,18.0,27.0,.254
147,Louisiana State,/cbb/schools/louisiana-state/men/2018.html,False,33,18,15,.545,10.93,8.02,8,10,14,4,3,8,2559,2463,69.4,111.3,.326,.402,.575,49.4,51.0,11.0,9.7,.545,14.7,29.2,.238,69.4,107.1,.326,.408,.555,50.6,47.8,8.1,9.8,.527,16.9,31.5,.227
148,Louisiana Tech,/cbb/schools/louisiana-tech/men/2018.html,False,33,17,16,.515,1.33,-0.12,7,11,11,5,2,10,2468,2331,69.1,107.7,.371,.408,.559,49.6,56.1,8.6,10.4,.523,15.5,27.6,.269,69.1,101.8,.316,.334,.533,50.4,52.3,8.1,10.2,.502,16.3,28.6,.224
149,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2018.html,False,32,16,16,.500,-6.28,-3.31,9,9,12,4,3,11,2235,2187,67.0,103.4,.243,.430,.538,49.3,55.0,9.6,4.1,.513,15.5,27.1,.174,67.0,101.2,.298,.431,.533,50.7,60.1,7.6,11.8,.503,17.1,28.4,.211
150,Louisville,/cbb/schools/louisville/men/2018.html,False,36,22,14,.611,14.30,9.07,9,9,16,6,4,7,2721,2533,69.7,106.9,.319,.352,.552,49.7,50.5,9.9,15.0,.518,14.7,28.6,.235,69.7,99.5,.293,.343,.504,50.3,44.2,8.5,8.3,.470,16.1,31.4,.207
151,Loyola (IL),/cbb/schools/loyola-il/men/2018.html,True,38,32,6,.842,10.37,1.80,15,3,14,1,9,4,2721,2377,65.9,108.6,.319,.357,.602,51.3,59.7,9.6,6.8,.577,17.3,22.4,.231,65.9,94.9,.247,.371,.502,48.7,50.1,10.1,9.4,.474,17.0,25.4,.174
152,Loyola (MD),/cbb/schools/loyola-md/men/2018.html,False,31,9,22,.290,-12.71,-5.25,6,12,8,6,1,16,2154,2326,69.7,98.5,.334,.280,.511,50.3,45.2,10.0,8.9,.483,16.4,29.4,.218,69.7,106.4,.393,.366,.572,49.7,50.2,8.6,11.6,.536,16.9,26.3,.286
153,Loyola Marymount,/cbb/schools/loyola-marymount/men/2018.html,False,31,11,20,.355,-4.34,1.09,5,13,7,7,3,12,2226,2369,67.8,105.1,.327,.317,.531,50.4,54.7,10.2,7.1,.498,16.3,34.3,.232,67.8,111.8,.418,.381,.601,49.6,61.3,8.8,11.9,.569,17.4,30.3,.302
154,Maine,/cbb/schools/maine/men/2018.html,False,32,6,26,.188,-14.64,-3.27,3,13,4,8,2,16,2140,2408,71.6,92.4,.298,.398,.500,47.8,49.4,8.9,8.3,.468,18.8,25.6,.206,71.6,103.9,.362,.399,.542,52.2,53.3,10.2,9.9,.507,16.4,29.7,.257
155,Manhattan,/cbb/schools/manhattan/men/2018.html,False,31,14,17,.452,-5.04,-4.13,9,9,8,3,5,8,2147,2175,67.5,101.0,.376,.360,.548,49.6,58.8,8.7,11.4,.516,19.8,31.0,.261,67.5,102.3,.410,.369,.542,50.4,59.2,11.3,6.5,.501,18.6,32.0,.292
156,Marist,/cbb/schools/marist/men/2018.html,False,31,6,25,.194,-12.48,-3.57,4,14,4,9,2,10,2239,2515,71.5,99.5,.358,.469,.560,47.8,48.5,5.8,6.4,.527,19.6,22.6,.256,71.5,111.7,.298,.394,.557,52.2,52.7,10.1,10.2,.526,12.8,29.7,.221
157,Marquette,/cbb/schools/marquette/men/2018.html,False,35,21,14,.600,12.50,9.70,9,9,13,7,5,5,2846,2748,70.4,114.3,.288,.444,.601,49.0,55.7,8.6,9.6,.568,15.4,27.6,.232,70.4,110.4,.389,.338,.577,51.0,54.5,8.3,8.0,.538,15.9,29.5,.291
158,Marshall,/cbb/schools/marshall/men/2018.html,True,36,25,11,.694,4.21,0.44,12,6,15,2,6,8,3017,2849,76.3,108.7,.335,.453,.583,46.7,59.0,9.1,12.7,.548,15.5,22.5,.256,76.3,102.7,.285,.311,.523,53.3,50.9,8.6,7.8,.497,15.9,31.5,.194
159,Maryland,/cbb/schools/maryland/men/2018.html,False,32,19,13,.594,13.78,7.94,8,10,15,3,2,8,2338,2140,66.6,109.4,.380,.364,.584,53.6,55.7,6.5,11.6,.546,17.9,31.6,.287,66.6,100.1,.237,.379,.504,46.4,52.2,10.0,10.5,.473,14.2,28.4,.175
160,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2018.html,True,36,25,11,.694,-2.02,-3.84,12,4,15,2,9,7,2630,2466,69.2,105.6,.307,.450,.550,49.1,59.1,10.8,7.3,.531,15.5,26.8,.198,69.2,99.0,.307,.407,.535,50.9,51.9,9.6,8.4,.509,18.7,27.4,.208
161,Maryland-Eastern Shore,/cbb/schools/maryland-eastern-shore/men/2018.html,False,32,7,25,.219,-24.63,-7.56,3,13,6,5,0,18,1992,2473,67.6,92.1,.294,.393,.474,45.8,48.9,7.0,5.0,.441,16.6,28.2,.198,67.6,114.4,.328,.399,.569,54.2,59.5,9.2,9.7,.542,14.1,34.2,.233
162,Massachusetts,/cbb/schools/massachusetts/men/2018.html,False,33,13,20,.394,-1.65,1.10,5,13,11,6,1,11,2374,2465,67.3,104.5,.251,.382,.553,48.9,58.7,7.0,7.7,.525,16.5,27.2,.187,67.3,108.5,.332,.339,.552,51.1,59.8,9.2,9.2,.515,14.4,29.6,.249
163,Massachusetts-Lowell,/cbb/schools/massachusetts-lowell/men/2018.html,False,30,12,18,.400,-9.53,-5.77,6,10,9,7,3,11,2286,2356,72.1,105.3,.401,.361,.558,47.0,55.0,9.7,7.2,.523,16.5,26.7,.284,72.1,108.5,.332,.330,.574,53.0,49.2,9.7,9.0,.547,17.6,31.6,.235
164,McNeese State,/cbb/schools/mcneese-state/men/2018.html,False,29,12,17,.414,-12.06,-6.10,8,10,8,5,4,12,2184,2209,73.5,101.6,.330,.334,.528,50.6,41.9,7.3,10.6,.494,16.8,30.1,.234,73.5,102.8,.299,.334,.515,49.4,50.6,8.7,7.2,.486,14.3,30.6,.204
165,Memphis,/cbb/schools/memphis/men/2018.html,False,34,21,13,.618,1.81,2.16,10,8,14,5,5,5,2408,2420,66.3,105.4,.436,.346,.545,51.1,53.5,8.8,11.3,.507,17.4,35.1,.301,66.3,105.9,.324,.411,.539,48.9,59.7,10.9,9.8,.508,16.2,33.8,.227
166,Mercer,/cbb/schools/mercer/men/2018.html,False,34,19,15,.559,-0.87,-3.50,11,7,11,3,7,9,2561,2373,65.8,112.9,.367,.404,.588,54.1,55.8,8.0,5.7,.551,16.3,31.4,.279,65.8,104.6,.323,.480,.553,45.9,61.8,8.9,10.8,.522,15.6,24.5,.232
167,Miami (FL),/cbb/schools/miami-fl/men/2018.html,True,32,22,10,.688,12.83,6.96,11,7,11,3,8,4,2361,2173,67.8,107.9,.291,.360,.551,50.6,48.5,9.6,11.0,.531,14.6,29.1,.192,67.8,99.4,.281,.356,.521,49.4,53.3,8.3,9.0,.490,16.5,28.3,.200
