,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
15,/cbb/boxscores/2018-01-04-19-georgia-state.html,"Thu, Jan 4, 2018",7:15p,REG,Little Rock,Sun Belt,W,73,64,10,6,W 1,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/arkansas-little-rock/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-10.45,
16,/cbb/boxscores/2018-01-06-14-georgia-state.html,"Sat, Jan 6, 2018",2:15p,REG,Arkansas State,Sun Belt,W,79,75,11,6,W 2,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/arkansas-state/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-9.65,
17,/cbb/boxscores/2018-01-11-19-appalachian-state.html,"Thu, Jan 11, 2018",7:30p,REG,Appalachian State,Sun Belt,W,71,58,12,6,W 3,George M. Holmes Convocation Center,/cbb/schools/georgia-state/men/2018.html,@,/cbb/schools/appalachian-state/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-4.83,
18,/cbb/boxscores/2018-01-13-15-coastal-carolina.html,"Sat, Jan 13, 2018",3:30p,REG,Coastal Carolina,Sun Belt,W,72,58,13,6,W 4,HTC Center,/cbb/schools/georgia-state/men/2018.html,@,/cbb/schools/coastal-carolina/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-3.94,
19,/cbb/boxscores/2018-01-20-14-georgia-state.html,"Sat, Jan 20, 2018",2:15p,REG,Georgia Southern,Sun Belt,W,83,66,14,6,W 5,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/georgia-southern/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-0.54,
20,/cbb/boxscores/2018-01-25-19-georgia-state.html,"Thu, Jan 25, 2018",7:15p,REG,UT Arlington,Sun Belt,W,81,75,15,6,W 6,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/texas-arlington/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,2.20,
21,/cbb/boxscores/2018-01-27-14-georgia-state.html,"Sat, Jan 27, 2018",2:15p,REG,Texas State,Sun Belt,W,54,50,16,6,W 7,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/texas-state/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-5.84,
22,/cbb/boxscores/2018-02-01-20-arkansas-state.html,"Thu, Feb 1, 2018",8:30p,REG,Arkansas State,Sun Belt,W,77,66,17,6,W 8,First National Bank Arena,/cbb/schools/georgia-state/men/2018.html,@,/cbb/schools/arkansas-state/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-9.65,
23,/cbb/boxscores/2018-02-03-18-arkansas-little-rock.html,"Sat, Feb 3, 2018",6:00p,REG,Little Rock,Sun Belt,W,81,51,18,6,W 9,Jack Stephens Center,/cbb/schools/georgia-state/men/2018.html,@,/cbb/schools/arkansas-little-rock/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-10.45,
24,/cbb/boxscores/2018-02-08-19-georgia-state.html,"Thu, Feb 8, 2018",7:15p,REG,Louisiana,Sun Belt,W,106,92,19,6,W 10,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/louisiana-lafayette/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,7.58,
25,/cbb/boxscores/2018-02-10-14-georgia-state.html,"Sat, Feb 10, 2018",2:15p,REG,Louisiana-Monroe,Sun Belt,L,82,90,19,7,L 1,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/louisiana-monroe/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-6.28,OT
26,/cbb/boxscores/2018-02-16-21-georgia-southern.html,"Fri, Feb 16, 2018",9:00p,REG,Georgia Southern,Sun Belt,L,80,85,19,8,L 2,Hanner Fieldhouse,/cbb/schools/georgia-state/men/2018.html,@,/cbb/schools/georgia-southern/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-0.54,
27,/cbb/boxscores/2018-02-22-20-texas-state.html,"Thu, Feb 22, 2018",8:00p,REG,Texas State,Sun Belt,W,77,50,20,8,W 1,Strahan Arena,/cbb/schools/georgia-state/men/2018.html,@,/cbb/schools/texas-state/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-5.84,
28,/cbb/boxscores/2018-02-24-17-texas-arlington.html,"Sat, Feb 24, 2018",5:15p,REG,UT Arlington,Sun Belt,L,81,89,20,9,L 1,College Park Center,/cbb/schools/georgia-state/men/2018.html,@,/cbb/schools/texas-arlington/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,2.20,
29,/cbb/boxscores/2018-03-01-19-georgia-state.html,"Thu, Mar 1, 2018",7:15p,REG,Troy,Sun Belt,L,70,83,20,10,L 2,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/troy/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-1.50,
30,/cbb/boxscores/2018-03-03-14-georgia-state.html,"Sat, Mar 3, 2018",2:15p,REG,South Alabama,Sun Belt,W,90,75,21,10,W 1,GSU Sports Arena,/cbb/schools/georgia-state/men/2018.html,,/cbb/schools/south-alabama/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-5.44,
31,/cbb/boxscores/2018-03-09-18-georgia-state.html,"Fri, Mar 9, 2018",6:00p,CTOURN,Troy,Sun Belt,W,73,51,22,10,W 2,Kiefer Lakefront Arena,/cbb/schools/georgia-state/men/2018.html,N,/cbb/schools/troy/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-1.50,
32,/cbb/boxscores/2018-03-10-15-georgia-state.html,"Sat, Mar 10, 2018",3:00p,CTOURN,Georgia Southern,Sun Belt,W,73,67,23,10,W 3,Kiefer Lakefront Arena,/cbb/schools/georgia-state/men/2018.html,N,/cbb/schools/georgia-southern/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,-0.54,
33,/cbb/boxscores/2018-03-11-14-georgia-state.html,"Sun, Mar 11, 2018",2:00p,CTOURN,UT Arlington,Sun Belt,W,74,61,24,10,W 4,Kiefer Lakefront Arena,/cbb/schools/georgia-state/men/2018.html,N,/cbb/schools/texas-arlington/men/2018.html,/cbb/conferences/sun-belt/men/2018.html,2.20,
34,/cbb/boxscores/2018-03-16-14-cincinnati.html,"Fri, Mar 16, 2018",2:00p,NCAA,Cincinnati,AAC,L,53,68,24,11,L 1,Bridgestone Arena,/cbb/schools/georgia-state/men/2018.html,N,/cbb/schools/cincinnati/men/2018.html,/cbb/conferences/aac/men/2018.html,20.25,
