,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
10,/cbb/boxscores/2017-12-14-19-lipscomb.html,"Thu, Dec 14, 2017",7:30p,REG,Florida College,,W,100,68,7,4,W 1,Allen Arena,/cbb/schools/lipscomb/men/2018.html,,,,,
11,/cbb/boxscores/2017-12-17-14-lipscomb.html,"Sun, Dec 17, 2017",2:00p,REG,Abilene Christian,Southland,W,67,65,8,4,W 2,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/abilene-christian/men/2018.html,/cbb/conferences/southland/men/2018.html,-9.14,,
12,/cbb/boxscores/2017-12-21-19-navy.html,"Thu, Dec 21, 2017",7:00p,REG,Navy,Patriot,W,73,64,9,4,W 3,Alumni Hall,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/navy/men/2018.html,/cbb/conferences/patriot/men/2018.html,-6.91,@,
13,/cbb/boxscores/2017-12-30-20-purdue.html,"Sat, Dec 30, 2017",8:00p,REG,Purdue,Big Ten,L,66,98,9,5,L 1,Mackey Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/purdue/men/2018.html,/cbb/conferences/big-ten/men/2018.html,23.41,@,
14,/cbb/boxscores/2018-01-03-19-lipscomb.html,"Wed, Jan 3, 2018",7:30p,REG,Fisk,,W,99,53,10,5,W 1,Allen Arena,/cbb/schools/lipscomb/men/2018.html,,,,,
15,/cbb/boxscores/2018-01-06-16-kennesaw-state.html,"Sat, Jan 6, 2018",4:30p,REG,Kennesaw State,A-Sun,W,86,71,11,5,W 2,KSU Convocation Center,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/kennesaw-state/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-11.17,@,
16,/cbb/boxscores/2018-01-11-19-north-florida.html,"Thu, Jan 11, 2018",7:00p,REG,North Florida,A-Sun,L,96,102,11,6,L 1,UNF Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/north-florida/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-11.40,@,
17,/cbb/boxscores/2018-01-13-18-jacksonville.html,"Sat, Jan 13, 2018",6:00p,REG,Jacksonville,A-Sun,L,69,87,11,7,L 2,Swisher Gymnasium,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/jacksonville/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-13.39,@,
18,/cbb/boxscores/2018-01-18-19-lipscomb.html,"Thu, Jan 18, 2018",7:30p,REG,Florida Gulf Coast,A-Sun,L,83,88,11,8,L 3,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/florida-gulf-coast/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,1.94,,
19,/cbb/boxscores/2018-01-20-17-lipscomb.html,"Sat, Jan 20, 2018",5:00p,REG,Stetson,A-Sun,W,85,82,12,8,W 1,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/stetson/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-12.38,,
20,/cbb/boxscores/2018-01-24-19-lipscomb.html,"Wed, Jan 24, 2018",7:30p,REG,South Carolina Upstate,A-Sun,W,92,78,13,8,W 2,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/south-carolina-upstate/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-17.46,,
21,/cbb/boxscores/2018-01-27-16-njit.html,"Sat, Jan 27, 2018",4:00p,REG,NJIT,A-Sun,W,86,79,14,8,W 3,NJIT Wellness and Events Center,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/njit/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-7.25,@,OT
22,/cbb/boxscores/2018-01-29-19-south-carolina-upstate.html,"Mon, Jan 29, 2018",7:00p,REG,South Carolina Upstate,A-Sun,W,110,106,15,8,W 4,G.B. Hodge Center,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/south-carolina-upstate/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-17.46,@,2OT
23,/cbb/boxscores/2018-02-03-17-lipscomb.html,"Sat, Feb 3, 2018",5:00p,REG,NJIT,A-Sun,L,77,81,15,9,L 1,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/njit/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-7.25,,
24,/cbb/boxscores/2018-02-08-19-lipscomb.html,"Thu, Feb 8, 2018",7:30p,REG,Jacksonville,A-Sun,W,82,59,16,9,W 1,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/jacksonville/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-13.39,,
25,/cbb/boxscores/2018-02-10-17-lipscomb.html,"Sat, Feb 10, 2018",5:00p,REG,North Florida,A-Sun,W,82,75,17,9,W 2,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/north-florida/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-11.40,,
26,/cbb/boxscores/2018-02-15-19-stetson.html,"Thu, Feb 15, 2018",7:00p,REG,Stetson,A-Sun,W,82,73,18,9,W 3,Edmunds Center,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/stetson/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-12.38,@,
27,/cbb/boxscores/2018-02-17-19-florida-gulf-coast.html,"Sat, Feb 17, 2018",7:00p,REG,Florida Gulf Coast,A-Sun,W,90,87,19,9,W 4,Alico Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/florida-gulf-coast/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,1.94,@,
28,/cbb/boxscores/2018-02-22-19-lipscomb.html,"Thu, Feb 22, 2018",7:30p,REG,Kennesaw State,A-Sun,W,83,74,20,9,W 5,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/kennesaw-state/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-11.17,,
29,/cbb/boxscores/2018-02-26-20-lipscomb.html,"Mon, Feb 26, 2018",8:00p,CTOURN,Stetson,A-Sun,W,89,73,21,9,W 6,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/stetson/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-12.38,,
30,/cbb/boxscores/2018-03-01-20-lipscomb.html,"Thu, Mar 1, 2018",8:00p,CTOURN,Jacksonville,A-Sun,W,77,62,22,9,W 7,Allen Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/jacksonville/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,-13.39,,
31,/cbb/boxscores/2018-03-04-15-florida-gulf-coast.html,"Sun, Mar 4, 2018",3:00p,CTOURN,Florida Gulf Coast,A-Sun,W,108,96,23,9,W 8,Alico Arena,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/florida-gulf-coast/men/2018.html,/cbb/conferences/atlantic-sun/men/2018.html,1.94,@,
32,/cbb/boxscores/2018-03-16-14-north-carolina.html,"Fri, Mar 16, 2018",2:45p,NCAA,North Carolina,ACC,L,66,84,23,10,L 1,Spectrum Center,/cbb/schools/lipscomb/men/2018.html,/cbb/schools/north-carolina/men/2018.html,/cbb/conferences/acc/men/2018.html,20.07,N,
