,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Florida,/cbb/schools/florida/men/2017.html,True,36,27,9,.750,22.40,11.01,14,4,9,1,8,4,2804,2394,70.1,110.0,.402,.366,.556,51.3,47.2,10.7,11.8,.516,14.6,31.8,.293,70.1,93.9,.341,.314,.498,48.7,40.9,7.8,7.5,.458,18.1,29.1,.241
84,Florida A&M,/cbb/schools/florida-am/men/2017.html,False,30,7,23,.233,-20.88,-11.85,5,11,4,10,3,11,2153,2365,72.2,97.8,.373,.299,.508,45.7,49.7,8.9,9.1,.475,16.1,25.9,.246,72.2,107.4,.341,.407,.555,54.3,51.7,9.2,6.6,.529,16.7,33.5,.231
85,Florida Atlantic,/cbb/schools/florida-atlantic/men/2017.html,False,30,10,20,.333,-7.95,-1.98,6,12,5,9,5,8,2108,2221,70.2,98.9,.304,.348,.501,47.3,48.8,8.0,7.4,.467,14.2,27.0,.213,70.2,104.2,.352,.292,.537,52.7,42.4,8.4,7.7,.504,15.9,30.6,.245
86,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2017.html,True,34,26,8,.765,2.26,-3.42,12,2,16,3,10,3,2701,2356,69.3,113.8,.329,.315,.579,53.9,52.3,8.7,9.7,.554,15.3,33.9,.231,69.3,99.3,.349,.388,.517,46.1,49.6,8.8,7.1,.484,16.2,28.1,.238
87,Florida International,/cbb/schools/florida-international/men/2017.html,False,31,7,24,.226,-8.10,-3.27,3,15,6,9,1,13,2178,2282,66.5,103.1,.291,.307,.540,51.2,43.0,8.8,5.9,.505,17.0,30.5,.218,66.5,108.0,.357,.348,.561,48.8,52.7,9.7,9.8,.527,15.0,27.8,.259
88,Florida State,/cbb/schools/florida-state/men/2017.html,True,35,26,9,.743,18.87,8.87,12,6,18,0,3,6,2873,2523,72.6,113.1,.384,.313,.566,52.7,49.3,10.2,13.7,.537,14.1,33.6,.265,72.6,99.3,.373,.361,.520,47.3,49.5,6.9,7.1,.479,16.9,29.5,.267
89,Fordham,/cbb/schools/fordham/men/2017.html,False,32,13,19,.406,-1.97,1.36,7,11,8,9,5,8,2090,2167,66.8,96.3,.266,.444,.520,44.3,57.9,14.5,9.3,.490,17.2,23.4,.193,66.8,99.9,.428,.384,.568,55.7,65.7,9.6,11.4,.531,22.7,31.0,.306
90,Fresno State,/cbb/schools/fresno-state/men/2017.html,False,33,20,13,.606,4.37,2.31,11,7,13,2,6,10,2426,2315,70.1,102.5,.408,.317,.543,50.6,48.6,11.7,11.3,.511,16.6,27.5,.274,70.1,97.8,.446,.381,.526,49.4,53.6,8.3,8.0,.479,18.1,27.0,.316
91,Furman,/cbb/schools/furman/men/2017.html,False,35,23,12,.657,1.46,-3.75,14,4,11,3,12,8,2590,2319,67.4,109.0,.321,.427,.579,51.7,57.1,10.3,7.3,.555,16.8,28.0,.224,67.4,97.6,.336,.410,.522,48.3,51.5,8.8,7.2,.488,17.6,26.0,.235
92,Gardner-Webb,/cbb/schools/gardner-webb/men/2017.html,False,33,19,14,.576,-3.08,-5.71,11,7,9,5,8,8,2546,2319,71.4,106.1,.430,.290,.555,52.8,53.2,12.1,9.7,.534,17.1,31.9,.268,71.4,96.6,.397,.355,.518,47.2,56.9,9.0,8.9,.479,18.1,27.3,.273
93,George Mason,/cbb/schools/george-mason/men/2017.html,False,34,20,14,.588,3.01,1.28,9,9,10,7,7,5,2519,2437,69.2,105.2,.395,.276,.541,55.0,45.3,7.1,7.2,.494,15.9,32.0,.295,69.2,101.8,.281,.366,.514,45.0,51.9,8.6,9.7,.485,12.7,24.0,.196
94,George Washington,/cbb/schools/george-washington/men/2017.html,False,35,20,15,.571,2.37,2.11,10,8,14,3,5,8,2447,2438,67.0,104.3,.366,.383,.538,53.0,56.8,8.2,9.9,.495,16.6,32.5,.273,67.0,103.9,.269,.324,.532,47.0,56.1,10.4,9.5,.502,14.2,26.1,.195
95,Georgetown,/cbb/schools/georgetown/men/2017.html,False,32,14,18,.438,11.18,9.31,5,13,9,8,3,7,2369,2309,70.2,104.7,.426,.337,.562,50.6,59.4,7.7,11.5,.520,17.7,28.9,.312,70.2,102.0,.388,.324,.515,49.4,50.0,9.8,9.5,.474,14.9,30.3,.272
96,Georgia,/cbb/schools/georgia/men/2017.html,False,34,19,15,.559,11.13,10.28,9,9,12,6,5,7,2435,2393,69.7,102.0,.408,.283,.536,51.5,51.3,7.6,9.8,.485,16.3,28.7,.309,69.7,100.2,.342,.363,.509,48.5,47.2,9.1,8.7,.472,14.6,28.2,.239
97,Georgia Southern,/cbb/schools/georgia-southern/men/2017.html,False,33,18,15,.545,-3.63,-2.83,11,7,10,4,6,11,2492,2420,70.5,106.7,.400,.438,.549,46.8,40.7,9.6,8.8,.520,14.6,26.0,.266,70.5,103.6,.340,.411,.531,53.2,51.7,6.8,10.0,.503,16.5,32.4,.227
98,Georgia State,/cbb/schools/georgia-state/men/2017.html,False,33,20,13,.606,-0.33,-2.17,12,6,11,3,6,9,2442,2312,70.3,104.8,.349,.365,.555,51.6,45.1,10.1,14.0,.534,17.4,30.4,.226,70.3,99.2,.398,.459,.527,48.4,58.0,8.7,7.5,.485,17.8,28.6,.283
99,Georgia Tech,/cbb/schools/georgia-tech/men/2017.html,False,37,21,16,.568,7.82,8.21,8,10,16,4,3,10,2496,2472,69.3,97.0,.356,.248,.513,49.8,62.6,9.5,15.7,.479,16.9,28.0,.243,69.3,96.1,.273,.369,.491,50.2,55.2,9.8,9.3,.459,16.1,30.6,.191
100,Gonzaga,/cbb/schools/gonzaga/men/2017.html,True,39,37,2,.949,25.26,4.13,17,1,15,1,9,0,3222,2398,70.9,116.5,.390,.329,.596,54.7,51.8,9.6,11.2,.567,14.2,29.8,.280,70.9,86.7,.269,.321,.443,45.3,43.2,7.6,7.8,.411,14.9,25.8,.177
101,Grambling,/cbb/schools/grambling/men/2017.html,False,33,16,17,.485,-17.29,-11.89,10,8,11,2,4,12,2361,2412,69.8,101.0,.384,.299,.514,47.6,43.8,12.5,6.9,.480,16.4,31.6,.255,69.8,103.2,.418,.375,.571,52.4,55.4,8.5,8.4,.543,21.3,33.6,.283
102,Grand Canyon,/cbb/schools/grand-canyon/men/2017.html,False,31,22,9,.710,-0.16,-4.22,11,3,15,3,5,6,2282,2103,71.2,102.6,.412,.342,.527,50.9,53.5,10.5,6.7,.493,15.5,29.1,.274,71.2,94.5,.301,.350,.510,49.1,49.5,9.2,8.3,.478,18.4,27.0,.210
103,Green Bay,/cbb/schools/green-bay/men/2017.html,False,32,18,14,.563,-2.77,-2.83,12,6,10,3,7,9,2565,2479,76.8,103.2,.382,.297,.527,51.2,48.8,9.9,10.6,.491,15.5,30.2,.263,76.8,99.7,.323,.383,.528,48.8,51.0,7.9,6.8,.501,17.1,28.0,.215
104,Hampton,/cbb/schools/hampton/men/2017.html,False,31,14,17,.452,-13.23,-9.92,11,5,9,4,5,11,2149,2219,70.9,97.0,.343,.336,.501,50.7,48.5,6.9,10.1,.460,16.9,31.7,.245,70.9,100.2,.424,.352,.534,49.3,44.3,7.9,8.1,.498,17.9,28.7,.288
105,Hartford,/cbb/schools/hartford/men/2017.html,False,32,9,23,.281,-15.85,-5.56,4,12,6,8,3,15,2136,2465,70.0,94.3,.326,.428,.510,45.0,50.3,10.1,9.2,.475,18.1,24.8,.228,70.0,108.8,.349,.334,.550,55.0,58.5,9.1,11.1,.520,15.7,34.3,.243
106,Harvard,/cbb/schools/harvard/men/2017.html,False,28,18,10,.643,2.30,-2.24,10,4,11,3,7,5,2012,1842,67.3,106.7,.331,.412,.556,51.1,57.7,9.3,13.3,.520,16.6,29.8,.246,67.3,97.7,.387,.349,.505,48.9,53.8,9.9,7.7,.467,16.3,28.8,.264
107,Hawaii,/cbb/schools/hawaii/men/2017.html,False,30,14,16,.467,-6.19,-4.92,8,8,11,8,3,5,2042,2048,68.3,98.9,.366,.399,.527,49.1,59.9,7.3,5.3,.488,17.6,28.3,.262,68.3,99.2,.384,.330,.535,50.9,44.4,10.0,9.1,.505,18.2,28.7,.256
108,High Point,/cbb/schools/high-point/men/2017.html,False,31,15,16,.484,-9.06,-6.28,9,9,8,8,7,7,2133,2136,66.8,101.4,.376,.307,.535,51.2,53.1,8.7,9.4,.490,16.9,29.0,.279,66.8,101.5,.322,.408,.540,48.8,52.9,9.9,10.0,.514,17.5,26.7,.218
109,Hofstra,/cbb/schools/hofstra/men/2017.html,False,32,15,17,.469,-2.35,-1.90,7,11,7,7,6,7,2473,2454,69.0,111.1,.375,.415,.550,50.3,49.5,6.4,6.3,.520,13.2,31.1,.257,69.0,110.3,.285,.338,.553,49.7,52.1,7.3,8.3,.524,13.2,29.1,.207
110,Holy Cross,/cbb/schools/holy-cross/men/2017.html,False,32,15,17,.469,-5.26,-3.51,9,9,9,5,6,12,1932,1988,61.5,97.7,.344,.441,.535,42.8,64.3,15.3,9.2,.503,16.3,19.4,.238,61.5,100.6,.304,.467,.560,57.2,65.1,7.7,10.7,.533,22.3,32.3,.217
111,Houston,/cbb/schools/houston/men/2017.html,False,32,21,11,.656,12.20,3.42,12,6,12,4,6,5,2358,2077,65.8,111.6,.286,.358,.546,50.5,47.8,8.0,10.7,.517,12.7,31.9,.205,65.8,98.3,.369,.386,.515,49.5,51.4,7.2,8.0,.472,17.8,30.6,.266
112,Houston Christian,/cbb/schools/houston-baptist/men/2017.html,False,31,17,14,.548,-7.30,-4.44,12,6,13,1,4,12,2441,2398,72.9,108.0,.375,.298,.539,54.1,52.5,8.6,7.0,.503,15.3,36.9,.262,72.9,106.1,.363,.362,.560,45.9,52.4,9.5,7.9,.523,16.3,27.1,.267
113,Howard,/cbb/schools/howard/men/2017.html,False,34,10,24,.294,-16.97,-7.97,5,11,6,6,2,16,2163,2433,68.4,93.0,.449,.318,.480,49.4,42.5,7.7,10.1,.436,18.2,32.5,.295,68.4,104.6,.360,.368,.526,50.6,57.9,10.1,8.4,.492,15.6,33.3,.251
114,Idaho,/cbb/schools/idaho/men/2017.html,False,33,19,14,.576,-5.34,-5.89,12,6,12,3,6,10,2412,2346,67.9,105.3,.399,.371,.542,52.6,52.2,7.2,7.9,.501,15.9,30.9,.288,67.9,102.4,.422,.435,.540,47.4,52.7,7.8,8.8,.492,15.9,25.0,.313
115,Idaho State,/cbb/schools/idaho-state/men/2017.html,False,31,5,26,.161,-15.10,-3.37,3,15,4,7,1,16,2164,2486,70.1,98.8,.379,.386,.537,44.4,42.6,10.2,6.7,.504,16.6,21.9,.259,70.1,113.5,.334,.400,.587,55.6,51.6,9.4,9.7,.560,16.0,31.9,.240
116,Illinois,/cbb/schools/illinois/men/2017.html,False,35,20,15,.571,10.54,9.25,8,10,14,5,3,7,2508,2417,68.9,103.7,.318,.362,.539,51.2,52.6,8.1,6.5,.512,15.7,28.7,.219,68.9,99.9,.298,.367,.529,48.8,45.6,7.7,7.5,.495,16.4,26.2,.217
117,Illinois State,/cbb/schools/illinois-state/men/2017.html,False,35,28,7,.800,10.30,2.71,17,1,16,1,9,4,2418,2146,65.8,104.6,.301,.404,.536,51.7,55.8,10.8,14.4,.513,15.9,30.6,.200,65.8,92.9,.324,.388,.481,48.3,52.8,8.8,7.7,.443,16.7,28.5,.224
118,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2017.html,False,36,17,19,.472,-5.95,-3.63,7,11,10,8,5,9,2749,2754,74.0,102.1,.399,.353,.547,52.1,55.8,7.3,11.1,.509,19.0,32.2,.283,74.0,102.3,.317,.295,.514,47.9,51.5,10.1,10.2,.475,14.3,29.7,.232
119,Incarnate Word,/cbb/schools/incarnate-word/men/2017.html,False,29,12,17,.414,-12.14,-5.62,7,11,10,5,2,12,2212,2320,73.3,103.6,.452,.372,.563,45.7,49.2,7.9,10.4,.527,16.6,22.6,.314,73.3,108.7,.380,.271,.546,54.3,47.4,9.4,10.5,.507,14.6,32.2,.276
120,Indiana,/cbb/schools/indiana/men/2017.html,False,34,18,16,.529,14.63,8.16,7,11,14,4,2,8,2711,2491,69.5,112.2,.341,.387,.582,55.1,50.9,8.7,11.8,.552,18.2,36.3,.249,69.5,103.1,.368,.342,.525,44.9,47.3,8.9,11.1,.487,13.8,28.0,.259
121,Indiana State,/cbb/schools/indiana-state/men/2017.html,False,31,11,20,.355,-1.02,3.18,5,13,8,6,3,10,2170,2255,70.1,97.1,.314,.397,.515,46.7,54.7,9.1,10.1,.485,15.8,22.2,.214,70.1,101.0,.424,.310,.519,53.3,48.7,7.7,11.7,.477,15.6,28.8,.293
122,Iona,/cbb/schools/iona/men/2017.html,True,35,22,13,.629,1.08,-2.47,12,8,8,4,7,7,2813,2689,72.3,109.9,.310,.400,.569,48.2,55.3,9.3,7.7,.534,14.6,26.9,.238,72.3,105.1,.334,.355,.532,51.8,53.0,6.6,7.8,.500,15.4,32.0,.232
123,Iowa,/cbb/schools/iowa/men/2017.html,False,34,19,15,.559,10.01,7.54,10,8,15,5,3,7,2738,2654,72.8,107.9,.349,.373,.554,50.1,62.4,9.9,9.4,.525,16.0,31.8,.240,72.8,104.5,.275,.368,.535,49.9,60.1,10.4,8.8,.510,16.4,32.2,.188
124,Iowa State,/cbb/schools/iowa-state/men/2017.html,True,35,24,11,.686,20.51,11.94,12,6,12,3,5,6,2829,2529,70.6,112.5,.276,.393,.572,47.7,53.6,10.8,8.9,.550,12.6,25.6,.194,70.6,100.6,.256,.359,.518,52.3,51.9,6.6,9.1,.490,16.7,31.6,.180
125,IUPUI,/cbb/schools/iupui/men/2017.html,False,32,14,18,.438,-4.29,-1.62,7,9,8,4,5,13,2500,2517,72.0,107.7,.334,.380,.551,49.4,51.5,9.3,7.3,.525,15.0,29.5,.228,72.0,108.4,.414,.344,.577,50.6,49.9,8.0,10.6,.534,16.7,28.1,.313
126,Jackson State,/cbb/schools/jackson-state/men/2017.html,False,32,14,18,.438,-15.42,-11.55,10,8,10,4,4,13,2067,2142,65.9,97.2,.333,.392,.480,51.5,48.9,9.3,8.0,.444,15.3,34.3,.224,65.9,100.8,.488,.353,.543,48.5,53.9,7.6,8.6,.493,18.3,27.7,.351
127,Jacksonville,/cbb/schools/jacksonville/men/2017.html,False,33,17,16,.515,-10.21,-8.45,5,9,7,7,8,9,2557,2477,70.4,109.6,.342,.431,.584,49.5,50.7,11.4,5.7,.553,16.2,27.3,.251,70.4,106.2,.349,.404,.572,50.5,51.2,8.0,9.2,.551,18.2,27.5,.233
128,Jacksonville State,/cbb/schools/jacksonville-state/men/2017.html,True,35,20,15,.571,-2.85,-3.24,9,7,5,5,10,9,2434,2378,65.3,105.7,.346,.367,.559,52.7,57.5,6.8,10.8,.528,18.0,31.5,.247,65.3,103.3,.339,.366,.524,47.3,49.0,9.1,9.0,.486,14.4,27.8,.245
129,James Madison,/cbb/schools/james-madison/men/2017.html,False,33,10,23,.303,-5.64,-1.83,7,11,6,9,3,13,2194,2299,65.8,99.9,.359,.363,.541,52.5,50.0,8.8,8.8,.504,18.7,29.2,.257,65.8,104.7,.384,.428,.550,47.5,53.9,9.2,8.0,.513,15.8,25.0,.276
130,Kansas,/cbb/schools/kansas/men/2017.html,True,36,31,5,.861,23.53,12.23,16,2,14,1,10,1,2995,2588,71.4,115.4,.360,.359,.583,53.0,54.5,9.6,11.2,.561,15.1,33.9,.244,71.4,99.7,.300,.342,.515,47.0,49.9,9.4,9.4,.481,16.1,29.4,.215
131,Kansas City,/cbb/schools/missouri-kansas-city/men/2017.html,False,35,18,17,.514,-4.97,-1.06,8,6,12,5,4,10,2691,2753,74.5,102.9,.374,.408,.550,47.9,49.5,9.0,7.0,.515,17.3,27.5,.267,74.5,105.2,.420,.365,.552,52.1,51.5,8.5,7.9,.519,17.3,31.1,.285
132,Kansas State,/cbb/schools/kansas-state/men/2017.html,True,35,21,14,.600,14.80,10.48,8,10,11,5,5,6,2523,2372,67.5,106.4,.412,.363,.560,49.2,60.0,11.4,10.3,.527,16.8,29.5,.286,67.5,100.0,.334,.340,.533,50.8,55.5,9.3,9.5,.496,19.1,32.3,.244
133,Kennesaw State,/cbb/schools/kennesaw-state/men/2017.html,False,32,14,18,.438,-8.44,-5.97,7,7,8,5,6,13,2401,2456,71.5,105.0,.308,.256,.542,51.0,56.8,7.1,7.4,.515,16.3,31.3,.213,71.5,107.4,.367,.314,.557,49.0,44.1,9.3,6.8,.530,15.3,28.6,.248
134,Kent State,/cbb/schools/kent-state/men/2017.html,True,36,22,14,.611,0.88,-1.63,10,8,10,6,7,5,2772,2628,70.7,107.0,.328,.349,.521,54.0,45.5,8.9,9.7,.484,14.9,38.7,.236,70.7,101.4,.333,.356,.530,46.0,51.9,8.3,5.7,.497,16.8,29.6,.234
135,Kentucky,/cbb/schools/kentucky/men/2017.html,True,38,32,6,.842,23.88,10.49,16,2,15,2,7,3,3225,2716,74.3,113.8,.409,.316,.564,53.2,51.6,8.1,13.0,.529,13.4,33.2,.288,74.3,95.9,.335,.333,.507,46.8,44.0,6.4,7.7,.475,16.9,27.1,.227
136,La Salle,/cbb/schools/la-salle/men/2017.html,False,30,15,15,.500,1.91,2.94,9,9,11,4,4,8,2266,2297,69.1,107.5,.383,.420,.575,49.4,55.8,9.1,6.0,.533,16.6,25.6,.294,69.1,108.9,.331,.384,.573,50.6,55.6,8.8,9.0,.543,15.8,27.6,.239
137,Lafayette,/cbb/schools/lafayette/men/2017.html,False,30,9,21,.300,-14.68,-3.50,5,13,5,10,4,11,1995,2282,70.3,94.2,.297,.400,.528,46.1,53.1,7.0,8.5,.497,18.8,20.0,.211,70.3,107.8,.311,.437,.563,53.9,55.5,10.8,6.5,.540,16.1,28.6,.213
138,Lamar,/cbb/schools/lamar/men/2017.html,False,34,19,15,.559,-7.36,-7.93,10,8,12,3,6,11,2623,2434,70.7,108.0,.411,.370,.555,50.6,53.0,11.2,7.5,.526,16.1,31.9,.275,70.7,100.2,.415,.314,.550,49.4,53.0,8.2,12.4,.512,19.8,29.2,.292
139,Lehigh,/cbb/schools/lehigh/men/2017.html,False,32,20,12,.625,1.54,-3.30,12,6,12,2,8,10,2432,2261,70.4,106.7,.324,.385,.589,51.7,54.5,9.4,8.5,.555,17.9,23.4,.251,70.4,99.2,.276,.382,.532,48.3,52.8,9.0,7.5,.501,16.5,23.7,.202
140,Liberty,/cbb/schools/liberty/men/2017.html,False,35,21,14,.600,-5.51,-6.16,14,4,14,5,7,8,2331,2220,64.3,102.5,.342,.497,.561,45.6,58.2,10.1,6.6,.525,14.9,15.7,.254,64.3,97.6,.410,.422,.546,54.4,51.2,6.9,9.3,.504,19.7,23.6,.296
141,Lipscomb,/cbb/schools/lipscomb/men/2017.html,False,33,20,13,.606,-1.55,-4.45,11,3,11,5,9,6,2804,2562,76.0,111.3,.410,.469,.593,50.9,63.8,8.7,8.2,.561,17.5,29.6,.296,76.0,101.7,.421,.355,.543,49.1,49.5,8.9,10.1,.505,17.9,29.3,.292
142,Little Rock,/cbb/schools/arkansas-little-rock/men/2017.html,False,32,15,17,.469,-6.07,-3.80,6,12,9,6,4,9,2188,2185,66.1,102.7,.333,.342,.540,50.6,48.9,8.6,11.7,.502,16.9,28.8,.246,66.1,102.6,.402,.381,.552,49.4,54.7,8.1,6.9,.514,17.9,27.1,.288
143,Long Beach State,/cbb/schools/long-beach-state/men/2017.html,False,34,15,19,.441,-5.98,-0.60,9,7,10,2,3,15,2549,2666,71.5,102.9,.369,.303,.533,49.5,49.9,8.0,6.9,.493,16.9,31.7,.267,71.5,107.7,.369,.343,.559,50.5,50.2,9.4,9.9,.528,16.4,32.0,.259
144,Long Island University,/cbb/schools/long-island-university/men/2017.html,False,32,20,12,.625,-7.80,-8.51,13,5,8,5,9,6,2278,2218,68.5,102.8,.385,.289,.522,54.0,43.6,8.4,9.2,.485,17.4,36.8,.264,68.5,100.1,.367,.352,.526,46.0,50.7,8.9,9.5,.488,17.1,28.7,.258
145,Longwood,/cbb/schools/longwood/men/2017.html,False,30,6,24,.200,-21.23,-6.16,3,15,5,9,1,15,2018,2408,71.0,94.7,.293,.342,.533,44.7,43.9,8.2,10.3,.501,19.4,21.8,.214,71.0,113.0,.322,.343,.570,55.3,48.3,11.2,6.7,.545,15.2,33.9,.224
146,Louisiana,/cbb/schools/louisiana-lafayette/men/2017.html,False,33,21,12,.636,-0.64,-3.28,10,8,12,4,8,7,2704,2518,73.3,111.4,.415,.333,.559,54.2,50.3,9.6,7.1,.524,15.4,36.7,.288,73.3,103.7,.359,.334,.562,45.8,45.4,8.3,8.1,.533,18.1,26.9,.250
147,Louisiana State,/cbb/schools/louisiana-state/men/2017.html,False,31,10,21,.323,0.53,8.69,2,16,8,8,1,10,2319,2572,73.2,102.2,.316,.309,.532,49.4,46.5,8.2,9.4,.502,17.2,30.9,.220,73.2,113.4,.368,.381,.577,50.6,53.1,9.5,8.6,.545,14.7,31.5,.264
148,Louisiana Tech,/cbb/schools/louisiana-tech/men/2017.html,False,33,23,10,.697,5.20,-4.35,14,4,15,2,6,7,2557,2203,70.8,109.1,.345,.364,.563,52.4,59.6,9.5,13.7,.533,15.2,29.1,.245,70.8,94.0,.264,.343,.501,47.6,56.3,8.1,8.3,.473,17.2,25.7,.181
149,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2017.html,False,33,9,24,.273,-7.88,-2.56,2,16,6,8,2,12,2198,2299,66.0,98.6,.260,.372,.511,50.4,54.4,6.9,6.0,.487,16.7,29.8,.174,66.0,103.1,.337,.357,.527,49.6,52.2,9.0,10.6,.497,14.6,28.8,.228
150,Louisville,/cbb/schools/louisville/men/2017.html,True,34,25,9,.735,22.47,11.15,12,6,16,1,5,5,2628,2243,68.5,112.0,.340,.321,.543,54.1,48.4,9.7,15.2,.514,13.4,36.6,.233,68.5,95.6,.388,.356,.500,45.9,48.3,7.2,8.3,.457,17.0,28.2,.269
151,Loyola (IL),/cbb/schools/loyola-il/men/2017.html,False,32,18,14,.563,5.15,1.02,8,10,13,3,3,9,2348,2137,66.9,108.0,.310,.379,.584,49.2,55.6,10.0,6.7,.560,15.8,22.1,.219,66.9,98.3,.323,.339,.540,50.8,49.0,8.0,9.6,.508,19.0,25.2,.229
152,Loyola (MD),/cbb/schools/loyola-md/men/2017.html,False,33,16,17,.485,-6.32,-3.60,8,10,10,4,6,11,2175,2249,67.2,97.3,.397,.300,.511,51.3,51.1,10.7,9.6,.470,18.9,33.2,.275,67.2,100.6,.351,.328,.551,48.7,51.6,10.5,11.3,.517,19.0,28.3,.252
153,Loyola Marymount,/cbb/schools/loyola-marymount/men/2017.html,False,30,15,15,.500,-0.47,1.60,8,10,10,7,5,7,2113,2125,69.0,101.7,.311,.350,.525,49.5,57.0,11.0,11.6,.506,16.4,30.7,.193,69.0,102.3,.430,.355,.552,50.5,60.3,8.9,9.1,.511,18.8,29.9,.308
154,Maine,/cbb/schools/maine/men/2017.html,False,32,7,25,.219,-16.33,-4.01,3,13,4,9,3,14,2069,2400,69.2,93.4,.301,.359,.489,48.5,50.5,7.5,5.2,.460,16.5,26.9,.197,69.2,108.4,.330,.347,.556,51.5,52.0,9.6,9.4,.524,14.6,28.0,.238
155,Manhattan,/cbb/schools/manhattan/men/2017.html,False,32,10,22,.313,-9.67,-2.61,5,15,7,7,3,13,2259,2485,71.8,96.4,.410,.351,.521,49.8,46.4,9.6,8.7,.474,19.7,30.8,.299,71.8,106.1,.534,.325,.563,50.2,60.2,8.9,10.6,.516,17.5,30.2,.380
156,Marist,/cbb/schools/marist/men/2017.html,False,32,8,24,.250,-12.33,-2.74,5,15,5,8,2,14,2223,2530,69.1,99.8,.379,.421,.539,44.8,47.0,6.6,6.7,.499,16.6,21.6,.275,69.1,113.5,.370,.347,.564,55.2,53.9,9.2,9.8,.526,13.5,32.9,.273
157,Marquette,/cbb/schools/marquette/men/2017.html,True,32,19,13,.594,15.26,8.60,10,8,14,3,4,6,2631,2418,71.1,115.2,.310,.415,.607,49.6,57.1,10.1,9.3,.576,15.5,27.0,.242,71.1,105.9,.356,.342,.553,50.4,59.5,9.2,10.3,.522,16.0,29.1,.249
158,Marshall,/cbb/schools/marshall/men/2017.html,False,35,20,15,.571,0.18,-1.05,10,8,13,3,4,11,2997,2939,77.3,109.6,.365,.430,.571,46.7,56.4,7.7,8.3,.536,14.2,24.4,.268,77.3,107.4,.310,.294,.535,53.3,47.2,7.8,9.2,.512,14.4,32.7,.204
159,Maryland,/cbb/schools/maryland/men/2017.html,True,33,24,9,.727,12.79,8.29,12,6,13,5,8,2,2438,2246,68.1,108.1,.398,.411,.557,50.3,57.1,8.0,11.9,.523,16.3,31.1,.278,68.1,99.6,.327,.328,.507,49.7,46.3,9.0,10.9,.471,15.9,31.8,.230
160,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2017.html,False,34,21,13,.618,-3.84,-5.87,9,7,13,5,8,8,2759,2624,71.3,111.4,.339,.412,.582,49.9,53.0,9.0,6.4,.550,14.8,25.8,.252,71.3,106.0,.345,.382,.555,50.1,51.7,7.7,6.8,.521,15.6,26.4,.249
161,Maryland-Eastern Shore,/cbb/schools/maryland-eastern-shore/men/2017.html,False,34,14,20,.412,-13.77,-7.61,9,7,7,4,5,14,2424,2583,69.6,100.9,.332,.380,.520,46.4,52.6,8.0,7.5,.489,15.4,27.5,.227,69.6,107.5,.410,.384,.558,53.6,56.7,7.8,9.4,.522,17.2,33.4,.290
162,Massachusetts,/cbb/schools/massachusetts/men/2017.html,False,33,15,18,.455,1.63,1.66,4,14,11,7,3,10,2371,2372,73.0,98.5,.346,.407,.525,49.3,62.5,10.4,13.2,.497,17.8,28.1,.228,73.0,98.5,.445,.324,.516,50.7,57.9,9.2,8.3,.469,17.0,30.2,.313
163,Massachusetts-Lowell,/cbb/schools/massachusetts-lowell/men/2017.html,False,31,11,20,.355,-10.13,-6.40,5,11,8,6,2,14,2429,2517,73.0,106.0,.311,.363,.580,49.0,56.4,7.5,5.4,.551,18.5,27.2,.228,73.0,109.8,.374,.369,.568,51.0,54.7,11.7,7.1,.531,15.5,30.3,.275
164,McNeese State,/cbb/schools/mcneese-state/men/2017.html,False,29,7,22,.241,-14.28,-4.12,4,14,4,10,3,12,2043,2292,72.4,96.9,.359,.346,.514,45.0,42.2,7.5,7.5,.479,16.9,26.0,.246,72.4,108.7,.396,.317,.544,55.0,53.8,8.7,8.4,.504,15.4,35.4,.284
165,Memphis,/cbb/schools/memphis/men/2017.html,False,32,19,13,.594,6.47,3.19,9,9,14,4,4,7,2367,2262,70.0,104.9,.367,.318,.523,50.2,59.6,9.8,13.0,.489,14.0,31.6,.250,70.0,100.2,.332,.388,.520,49.8,54.5,8.2,10.1,.488,16.7,30.6,.228
166,Mercer,/cbb/schools/mercer/men/2017.html,False,32,15,17,.469,-1.12,-0.92,9,9,8,7,6,7,2269,2184,63.5,110.4,.324,.393,.554,54.0,55.0,6.5,7.5,.512,15.2,35.0,.253,63.5,106.3,.334,.446,.532,46.0,58.5,8.8,9.8,.492,13.8,28.1,.250
167,Miami (FL),/cbb/schools/miami-fl/men/2017.html,True,33,21,12,.636,14.48,9.57,10,8,14,2,4,6,2278,2116,64.7,106.3,.343,.326,.544,53.0,47.8,9.9,10.5,.510,16.6,33.4,.246,64.7,98.7,.287,.347,.512,47.0,51.9,9.2,8.3,.476,16.0,28.1,.212
