,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
10,/cbb/boxscores/2019-03-19-21-belmont.html,"Tue, Mar 19, 2019",9:10p,NCAA,Temple,AAC,W,81,70,27,5,W 1,University of Dayton Arena,/cbb/schools/belmont/men/2019.html,/cbb/schools/temple/men/2019.html,/cbb/conferences/aac/men/2019.html,8.17,N,
11,/cbb/boxscores/2019-03-21-15-maryland.html,"Thu, Mar 21, 2019",3:10p,NCAA,Maryland,Big Ten,L,77,79,27,6,L 1,Jacksonville Veteran's Memorial Arena,/cbb/schools/belmont/men/2019.html,/cbb/schools/maryland/men/2019.html,/cbb/conferences/big-ten/men/2019.html,16.01,N,
12,/cbb/boxscores/2019-03-21-14-michigan-state.html,"Thu, Mar 21, 2019",2:45p,NCAA,Michigan State,Big Ten,L,65,76,20,15,L 1,Wells Fargo Arena,/cbb/schools/bradley/men/2019.html,/cbb/schools/michigan-state/men/2019.html,/cbb/conferences/big-ten/men/2019.html,24.93,N,
13,/cbb/boxscores/2019-03-24-18-texas-tech.html,"Sun, Mar 24, 2019",6:10p,NCAA,Texas Tech,Big 12,L,58,78,32,4,L 1,BOK Center,/cbb/schools/buffalo/men/2019.html,/cbb/schools/texas-tech/men/2019.html,/cbb/conferences/big-12/men/2019.html,22.79,N,
14,/cbb/boxscores/2019-03-22-12-cincinnati.html,"Fri, Mar 22, 2019",12:15p,NCAA,Iowa,Big Ten,L,72,79,28,7,L 1,Nationwide Arena,/cbb/schools/cincinnati/men/2019.html,/cbb/schools/iowa/men/2019.html,/cbb/conferences/big-ten/men/2019.html,14.27,N,
15,/cbb/boxscores/2019-03-22-14-tennessee.html,"Fri, Mar 22, 2019",2:45p,NCAA,Tennessee,SEC,L,70,77,24,11,L 1,Nationwide Arena,/cbb/schools/colgate/men/2019.html,/cbb/schools/tennessee/men/2019.html,/cbb/conferences/sec/men/2019.html,21.55,N,
16,/cbb/boxscores/2019-03-22-19-duke.html,"Fri, Mar 22, 2019",7:10p,NCAA,North Dakota State,Summit,W,85,62,30,5,W 4,Colonial Life Arena,/cbb/schools/duke/men/2019.html,/cbb/schools/north-dakota-state/men/2019.html,/cbb/conferences/summit/men/2019.html,-4.01,N,
17,/cbb/boxscores/2019-03-24-17-duke.html,"Sun, Mar 24, 2019",5:15p,NCAA,UCF,AAC,W,77,76,31,5,W 5,Colonial Life Arena,/cbb/schools/duke/men/2019.html,/cbb/schools/central-florida/men/2019.html,/cbb/conferences/aac/men/2019.html,13.37,N,
18,/cbb/boxscores/2019-03-29-21-duke.html,"Fri, Mar 29, 2019",9:39p,NCAA,Virginia Tech,ACC,W,75,73,32,5,W 6,Capital One Arena,/cbb/schools/duke/men/2019.html,/cbb/schools/virginia-tech/men/2019.html,/cbb/conferences/acc/men/2019.html,19.28,N,
19,/cbb/boxscores/2019-03-31-17-duke.html,"Sun, Mar 31, 2019",5:05p,NCAA,Michigan State,Big Ten,L,67,68,32,6,L 1,Capital One Arena,/cbb/schools/duke/men/2019.html,/cbb/schools/michigan-state/men/2019.html,/cbb/conferences/big-ten/men/2019.html,24.93,N,
20,/cbb/boxscores/2019-03-19-18-prairie-view.html,"Tue, Mar 19, 2019",6:40p,NCAA,Prairie View,SWAC,W,82,76,21,13,W 9,University of Dayton Arena,/cbb/schools/fairleigh-dickinson/men/2019.html,/cbb/schools/prairie-view/men/2019.html,/cbb/conferences/swac/men/2019.html,-7.29,N,
21,/cbb/boxscores/2019-03-21-19-gonzaga.html,"Thu, Mar 21, 2019",7:27p,NCAA,Gonzaga,WCC,L,49,87,21,14,L 1,Vivint Arena,/cbb/schools/fairleigh-dickinson/men/2019.html,/cbb/schools/gonzaga/men/2019.html,/cbb/conferences/wcc/men/2019.html,27.79,N,
22,/cbb/boxscores/2019-03-21-18-nevada.html,"Thu, Mar 21, 2019",6:50p,NCAA,Nevada,MWC,W,70,61,20,15,W 1,Wells Fargo Arena,/cbb/schools/florida/men/2019.html,/cbb/schools/nevada/men/2019.html,/cbb/conferences/mwc/men/2019.html,16.0,N,
23,/cbb/boxscores/2019-03-23-17-michigan.html,"Sat, Mar 23, 2019",5:15p,NCAA,Michigan,Big Ten,L,49,64,20,16,L 1,Wells Fargo Arena,/cbb/schools/florida/men/2019.html,/cbb/schools/michigan/men/2019.html,/cbb/conferences/big-ten/men/2019.html,21.82,N,
24,/cbb/boxscores/2019-03-21-14-florida-state.html,"Thu, Mar 21, 2019",2:00p,NCAA,Vermont,AEC,W,76,69,28,7,W 1,XL Center,/cbb/schools/florida-state/men/2019.html,/cbb/schools/vermont/men/2019.html,/cbb/conferences/america-east/men/2019.html,4.88,N,
25,/cbb/boxscores/2019-03-23-18-florida-state.html,"Sat, Mar 23, 2019",6:10p,NCAA,Murray State,OVC,W,90,62,29,7,W 2,XL Center,/cbb/schools/florida-state/men/2019.html,/cbb/schools/murray-state/men/2019.html,/cbb/conferences/ovc/men/2019.html,8.96,N,
26,/cbb/boxscores/2019-03-28-19-gonzaga.html,"Thu, Mar 28, 2019",7:09p,NCAA,Gonzaga,WCC,L,58,72,29,8,L 1,Honda Center,/cbb/schools/florida-state/men/2019.html,/cbb/schools/gonzaga/men/2019.html,/cbb/conferences/wcc/men/2019.html,27.79,N,
27,/cbb/boxscores/2019-03-22-15-virginia.html,"Fri, Mar 22, 2019",3:10p,NCAA,Virginia,ACC,L,56,71,23,12,L 1,Colonial Life Arena,/cbb/schools/gardner-webb/men/2019.html,/cbb/schools/virginia/men/2019.html,/cbb/conferences/acc/men/2019.html,25.46,N,
28,/cbb/boxscores/2019-03-22-19-houston.html,"Fri, Mar 22, 2019",7:20p,NCAA,Houston,AAC,L,55,84,24,10,L 1,BOK Center,/cbb/schools/georgia-state/men/2019.html,/cbb/schools/houston/men/2019.html,/cbb/conferences/aac/men/2019.html,18.91,N,
29,/cbb/boxscores/2019-03-30-18-gonzaga.html,"Sat, Mar 30, 2019",6:09p,NCAA,Texas Tech,Big 12,L,69,75,33,4,L 1,Honda Center,/cbb/schools/gonzaga/men/2019.html,/cbb/schools/texas-tech/men/2019.html,/cbb/conferences/big-12/men/2019.html,22.79,N,
30,/cbb/boxscores/2019-03-24-20-houston.html,"Sun, Mar 24, 2019",8:40p,NCAA,Ohio State,Big Ten,W,74,59,33,3,W 2,BOK Center,/cbb/schools/houston/men/2019.html,/cbb/schools/ohio-state/men/2019.html,/cbb/conferences/big-ten/men/2019.html,13.89,N,
31,/cbb/boxscores/2019-03-29-21-kentucky.html,"Fri, Mar 29, 2019",9:59p,NCAA,Kentucky,SEC,L,58,62,33,4,L 1,Sprint Center,/cbb/schools/houston/men/2019.html,/cbb/schools/kentucky/men/2019.html,/cbb/conferences/sec/men/2019.html,21.43,N,
32,/cbb/boxscores/2019-03-22-21-north-carolina.html,"Fri, Mar 22, 2019",9:20p,NCAA,North Carolina,ACC,L,73,88,17,16,L 1,Nationwide Arena,/cbb/schools/iona/men/2019.html,/cbb/schools/north-carolina/men/2019.html,/cbb/conferences/acc/men/2019.html,23.94,N,
33,/cbb/boxscores/2019-03-24-12-tennessee.html,"Sun, Mar 24, 2019",12:10p,NCAA,Tennessee,SEC,L,77,83,23,12,L 1,Nationwide Arena,/cbb/schools/iowa/men/2019.html,/cbb/schools/tennessee/men/2019.html,/cbb/conferences/sec/men/2019.html,21.55,N,OT
34,/cbb/boxscores/2019-03-22-21-iowa-state.html,"Fri, Mar 22, 2019",9:50p,NCAA,Ohio State,Big Ten,L,59,62,23,12,L 1,BOK Center,/cbb/schools/iowa-state/men/2019.html,/cbb/schools/ohio-state/men/2019.html,/cbb/conferences/big-ten/men/2019.html,13.89,N,
35,/cbb/boxscores/2019-03-21-16-kansas.html,"Thu, Mar 21, 2019",4:00p,NCAA,Northeastern,CAA,W,87,53,26,9,W 1,Vivint Arena,/cbb/schools/kansas/men/2019.html,/cbb/schools/northeastern/men/2019.html,/cbb/conferences/colonial/men/2019.html,3.95,N,
36,/cbb/boxscores/2019-03-22-14-kansas-state.html,"Fri, Mar 22, 2019",2:00p,NCAA,UC Irvine,Big West,L,64,70,25,9,L 2,SAP Center,/cbb/schools/kansas-state/men/2019.html,/cbb/schools/california-irvine/men/2019.html,/cbb/conferences/big-west/men/2019.html,5.7,N,
37,/cbb/boxscores/2019-03-23-14-kentucky.html,"Sat, Mar 23, 2019",2:40p,NCAA,Wofford,Southern,W,62,56,29,6,W 2,Jacksonville Veteran's Memorial Arena,/cbb/schools/kentucky/men/2019.html,/cbb/schools/wofford/men/2019.html,/cbb/conferences/southern/men/2019.html,13.92,N,
38,/cbb/boxscores/2019-03-22-19-mississippi-state.html,"Fri, Mar 22, 2019",7:27p,NCAA,Mississippi State,SEC,W,80,76,29,6,W 6,SAP Center,/cbb/schools/liberty/men/2019.html,/cbb/schools/mississippi-state/men/2019.html,/cbb/conferences/sec/men/2019.html,15.96,N,
39,/cbb/boxscores/2019-03-24-19-virginia-tech.html,"Sun, Mar 24, 2019",7:10p,NCAA,Virginia Tech,ACC,L,58,67,29,7,L 1,SAP Center,/cbb/schools/liberty/men/2019.html,/cbb/schools/virginia-tech/men/2019.html,/cbb/conferences/acc/men/2019.html,19.28,N,
40,/cbb/boxscores/2019-03-21-12-louisiana-state.html,"Thu, Mar 21, 2019",12:40p,NCAA,Yale,Ivy,W,79,74,27,6,W 1,Jacksonville Veteran's Memorial Arena,/cbb/schools/louisiana-state/men/2019.html,/cbb/schools/yale/men/2019.html,/cbb/conferences/ivy/men/2019.html,5.52,N,
41,/cbb/boxscores/2019-03-23-12-louisiana-state.html,"Sat, Mar 23, 2019",12:10p,NCAA,Maryland,Big Ten,W,69,67,28,6,W 2,Jacksonville Veteran's Memorial Arena,/cbb/schools/louisiana-state/men/2019.html,/cbb/schools/maryland/men/2019.html,/cbb/conferences/big-ten/men/2019.html,16.01,N,
42,/cbb/boxscores/2019-03-29-19-michigan-state.html,"Fri, Mar 29, 2019",7:09p,NCAA,Michigan State,Big Ten,L,63,80,28,7,L 1,Capital One Arena,/cbb/schools/louisiana-state/men/2019.html,/cbb/schools/michigan-state/men/2019.html,/cbb/conferences/big-ten/men/2019.html,24.93,N,
43,/cbb/boxscores/2019-03-21-12-louisville.html,"Thu, Mar 21, 2019",12:15p,NCAA,Minnesota,Big Ten,L,76,86,20,14,L 2,Wells Fargo Arena,/cbb/schools/louisville/men/2019.html,/cbb/schools/minnesota/men/2019.html,/cbb/conferences/big-ten/men/2019.html,12.52,N,
44,/cbb/boxscores/2019-03-21-16-marquette.html,"Thu, Mar 21, 2019",4:30p,NCAA,Murray State,OVC,L,64,83,24,10,L 2,XL Center,/cbb/schools/marquette/men/2019.html,/cbb/schools/murray-state/men/2019.html,/cbb/conferences/ovc/men/2019.html,8.96,N,
45,/cbb/boxscores/2019-03-21-21-michigan.html,"Thu, Mar 21, 2019",9:20p,NCAA,Montana,Big Sky,W,74,55,29,6,W 1,Wells Fargo Arena,/cbb/schools/michigan/men/2019.html,/cbb/schools/montana/men/2019.html,/cbb/conferences/big-sky/men/2019.html,1.5,N,
46,/cbb/boxscores/2019-03-28-21-michigan.html,"Thu, Mar 28, 2019",9:39p,NCAA,Texas Tech,Big 12,L,44,63,30,7,L 1,Honda Center,/cbb/schools/michigan/men/2019.html,/cbb/schools/texas-tech/men/2019.html,/cbb/conferences/big-12/men/2019.html,22.79,N,
47,/cbb/boxscores/2019-03-23-19-michigan-state.html,"Sat, Mar 23, 2019",7:45p,NCAA,Minnesota,Big Ten,W,70,50,30,6,W 7,Wells Fargo Arena,/cbb/schools/michigan-state/men/2019.html,/cbb/schools/minnesota/men/2019.html,/cbb/conferences/big-ten/men/2019.html,12.52,N,
48,/cbb/boxscores/2019-04-06-20-michigan-state.html,"Sat, Apr 6, 2019",8:49p,NCAA,Texas Tech,Big 12,L,51,61,32,7,L 1,U.S. Bank Stadium,/cbb/schools/michigan-state/men/2019.html,/cbb/schools/texas-tech/men/2019.html,/cbb/conferences/big-12/men/2019.html,22.79,N,
49,/cbb/boxscores/2019-03-22-12-mississippi.html,"Fri, Mar 22, 2019",12:40p,NCAA,Oklahoma,Big 12,L,72,95,20,13,L 2,Colonial Life Arena,/cbb/schools/mississippi/men/2019.html,/cbb/schools/oklahoma/men/2019.html,/cbb/conferences/big-12/men/2019.html,15.3,N,
50,/cbb/boxscores/2019-03-24-14-north-carolina.html,"Sun, Mar 24, 2019",2:40p,NCAA,Washington,Pac-12,W,81,59,29,6,W 2,Nationwide Arena,/cbb/schools/north-carolina/men/2019.html,/cbb/schools/washington/men/2019.html,/cbb/conferences/pac-12/men/2019.html,12.01,N,
51,/cbb/boxscores/2019-03-20-18-north-dakota-state.html,"Wed, Mar 20, 2019",6:40p,NCAA,North Dakota State,Summit,L,74,78,18,16,L 1,University of Dayton Arena,/cbb/schools/north-carolina-central/men/2019.html,/cbb/schools/north-dakota-state/men/2019.html,/cbb/conferences/summit/men/2019.html,-4.01,N,
52,/cbb/boxscores/2019-03-22-13-texas-tech.html,"Fri, Mar 22, 2019",1:30p,NCAA,Texas Tech,Big 12,L,57,72,26,9,L 1,BOK Center,/cbb/schools/northern-kentucky/men/2019.html,/cbb/schools/texas-tech/men/2019.html,/cbb/conferences/big-12/men/2019.html,22.79,N,
53,/cbb/boxscores/2019-03-24-19-virginia.html,"Sun, Mar 24, 2019",7:45p,NCAA,Virginia,ACC,L,51,63,20,14,L 1,Colonial Life Arena,/cbb/schools/oklahoma/men/2019.html,/cbb/schools/virginia/men/2019.html,/cbb/conferences/acc/men/2019.html,25.46,N,
54,/cbb/boxscores/2019-03-21-21-purdue.html,"Thu, Mar 21, 2019",9:50p,NCAA,Purdue,Big Ten,L,48,61,26,9,L 1,XL Center,/cbb/schools/old-dominion/men/2019.html,/cbb/schools/purdue/men/2019.html,/cbb/conferences/big-ten/men/2019.html,21.4,N,
55,/cbb/boxscores/2019-03-22-16-wisconsin.html,"Fri, Mar 22, 2019",4:30p,NCAA,Wisconsin,Big Ten,W,72,54,24,12,W 9,SAP Center,/cbb/schools/oregon/men/2019.html,/cbb/schools/wisconsin/men/2019.html,/cbb/conferences/big-ten/men/2019.html,17.9,N,
56,/cbb/boxscores/2019-03-24-21-oregon.html,"Sun, Mar 24, 2019",9:40p,NCAA,UC Irvine,Big West,W,73,54,25,12,W 10,SAP Center,/cbb/schools/oregon/men/2019.html,/cbb/schools/california-irvine/men/2019.html,/cbb/conferences/big-west/men/2019.html,5.7,N,
57,/cbb/boxscores/2019-03-28-21-virginia.html,"Thu, Mar 28, 2019",9:57p,NCAA,Virginia,ACC,L,49,53,25,13,L 1,KFC Yum! Center,/cbb/schools/oregon/men/2019.html,/cbb/schools/virginia/men/2019.html,/cbb/conferences/acc/men/2019.html,25.46,N,
58,/cbb/boxscores/2019-03-23-20-purdue.html,"Sat, Mar 23, 2019",8:40p,NCAA,Villanova,Big East,W,87,61,25,9,W 2,XL Center,/cbb/schools/purdue/men/2019.html,/cbb/schools/villanova/men/2019.html,/cbb/conferences/big-east/men/2019.html,14.33,N,
59,/cbb/boxscores/2019-03-28-19-tennessee.html,"Thu, Mar 28, 2019",7:29p,NCAA,Tennessee,SEC,W,99,94,26,9,W 3,KFC Yum! Center,/cbb/schools/purdue/men/2019.html,/cbb/schools/tennessee/men/2019.html,/cbb/conferences/sec/men/2019.html,21.55,N,OT
60,/cbb/boxscores/2019-03-30-20-virginia.html,"Sat, Mar 30, 2019",8:49p,NCAA,Virginia,ACC,L,75,80,26,10,L 1,KFC Yum! Center,/cbb/schools/purdue/men/2019.html,/cbb/schools/virginia/men/2019.html,/cbb/conferences/acc/men/2019.html,25.46,N,OT
61,/cbb/boxscores/2019-03-22-21-virginia-tech.html,"Fri, Mar 22, 2019",9:57p,NCAA,Virginia Tech,ACC,L,52,66,23,13,L 1,SAP Center,/cbb/schools/saint-louis/men/2019.html,/cbb/schools/virginia-tech/men/2019.html,/cbb/conferences/acc/men/2019.html,19.28,N,
62,/cbb/boxscores/2019-03-21-19-villanova.html,"Thu, Mar 21, 2019",7:20p,NCAA,Villanova,Big East,L,57,61,22,12,L 1,XL Center,/cbb/schools/saint-marys-ca/men/2019.html,/cbb/schools/villanova/men/2019.html,/cbb/conferences/big-east/men/2019.html,14.33,N,
63,/cbb/boxscores/2019-03-21-21-wofford.html,"Thu, Mar 21, 2019",9:40p,NCAA,Wofford,Southern,L,68,84,20,14,L 2,Jacksonville Veteran's Memorial Arena,/cbb/schools/seton-hall/men/2019.html,/cbb/schools/wofford/men/2019.html,/cbb/conferences/southern/men/2019.html,13.92,N,
64,/cbb/boxscores/2019-04-08-21-virginia.html,"Mon, Apr 8, 2019",9:20p,NCAA,Virginia,ACC,L,77,85,31,7,L 1,U.S. Bank Stadium,/cbb/schools/texas-tech/men/2019.html,/cbb/schools/virginia/men/2019.html,/cbb/conferences/acc/men/2019.html,25.46,N,OT
65,/cbb/boxscores/2019-03-22-21-virginia-commonwealth.html,"Fri, Mar 22, 2019",9:40p,NCAA,Virginia Commonwealth,A-10,W,73,58,24,8,W 1,Colonial Life Arena,/cbb/schools/central-florida/men/2019.html,/cbb/schools/virginia-commonwealth/men/2019.html,/cbb/conferences/atlantic-10/men/2019.html,11.96,N,
66,/cbb/boxscores/2019-03-22-18-utah-state.html,"Fri, Mar 22, 2019",6:50p,NCAA,Washington,Pac-12,L,61,78,28,7,L 1,Nationwide Arena,/cbb/schools/utah-state/men/2019.html,/cbb/schools/washington/men/2019.html,/cbb/conferences/pac-12/men/2019.html,12.01,N,
