,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
10,/cbb/boxscores/2011-12-17-south-carolina.html,"Sat, Dec 17, 2011",REG,/cbb/schools/south-carolina/men/2012.html,South Carolina,/cbb/conferences/sec/men/2012.html,SEC,2.65,W,74,66,10,1,W 2,Colonial Life Arena,/cbb/schools/ohio-state/men/2012.html,@
11,/cbb/boxscores/2011-12-20-ohio-state.html,"Tue, Dec 20, 2011",REG,/cbb/schools/lamar/men/2012.html,Lamar,/cbb/conferences/southland/men/2012.html,Southland,2.41,W,70,50,11,1,W 3,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
12,/cbb/boxscores/2011-12-22-miami-oh.html,"Thu, Dec 22, 2011",REG,/cbb/schools/miami-oh/men/2012.html,Miami (OH),/cbb/conferences/mac/men/2012.html,MAC,-2.07,W,69,40,12,1,W 4,Value City Arena,/cbb/schools/ohio-state/men/2012.html,N
13,/cbb/boxscores/2011-12-28-ohio-state.html,"Wed, Dec 28, 2011",REG,/cbb/schools/northwestern/men/2012.html,Northwestern,/cbb/conferences/big-ten/men/2012.html,Big Ten,8.87,W,87,54,13,1,W 5,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
14,/cbb/boxscores/2011-12-31-indiana.html,"Sat, Dec 31, 2011",REG,/cbb/schools/indiana/men/2012.html,Indiana,/cbb/conferences/big-ten/men/2012.html,Big Ten,18.63,L,70,74,13,2,L 1,Assembly Hall,/cbb/schools/ohio-state/men/2012.html,@
15,/cbb/boxscores/2012-01-03-ohio-state.html,"Tue, Jan 3, 2012",REG,/cbb/schools/nebraska/men/2012.html,Nebraska,/cbb/conferences/big-ten/men/2012.html,Big Ten,3.52,W,71,40,14,2,W 1,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
16,/cbb/boxscores/2012-01-07-iowa.html,"Sat, Jan 7, 2012",REG,/cbb/schools/iowa/men/2012.html,Iowa,/cbb/conferences/big-ten/men/2012.html,Big Ten,7.04,W,76,47,15,2,W 2,Carver-Hawkeye Arena,/cbb/schools/ohio-state/men/2012.html,@
17,/cbb/boxscores/2012-01-10-illinois.html,"Tue, Jan 10, 2012",REG,/cbb/schools/illinois/men/2012.html,Illinois,/cbb/conferences/big-ten/men/2012.html,Big Ten,9.33,L,74,79,15,3,L 1,Assembly Hall,/cbb/schools/ohio-state/men/2012.html,@
18,/cbb/boxscores/2012-01-15-ohio-state.html,"Sun, Jan 15, 2012",REG,/cbb/schools/indiana/men/2012.html,Indiana,/cbb/conferences/big-ten/men/2012.html,Big Ten,18.63,W,80,63,16,3,W 1,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
19,/cbb/boxscores/2012-01-21-nebraska.html,"Sat, Jan 21, 2012",REG,/cbb/schools/nebraska/men/2012.html,Nebraska,/cbb/conferences/big-ten/men/2012.html,Big Ten,3.52,W,79,45,17,3,W 2,Bob Devaney Sports Center,/cbb/schools/ohio-state/men/2012.html,@
20,/cbb/boxscores/2012-01-25-ohio-state.html,"Wed, Jan 25, 2012",REG,/cbb/schools/penn-state/men/2012.html,Penn State,/cbb/conferences/big-ten/men/2012.html,Big Ten,3.72,W,78,54,18,3,W 3,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
21,/cbb/boxscores/2012-01-29-ohio-state.html,"Sun, Jan 29, 2012",REG,/cbb/schools/michigan/men/2012.html,Michigan,/cbb/conferences/big-ten/men/2012.html,Big Ten,13.19,W,64,49,19,3,W 4,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
22,/cbb/boxscores/2012-02-04-wisconsin.html,"Sat, Feb 4, 2012",REG,/cbb/schools/wisconsin/men/2012.html,Wisconsin,/cbb/conferences/big-ten/men/2012.html,Big Ten,19.04,W,58,52,20,3,W 5,Kohl Center,/cbb/schools/ohio-state/men/2012.html,@
23,/cbb/boxscores/2012-02-07-ohio-state.html,"Tue, Feb 7, 2012",REG,/cbb/schools/purdue/men/2012.html,Purdue,/cbb/conferences/big-ten/men/2012.html,Big Ten,13.88,W,87,84,21,3,W 6,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
24,/cbb/boxscores/2012-02-11-ohio-state.html,"Sat, Feb 11, 2012",REG,/cbb/schools/michigan-state/men/2012.html,Michigan State,/cbb/conferences/big-ten/men/2012.html,Big Ten,21.32,L,48,58,21,4,L 1,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
25,/cbb/boxscores/2012-02-14-minnesota.html,"Tue, Feb 14, 2012",REG,/cbb/schools/minnesota/men/2012.html,Minnesota,/cbb/conferences/big-ten/men/2012.html,Big Ten,10.70,W,78,68,22,4,W 1,Williams Arena,/cbb/schools/ohio-state/men/2012.html,@
26,/cbb/boxscores/2012-02-18-michigan.html,"Sat, Feb 18, 2012",REG,/cbb/schools/michigan/men/2012.html,Michigan,/cbb/conferences/big-ten/men/2012.html,Big Ten,13.19,L,51,56,22,5,L 1,Crisler Center,/cbb/schools/ohio-state/men/2012.html,@
27,/cbb/boxscores/2012-02-21-ohio-state.html,"Tue, Feb 21, 2012",REG,/cbb/schools/illinois/men/2012.html,Illinois,/cbb/conferences/big-ten/men/2012.html,Big Ten,9.33,W,83,67,23,5,W 1,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
28,/cbb/boxscores/2012-02-26-ohio-state.html,"Sun, Feb 26, 2012",REG,/cbb/schools/wisconsin/men/2012.html,Wisconsin,/cbb/conferences/big-ten/men/2012.html,Big Ten,19.04,L,60,63,23,6,L 1,Value City Arena,/cbb/schools/ohio-state/men/2012.html,
29,/cbb/boxscores/2012-02-29-northwestern.html,"Wed, Feb 29, 2012",REG,/cbb/schools/northwestern/men/2012.html,Northwestern,/cbb/conferences/big-ten/men/2012.html,Big Ten,8.87,W,75,73,24,6,W 1,Welsh-Ryan Arena,/cbb/schools/ohio-state/men/2012.html,@
30,/cbb/boxscores/2012-03-04-michigan-state.html,"Sun, Mar 4, 2012",REG,/cbb/schools/michigan-state/men/2012.html,Michigan State,/cbb/conferences/big-ten/men/2012.html,Big Ten,21.32,W,72,70,25,6,W 2,Breslin Student Events Center,/cbb/schools/ohio-state/men/2012.html,@
31,/cbb/boxscores/2012-03-09-ohio-state.html,"Fri, Mar 9, 2012",CTOURN,/cbb/schools/purdue/men/2012.html,Purdue,/cbb/conferences/big-ten/men/2012.html,Big Ten,13.88,W,88,71,26,6,W 3,,/cbb/schools/ohio-state/men/2012.html,N
32,/cbb/boxscores/2012-03-10-michigan.html,"Sat, Mar 10, 2012",CTOURN,/cbb/schools/michigan/men/2012.html,Michigan,/cbb/conferences/big-ten/men/2012.html,Big Ten,13.19,W,77,55,27,6,W 4,Conseco Fieldhouse,/cbb/schools/ohio-state/men/2012.html,N
33,/cbb/boxscores/2012-03-11-michigan-state.html,"Sun, Mar 11, 2012",CTOURN,/cbb/schools/michigan-state/men/2012.html,Michigan State,/cbb/conferences/big-ten/men/2012.html,Big Ten,21.32,L,64,68,27,7,L 1,,/cbb/schools/ohio-state/men/2012.html,N
34,/cbb/boxscores/2012-03-15-loyola-md.html,"Thu, Mar 15, 2012",NCAA,/cbb/schools/loyola-md/men/2012.html,Loyola (MD),/cbb/conferences/maac/men/2012.html,MAAC,0.37,W,78,59,28,7,W 1,Consol Energy Center,/cbb/schools/ohio-state/men/2012.html,N
35,/cbb/boxscores/2012-03-17-gonzaga.html,"Sat, Mar 17, 2012",NCAA,/cbb/schools/gonzaga/men/2012.html,Gonzaga,/cbb/conferences/wcc/men/2012.html,WCC,13.86,W,73,66,29,7,W 2,Consol Energy Center,/cbb/schools/ohio-state/men/2012.html,N
36,/cbb/boxscores/2012-03-22-cincinnati.html,"Thu, Mar 22, 2012",NCAA,/cbb/schools/cincinnati/men/2012.html,Cincinnati,/cbb/conferences/big-east/men/2012.html,Big East,12.93,W,81,66,30,7,W 3,TD Garden,/cbb/schools/ohio-state/men/2012.html,N
37,/cbb/boxscores/2012-03-24-ohio-state.html,"Sat, Mar 24, 2012",NCAA,/cbb/schools/syracuse/men/2012.html,Syracuse,/cbb/conferences/big-east/men/2012.html,Big East,21.12,W,77,70,31,7,W 4,TD Garden,/cbb/schools/ohio-state/men/2012.html,N
38,/cbb/boxscores/2012-03-31-kansas.html,"Sat, Mar 31, 2012",NCAA,/cbb/schools/kansas/men/2012.html,Kansas,/cbb/conferences/big-12/men/2012.html,Big 12,21.72,L,62,64,31,8,L 1,Louisiana Superdome,/cbb/schools/ohio-state/men/2012.html,N
