,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
10,/cbb/boxscores/2011-12-16-california.html,"Fri, Dec 16, 2011",REG,/cbb/schools/weber-state/men/2012.html,Weber State,/cbb/conferences/big-sky/men/2012.html,Big Sky,1.51,W,77,57,9,2,W 3,Haas Pavilion,/cbb/schools/california/men/2012.html,
11,/cbb/boxscores/2011-12-19-california.html,"Mon, Dec 19, 2011",REG,/cbb/schools/california-santa-barbara/men/2012.html,UC Santa Barbara,/cbb/conferences/big-west/men/2012.html,Big West,4.00,W,70,50,10,2,W 4,Haas Pavilion,/cbb/schools/california/men/2012.html,
12,/cbb/boxscores/2011-12-23-nevada-las-vegas.html,"Fri, Dec 23, 2011",REG,/cbb/schools/nevada-las-vegas/men/2012.html,Nevada-Las Vegas,/cbb/conferences/mwc/men/2012.html,MWC,13.55,L,68,85,10,3,L 1,Thomas & Mack Center,/cbb/schools/california/men/2012.html,@
13,/cbb/boxscores/2011-12-29-california.html,"Thu, Dec 29, 2011",REG,/cbb/schools/southern-california/men/2012.html,Southern California,/cbb/conferences/pac-12/men/2012.html,Pac-12,-0.51,W,53,49,11,3,W 1,Haas Pavilion,/cbb/schools/california/men/2012.html,
14,/cbb/boxscores/2011-12-31-california.html,"Sat, Dec 31, 2011",REG,/cbb/schools/ucla/men/2012.html,UCLA,/cbb/conferences/pac-12/men/2012.html,Pac-12,10.53,W,85,69,12,3,W 2,Haas Pavilion,/cbb/schools/california/men/2012.html,
15,/cbb/boxscores/2012-01-05-oregon-state.html,"Thu, Jan 5, 2012",REG,/cbb/schools/oregon-state/men/2012.html,Oregon State,/cbb/conferences/pac-12/men/2012.html,Pac-12,8.84,L,85,92,12,4,L 1,Gill Coliseum,/cbb/schools/california/men/2012.html,@
16,/cbb/boxscores/2012-01-08-oregon.html,"Sun, Jan 8, 2012",REG,/cbb/schools/oregon/men/2012.html,Oregon,/cbb/conferences/pac-12/men/2012.html,Pac-12,10.19,W,77,60,13,4,W 1,Matthew Knight Arena,/cbb/schools/california/men/2012.html,@
17,/cbb/boxscores/2012-01-12-california.html,"Thu, Jan 12, 2012",REG,/cbb/schools/colorado/men/2012.html,Colorado,/cbb/conferences/pac-12/men/2012.html,Pac-12,7.91,W,57,50,14,4,W 2,Haas Pavilion,/cbb/schools/california/men/2012.html,
18,/cbb/boxscores/2012-01-14-california.html,"Sat, Jan 14, 2012",REG,/cbb/schools/utah/men/2012.html,Utah,/cbb/conferences/pac-12/men/2012.html,Pac-12,-9.31,W,81,45,15,4,W 3,Haas Pavilion,/cbb/schools/california/men/2012.html,
19,/cbb/boxscores/2012-01-19-washington.html,"Thu, Jan 19, 2012",REG,/cbb/schools/washington/men/2012.html,Washington,/cbb/conferences/pac-12/men/2012.html,Pac-12,10.79,W,69,66,16,4,W 4,Alaska Airlines Arena,/cbb/schools/california/men/2012.html,@
20,/cbb/boxscores/2012-01-21-washington-state.html,"Sat, Jan 21, 2012",REG,/cbb/schools/washington-state/men/2012.html,Washington State,/cbb/conferences/pac-12/men/2012.html,Pac-12,6.17,L,75,77,16,5,L 1,Friel Court at Beasley Coliseum,/cbb/schools/california/men/2012.html,@
21,/cbb/boxscores/2012-01-29-california.html,"Sun, Jan 29, 2012",REG,/cbb/schools/stanford/men/2012.html,Stanford,/cbb/conferences/pac-12/men/2012.html,Pac-12,12.64,W,69,59,17,5,W 1,Haas Pavilion,/cbb/schools/california/men/2012.html,
22,/cbb/boxscores/2012-02-02-california.html,"Thu, Feb 2, 2012",REG,/cbb/schools/arizona/men/2012.html,Arizona,/cbb/conferences/pac-12/men/2012.html,Pac-12,10.91,L,74,78,17,6,L 1,Haas Pavilion,/cbb/schools/california/men/2012.html,
23,/cbb/boxscores/2012-02-04-california.html,"Sat, Feb 4, 2012",REG,/cbb/schools/arizona-state/men/2012.html,Arizona State,/cbb/conferences/pac-12/men/2012.html,Pac-12,-1.01,W,68,47,18,6,W 1,Haas Pavilion,/cbb/schools/california/men/2012.html,
24,/cbb/boxscores/2012-02-09-southern-california.html,"Thu, Feb 9, 2012",REG,/cbb/schools/southern-california/men/2012.html,Southern California,/cbb/conferences/pac-12/men/2012.html,Pac-12,-0.51,W,75,49,19,6,W 2,Galen Center,/cbb/schools/california/men/2012.html,@
25,/cbb/boxscores/2012-02-11-ucla.html,"Sat, Feb 11, 2012",REG,/cbb/schools/ucla/men/2012.html,UCLA,/cbb/conferences/pac-12/men/2012.html,Pac-12,10.53,W,73,63,20,6,W 3,L.A. Sports Arena,/cbb/schools/california/men/2012.html,@
26,/cbb/boxscores/2012-02-16-california.html,"Thu, Feb 16, 2012",REG,/cbb/schools/oregon/men/2012.html,Oregon,/cbb/conferences/pac-12/men/2012.html,Pac-12,10.19,W,86,83,21,6,W 4,Haas Pavilion,/cbb/schools/california/men/2012.html,
27,/cbb/boxscores/2012-02-18-california.html,"Sat, Feb 18, 2012",REG,/cbb/schools/oregon-state/men/2012.html,Oregon State,/cbb/conferences/pac-12/men/2012.html,Pac-12,8.84,W,77,63,22,6,W 5,Haas Pavilion,/cbb/schools/california/men/2012.html,
28,/cbb/boxscores/2012-02-23-utah.html,"Thu, Feb 23, 2012",REG,/cbb/schools/utah/men/2012.html,Utah,/cbb/conferences/pac-12/men/2012.html,Pac-12,-9.31,W,60,46,23,6,W 6,Jon M. Huntsman Center,/cbb/schools/california/men/2012.html,@
29,/cbb/boxscores/2012-02-26-colorado.html,"Sun, Feb 26, 2012",REG,/cbb/schools/colorado/men/2012.html,Colorado,/cbb/conferences/pac-12/men/2012.html,Pac-12,7.91,L,57,70,23,7,L 1,CU Events Center,/cbb/schools/california/men/2012.html,@
30,/cbb/boxscores/2012-03-04-stanford.html,"Sun, Mar 4, 2012",REG,/cbb/schools/stanford/men/2012.html,Stanford,/cbb/conferences/pac-12/men/2012.html,Pac-12,12.64,L,70,75,23,8,L 2,Maples Pavilion,/cbb/schools/california/men/2012.html,@
31,/cbb/boxscores/2012-03-08-california.html,"Thu, Mar 8, 2012",CTOURN,/cbb/schools/stanford/men/2012.html,Stanford,/cbb/conferences/pac-12/men/2012.html,Pac-12,12.64,W,77,71,24,8,W 1,Staples Center,/cbb/schools/california/men/2012.html,N
32,/cbb/boxscores/2012-03-09-california.html,"Fri, Mar 9, 2012",CTOURN,/cbb/schools/colorado/men/2012.html,Colorado,/cbb/conferences/pac-12/men/2012.html,Pac-12,7.91,L,59,70,24,9,L 1,Staples Center,/cbb/schools/california/men/2012.html,N
33,/cbb/boxscores/2012-03-14-california.html,"Wed, Mar 14, 2012",NCAA,/cbb/schools/south-florida/men/2012.html,South Florida,/cbb/conferences/big-east/men/2012.html,Big East,9.20,L,54,65,24,10,L 2,University of Dayton Arena,/cbb/schools/california/men/2012.html,N
