,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
10,/cbb/boxscores/2011-12-15-murray-state.html,"Thu, Dec 15, 2011",REG,Lipscomb,A-Sun,W,89,65,11,0,W 11,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/lipscomb/men/2012.html,/cbb/conferences/atlantic-sun/men/2012.html,-4.70,
11,/cbb/boxscores/2011-12-17-murray-state.html,"Sat, Dec 17, 2011",REG,Arkansas State,Sun Belt,W,66,53,12,0,W 12,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/arkansas-state/men/2012.html,/cbb/conferences/sun-belt/men/2012.html,-3.18,
12,/cbb/boxscores/2011-12-21-murray-state.html,"Wed, Dec 21, 2011",REG,Tennessee-Martin,OVC,W,78,54,13,0,W 13,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/tennessee-martin/men/2012.html,/cbb/conferences/ovc/men/2012.html,-17.09,
13,/cbb/boxscores/2011-12-30-eastern-illinois.html,"Fri, Dec 30, 2011",REG,Eastern Illinois,OVC,W,73,40,14,0,W 14,Lantz Arena,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/eastern-illinois/men/2012.html,/cbb/conferences/ovc/men/2012.html,-11.48,
14,/cbb/boxscores/2012-01-04-murray-state.html,"Wed, Jan 4, 2012",REG,Eastern Kentucky,OVC,W,76,67,15,0,W 15,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/eastern-kentucky/men/2012.html,/cbb/conferences/ovc/men/2012.html,-8.47,
15,/cbb/boxscores/2012-01-07-austin-peay.html,"Sat, Jan 7, 2012",REG,Austin Peay,OVC,W,87,75,16,0,W 16,Winfield Dunn Center,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/austin-peay/men/2012.html,/cbb/conferences/ovc/men/2012.html,-4.86,
16,/cbb/boxscores/2012-01-12-murray-state.html,"Thu, Jan 12, 2012",REG,Jacksonville State,OVC,W,66,55,17,0,W 17,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/jacksonville-state/men/2012.html,/cbb/conferences/ovc/men/2012.html,-4.86,
17,/cbb/boxscores/2012-01-14-murray-state.html,"Sat, Jan 14, 2012",REG,Tennessee Tech,OVC,W,82,74,18,0,W 18,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/tennessee-tech/men/2012.html,/cbb/conferences/ovc/men/2012.html,-3.81,
18,/cbb/boxscores/2012-01-18-morehead-state.html,"Wed, Jan 18, 2012",REG,Morehead State,OVC,W,66,60,19,0,W 19,Ellis T. Johnson Arena,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/morehead-state/men/2012.html,/cbb/conferences/ovc/men/2012.html,-4.99,
19,/cbb/boxscores/2012-01-21-southern-illinois-edwardsville.html,"Sat, Jan 21, 2012",REG,Southern Illinois-Edwardsville,OVC,W,82,65,20,0,W 20,Vadalabene Center,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/southern-illinois-edwardsville/men/2012.html,/cbb/conferences/ovc/men/2012.html,-13.30,
20,/cbb/boxscores/2012-01-28-murray-state.html,"Sat, Jan 28, 2012",REG,Eastern Illinois,OVC,W,73,58,21,0,W 21,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/eastern-illinois/men/2012.html,/cbb/conferences/ovc/men/2012.html,-11.48,
21,/cbb/boxscores/2012-02-02-murray-state.html,"Thu, Feb 2, 2012",REG,Southeast Missouri State,OVC,W,81,73,22,0,W 22,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/southeast-missouri-state/men/2012.html,/cbb/conferences/ovc/men/2012.html,-6.12,
22,/cbb/boxscores/2012-02-04-tennessee-martin.html,"Sat, Feb 4, 2012",REG,Tennessee-Martin,OVC,W,65,58,23,0,W 23,Skyhawk Arena,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/tennessee-martin/men/2012.html,/cbb/conferences/ovc/men/2012.html,-17.09,
23,/cbb/boxscores/2012-02-09-murray-state.html,"Thu, Feb 9, 2012",REG,Tennessee State,OVC,L,68,72,23,1,L 1,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/tennessee-state/men/2012.html,/cbb/conferences/ovc/men/2012.html,-3.06,
24,/cbb/boxscores/2012-02-11-murray-state.html,"Sat, Feb 11, 2012",REG,Austin Peay,OVC,W,82,63,24,1,W 1,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/austin-peay/men/2012.html,/cbb/conferences/ovc/men/2012.html,-4.86,
25,/cbb/boxscores/2012-02-15-southeast-missouri-state.html,"Wed, Feb 15, 2012",REG,Southeast Missouri State,OVC,W,75,66,25,1,W 2,Show Me Center,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/southeast-missouri-state/men/2012.html,/cbb/conferences/ovc/men/2012.html,-6.12,
26,/cbb/boxscores/2012-02-18-murray-state.html,"Sat, Feb 18, 2012",REG,Saint Mary's (CA),WCC,W,65,51,26,1,W 3,Regional Special Events Center,/cbb/schools/murray-state/men/2012.html,,/cbb/schools/saint-marys-ca/men/2012.html,/cbb/conferences/wcc/men/2012.html,11.26,
27,/cbb/boxscores/2012-02-23-tennessee-state.html,"Thu, Feb 23, 2012",REG,Tennessee State,OVC,W,80,62,27,1,W 4,Gentry Center Complex,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/tennessee-state/men/2012.html,/cbb/conferences/ovc/men/2012.html,-3.06,
28,/cbb/boxscores/2012-02-25-tennessee-tech.html,"Sat, Feb 25, 2012",REG,Tennessee Tech,OVC,W,69,64,28,1,W 5,Eblen Center,/cbb/schools/murray-state/men/2012.html,@,/cbb/schools/tennessee-tech/men/2012.html,/cbb/conferences/ovc/men/2012.html,-3.81,
29,/cbb/boxscores/2012-03-02-murray-state.html,"Fri, Mar 2, 2012",CTOURN,Tennessee Tech,OVC,W,78,58,29,1,W 6,Nashville Municipal Auditorium,/cbb/schools/murray-state/men/2012.html,N,/cbb/schools/tennessee-tech/men/2012.html,/cbb/conferences/ovc/men/2012.html,-3.81,
30,/cbb/boxscores/2012-03-03-murray-state.html,"Sat, Mar 3, 2012",CTOURN,Tennessee State,OVC,W,54,52,30,1,W 7,Nashville Municipal Auditorium,/cbb/schools/murray-state/men/2012.html,N,/cbb/schools/tennessee-state/men/2012.html,/cbb/conferences/ovc/men/2012.html,-3.06,
31,/cbb/boxscores/2012-03-15-colorado-state.html,"Thu, Mar 15, 2012",NCAA,Colorado State,MWC,W,58,41,31,1,W 8,KFC Yum! Center,/cbb/schools/murray-state/men/2012.html,N,/cbb/schools/colorado-state/men/2012.html,/cbb/conferences/mwc/men/2012.html,6.58,
32,/cbb/boxscores/2012-03-17-marquette.html,"Sat, Mar 17, 2012",NCAA,Marquette,Big East,L,53,62,31,2,L 1,KFC Yum! Center,/cbb/schools/murray-state/men/2012.html,N,/cbb/schools/marquette/men/2012.html,/cbb/conferences/big-east/men/2012.html,16.92,
