,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Florida,/cbb/schools/florida/men/2016.html,False,36,21,15,.583,14.69,9.19,9,9,12,4,6,9,2677,2479,70.1,105.7,.395,.371,.516,51.3,51.6,9.3,10.6,.484,13.5,32.9,.256,70.1,97.9,.357,.322,.503,48.7,47.6,7.6,9.1,.467,16.0,29.5,.242
84,Florida A&M,/cbb/schools/florida-am/men/2016.html,False,29,8,21,.276,-21.74,-10.67,4,12,6,6,1,14,1863,2128,70.8,88.4,.430,.346,.482,46.9,49.5,9.1,5.9,.453,19.4,26.3,.253,70.8,101.0,.381,.347,.533,53.1,45.4,10.5,8.0,.499,17.9,31.1,.261
85,Florida Atlantic,/cbb/schools/florida-atlantic/men/2016.html,False,33,8,25,.242,-10.30,-1.72,5,13,5,7,2,14,2189,2445,68.5,96.5,.338,.367,.511,45.6,51.2,7.7,9.7,.469,15.8,23.7,.247,68.5,107.8,.371,.251,.539,54.4,47.4,8.7,12.1,.502,14.3,32.1,.263
86,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2016.html,True,35,21,14,.600,-0.79,-3.82,8,6,16,4,4,8,2703,2473,69.7,108.1,.369,.250,.546,53.5,47.9,9.2,10.3,.523,15.0,32.9,.238,69.7,98.9,.335,.359,.501,46.5,47.3,9.4,7.0,.467,14.6,27.7,.229
87,Florida International,/cbb/schools/florida-international/men/2016.html,False,32,13,19,.406,-5.25,-4.81,7,11,7,9,5,8,2277,2242,66.8,104.9,.363,.280,.546,51.8,46.9,7.5,12.6,.520,16.6,30.6,.241,66.8,103.3,.350,.384,.506,48.2,53.0,8.8,8.0,.470,12.6,29.7,.239
88,Florida State,/cbb/schools/florida-state/men/2016.html,False,34,20,14,.588,12.16,8.16,8,10,11,4,4,8,2652,2516,71.8,108.2,.378,.316,.551,52.4,47.8,9.9,11.1,.518,15.5,32.8,.262,71.8,102.6,.367,.370,.541,47.6,51.1,7.3,7.4,.509,16.4,28.3,.253
89,Fordham,/cbb/schools/fordham/men/2016.html,False,31,17,14,.548,1.87,-0.09,8,10,14,5,3,7,2206,2128,68.3,102.9,.336,.403,.545,51.3,62.4,12.3,12.3,.518,17.8,30.2,.229,68.3,99.2,.401,.393,.551,48.7,62.9,9.7,8.7,.514,20.1,26.6,.283
90,Fresno State,/cbb/schools/fresno-state/men/2016.html,True,35,25,10,.714,5.27,2.24,13,5,16,2,6,7,2630,2475,70.1,105.7,.379,.300,.524,50.4,50.3,11.9,11.8,.487,13.1,31.1,.263,70.1,99.5,.445,.395,.530,49.6,53.0,6.5,7.3,.486,18.5,29.4,.311
91,Furman,/cbb/schools/furman/men/2016.html,False,35,19,16,.543,-2.83,-4.20,11,7,14,2,3,12,2487,2333,66.3,107.2,.417,.421,.557,53.2,50.1,9.3,9.7,.522,17.4,33.4,.290,66.3,100.5,.367,.364,.530,46.8,49.3,9.9,9.0,.498,16.9,27.4,.249
92,Gardner-Webb,/cbb/schools/gardner-webb/men/2016.html,False,33,17,16,.515,-6.92,-3.96,10,8,9,4,5,11,2476,2451,71.0,104.6,.344,.396,.522,50.8,50.7,11.2,9.5,.495,15.6,33.2,.225,71.0,103.5,.393,.367,.547,49.2,51.3,9.0,8.4,.509,17.1,29.3,.281
93,George Mason,/cbb/schools/george-mason/men/2016.html,False,32,11,21,.344,-1.79,3.62,5,13,7,8,2,11,2140,2313,67.7,98.1,.344,.312,.487,55.1,42.8,4.2,9.3,.451,15.6,33.5,.231,67.7,106.0,.300,.348,.517,44.9,49.1,8.0,9.5,.484,9.0,22.8,.214
94,George Washington,/cbb/schools/george-washington/men/2016.html,False,38,28,10,.737,11.43,4.24,11,7,16,3,8,5,2875,2602,67.5,111.4,.391,.331,.553,53.7,54.6,8.9,8.7,.508,14.1,34.3,.294,67.5,100.8,.270,.357,.518,46.3,46.5,8.6,9.2,.487,15.2,27.7,.195
95,Georgetown,/cbb/schools/georgetown/men/2016.html,False,33,15,18,.455,10.31,8.49,7,11,9,8,4,8,2430,2370,69.2,105.3,.379,.414,.554,50.8,60.0,7.8,11.5,.512,16.8,28.3,.285,69.2,102.7,.493,.310,.522,49.2,53.8,8.9,8.3,.466,14.0,28.4,.356
96,Georgia,/cbb/schools/georgia/men/2016.html,False,34,20,14,.588,9.41,8.47,10,8,15,4,3,9,2401,2369,68.2,102.8,.435,.316,.526,52.0,53.1,7.0,14.6,.480,16.4,32.4,.308,68.2,101.4,.411,.396,.502,48.0,50.0,9.1,10.2,.455,13.4,29.8,.288
97,Georgia Southern,/cbb/schools/georgia-southern/men/2016.html,False,31,14,17,.452,-5.65,-3.14,10,10,10,4,4,12,2353,2307,71.2,105.7,.383,.438,.523,47.9,44.0,10.4,7.0,.484,13.8,30.4,.267,71.2,103.7,.436,.404,.542,52.1,49.2,6.7,11.9,.503,17.9,33.1,.302
98,Georgia State,/cbb/schools/georgia-state/men/2016.html,False,30,16,14,.533,-2.80,-2.19,9,11,12,3,4,10,1971,1950,65.1,99.2,.374,.273,.524,46.9,49.9,10.1,9.9,.488,15.7,24.7,.258,65.1,98.2,.414,.410,.523,53.1,58.5,8.0,7.9,.475,18.6,31.0,.301
99,Georgia Tech,/cbb/schools/georgia-tech/men/2016.html,False,36,21,15,.583,12.51,9.95,8,10,14,5,5,8,2637,2545,67.0,109.0,.317,.278,.533,55.3,50.5,6.5,10.3,.498,14.0,37.4,.229,67.0,105.2,.317,.305,.525,44.7,46.8,7.0,6.3,.491,12.7,27.1,.226
100,Gonzaga,/cbb/schools/gonzaga/men/2016.html,True,36,28,8,.778,16.92,4.23,15,3,11,4,9,2,2840,2360,68.1,115.4,.340,.355,.587,55.2,49.6,7.5,7.7,.553,14.7,32.3,.258,68.1,95.9,.281,.331,.480,44.8,43.1,8.5,8.0,.446,13.1,25.6,.198
101,Grambling,/cbb/schools/grambling/men/2016.html,False,31,7,24,.226,-19.62,-8.48,4,14,5,7,2,15,1924,2110,67.2,91.6,.440,.346,.496,47.6,45.3,10.0,4.9,.457,18.5,26.4,.284,67.2,100.5,.403,.371,.527,52.4,55.0,9.7,10.6,.493,17.5,30.9,.268
102,Grand Canyon,/cbb/schools/grand-canyon/men/2016.html,False,34,27,7,.794,1.43,-5.60,11,3,18,2,7,5,2581,2316,69.8,108.3,.422,.295,.543,52.7,56.3,8.8,7.3,.506,14.6,32.3,.293,69.8,97.2,.348,.362,.513,47.3,44.8,8.6,9.2,.482,16.9,27.0,.230
103,Green Bay,/cbb/schools/green-bay/men/2016.html,True,36,23,13,.639,1.16,-0.67,11,7,11,3,8,9,3013,2880,77.3,107.1,.429,.311,.533,48.7,47.8,12.7,11.1,.500,13.5,30.9,.282,77.3,102.4,.358,.339,.546,51.3,50.5,7.6,10.0,.511,18.8,31.8,.255
104,Hampton,/cbb/schools/hampton/men/2016.html,True,32,21,11,.656,-8.74,-8.45,13,3,9,2,8,7,2363,2370,71.7,101.0,.414,.345,.502,53.1,47.0,7.2,9.0,.464,15.7,34.6,.273,71.7,101.3,.360,.331,.523,46.9,42.0,7.8,10.3,.483,14.8,27.0,.260
105,Hartford,/cbb/schools/hartford/men/2016.html,False,33,10,23,.303,-14.29,-5.69,4,12,4,12,6,11,2336,2588,69.9,99.3,.325,.473,.531,41.7,52.5,9.4,4.9,.491,14.9,19.1,.243,69.9,110.1,.408,.345,.557,58.3,54.9,7.4,10.9,.531,15.9,35.3,.267
106,Harvard,/cbb/schools/harvard/men/2016.html,False,30,14,16,.467,-0.96,-0.25,6,8,8,5,4,10,2001,1985,67.1,99.0,.319,.345,.527,52.1,61.6,7.4,13.5,.512,18.7,30.7,.190,67.1,98.2,.327,.354,.499,47.9,52.1,10.7,7.0,.460,14.8,27.7,.233
107,Hawaii,/cbb/schools/hawaii/men/2016.html,True,34,28,6,.824,9.03,-1.04,13,3,16,3,7,2,2620,2267,71.6,107.3,.449,.379,.555,53.0,58.8,10.5,10.0,.520,15.8,31.1,.307,71.6,92.8,.392,.350,.500,47.0,47.9,8.1,7.5,.453,18.0,26.1,.281
108,High Point,/cbb/schools/high-point/men/2016.html,False,32,21,11,.656,-0.52,-4.24,13,5,12,3,8,7,2473,2258,67.7,113.2,.367,.263,.569,50.3,55.8,11.7,8.5,.528,13.6,31.8,.280,67.7,103.4,.321,.380,.548,49.7,47.0,7.7,8.1,.519,18.5,31.4,.225
109,Hofstra,/cbb/schools/hofstra/men/2016.html,False,34,24,10,.706,5.02,0.77,14,4,11,2,9,5,2681,2509,70.2,109.9,.399,.396,.550,51.4,55.8,8.8,7.5,.516,14.3,31.8,.275,70.2,102.9,.236,.341,.517,48.6,51.6,7.7,9.6,.496,14.2,29.8,.158
110,Holy Cross,/cbb/schools/holy-cross/men/2016.html,True,35,15,20,.429,-11.20,-6.11,5,13,8,6,5,13,2267,2445,64.6,98.4,.361,.409,.515,45.6,61.9,9.5,7.8,.479,14.9,23.1,.248,64.6,106.2,.334,.408,.563,54.4,58.2,8.1,9.7,.532,17.2,29.5,.242
111,Houston,/cbb/schools/houston/men/2016.html,False,32,22,10,.688,10.30,2.17,12,6,15,3,6,5,2476,2216,66.3,114.5,.344,.321,.553,51.5,45.9,8.8,10.1,.522,12.9,35.7,.242,66.3,102.5,.360,.349,.513,48.5,49.0,7.5,8.6,.473,15.5,33.3,.254
112,Houston Christian,/cbb/schools/houston-baptist/men/2016.html,False,34,17,17,.500,-10.39,-5.26,10,8,12,3,4,11,2604,2582,72.3,105.9,.441,.295,.566,51.2,52.4,7.4,9.5,.526,17.9,30.6,.316,72.3,105.0,.346,.327,.531,48.8,55.2,9.5,9.4,.493,14.8,30.4,.249
113,Howard,/cbb/schools/howard/men/2016.html,False,32,12,20,.375,-14.43,-8.33,6,10,8,7,2,12,2311,2433,72.2,98.4,.495,.263,.507,49.4,36.7,8.4,8.1,.445,17.3,33.2,.361,72.2,103.6,.373,.365,.521,50.6,49.9,7.7,8.2,.487,16.0,35.0,.254
114,Idaho,/cbb/schools/idaho/men/2016.html,False,34,21,13,.618,-5.19,-5.88,12,6,11,4,8,7,2372,2251,67.2,103.4,.427,.326,.544,55.4,53.5,7.8,8.8,.503,18.8,35.0,.303,67.2,98.2,.402,.447,.525,44.6,55.4,10.8,8.3,.490,17.0,25.2,.271
115,Idaho State,/cbb/schools/idaho-state/men/2016.html,False,31,16,15,.516,-9.83,-6.69,11,7,10,3,5,10,2297,2357,71.9,103.1,.396,.389,.547,48.1,49.4,10.1,8.0,.506,16.3,25.5,.288,71.9,105.8,.349,.397,.544,51.9,53.0,8.4,10.2,.514,15.5,29.6,.240
116,Illinois,/cbb/schools/illinois/men/2016.html,False,34,15,19,.441,4.39,7.03,5,13,7,8,2,8,2452,2542,68.6,102.5,.305,.383,.537,46.0,53.7,8.3,5.2,.502,13.5,21.5,.227,68.6,106.2,.265,.384,.561,54.0,54.1,7.1,10.1,.536,16.8,28.1,.191
117,Illinois State,/cbb/schools/illinois-state/men/2016.html,False,32,18,14,.563,3.40,2.59,12,6,13,3,5,8,2149,2114,67.7,98.8,.320,.385,.508,50.3,53.0,9.4,10.5,.478,16.1,29.7,.214,67.7,97.2,.372,.369,.515,49.7,53.3,8.8,8.2,.480,17.5,28.1,.252
118,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2016.html,False,30,5,25,.167,-14.52,-0.81,3,15,5,10,0,13,2019,2348,72.7,91.1,.443,.245,.464,50.5,49.8,7.6,13.0,.425,17.2,32.4,.274,72.7,106.0,.387,.337,.528,49.5,60.9,9.8,11.4,.487,13.6,30.5,.274
119,Incarnate Word,/cbb/schools/incarnate-word/men/2016.html,False,29,17,12,.586,-9.20,-6.20,12,6,10,3,7,9,2145,2140,71.2,103.4,.375,.376,.551,47.7,59.6,9.6,6.8,.505,15.9,22.9,.287,71.2,103.1,.359,.342,.544,52.3,54.5,8.9,11.2,.520,16.6,28.1,.235
120,Indiana,/cbb/schools/indiana/men/2016.html,True,35,27,8,.771,19.59,6.90,15,3,17,0,6,4,2891,2447,69.1,119.2,.338,.409,.612,54.9,54.8,9.9,9.8,.587,16.7,37.0,.248,69.1,100.9,.302,.312,.525,45.1,46.7,8.9,8.8,.498,16.4,28.9,.206
121,Indiana State,/cbb/schools/indiana-state/men/2016.html,False,32,15,17,.469,0.04,2.20,8,10,10,4,2,11,2170,2222,70.0,95.7,.420,.380,.496,50.4,47.6,8.1,7.2,.450,16.2,27.6,.291,70.0,98.0,.435,.331,.514,49.6,47.1,8.6,9.4,.469,15.7,25.4,.301
122,Iona,/cbb/schools/iona/men/2016.html,True,33,22,11,.667,3.59,-1.78,16,4,11,2,8,6,2628,2451,72.5,109.5,.324,.440,.566,49.7,60.0,10.3,10.6,.538,15.4,29.2,.230,72.5,102.1,.363,.360,.524,50.3,53.4,8.0,8.6,.488,16.4,31.0,.254
123,Iowa,/cbb/schools/iowa/men/2016.html,True,33,22,11,.667,17.01,8.71,12,6,13,2,6,5,2561,2287,69.1,111.5,.330,.355,.546,50.6,57.7,9.7,12.5,.513,12.6,31.8,.237,69.1,99.6,.250,.382,.506,49.4,53.4,7.7,7.6,.480,16.0,31.1,.171
124,Iowa State,/cbb/schools/iowa-state/men/2016.html,True,35,23,12,.657,16.93,10.16,10,8,14,2,4,7,2862,2625,71.5,113.1,.261,.351,.590,49.7,53.1,8.6,9.8,.571,14.1,26.1,.183,71.5,103.7,.249,.356,.522,50.3,50.6,7.7,7.1,.498,14.5,29.9,.171
125,IUPUI,/cbb/schools/iupui/men/2016.html,False,32,13,19,.406,-5.86,0.11,9,7,9,2,4,15,2181,2362,70.0,96.6,.327,.295,.508,49.1,45.2,9.4,6.3,.472,16.6,27.7,.230,70.0,104.7,.380,.301,.545,50.9,45.4,10.6,10.8,.510,15.7,28.3,.267
126,Jackson State,/cbb/schools/jackson-state/men/2016.html,False,36,20,16,.556,-8.66,-9.54,12,6,11,2,7,13,2455,2352,68.3,98.1,.298,.354,.487,51.4,49.6,11.2,10.6,.462,15.0,32.6,.188,68.3,94.0,.474,.356,.500,48.6,51.9,8.6,9.4,.446,18.1,27.5,.334
127,Jacksonville,/cbb/schools/jacksonville/men/2016.html,False,32,16,16,.500,-9.34,-6.09,8,6,12,3,4,11,2444,2431,72.2,105.0,.322,.360,.534,50.4,46.4,8.9,7.6,.506,13.8,27.5,.219,72.2,104.4,.328,.421,.545,49.6,52.9,6.7,8.0,.521,15.6,25.8,.217
128,Jacksonville State,/cbb/schools/jacksonville-state/men/2016.html,False,31,8,23,.258,-10.26,-3.95,4,12,5,10,2,12,2100,2234,66.6,101.3,.316,.396,.509,46.1,52.3,7.6,8.4,.470,13.8,27.6,.232,66.6,107.7,.419,.322,.553,53.9,48.7,6.7,7.9,.518,16.1,33.2,.290
129,James Madison,/cbb/schools/james-madison/men/2016.html,False,32,21,11,.656,6.17,0.50,11,7,12,6,9,3,2405,2197,67.9,108.6,.369,.419,.554,52.3,48.9,6.3,9.0,.524,14.9,29.4,.253,67.9,99.2,.365,.424,.500,47.7,52.0,8.2,7.0,.458,13.5,26.7,.257
130,Kansas,/cbb/schools/kansas/men/2016.html,True,38,33,5,.868,23.87,11.22,15,3,16,0,7,3,3089,2570,69.7,115.1,.382,.330,.592,53.9,55.3,9.4,10.7,.564,15.5,32.3,.272,69.7,95.7,.371,.330,.497,46.1,47.3,9.2,8.5,.450,15.9,27.4,.269
131,Kansas City,/cbb/schools/missouri-kansas-city/men/2016.html,False,31,12,19,.387,-6.31,-2.24,4,10,9,4,2,13,2152,2240,67.7,102.1,.381,.338,.524,50.4,46.9,8.6,9.3,.491,16.8,32.7,.257,67.7,106.3,.439,.381,.544,49.6,58.0,8.4,10.1,.496,15.5,31.3,.322
132,Kansas State,/cbb/schools/kansas-state/men/2016.html,False,33,17,16,.515,12.31,9.79,5,13,12,5,2,9,2334,2251,67.5,102.9,.425,.311,.518,52.5,56.9,11.0,8.0,.476,16.9,37.0,.293,67.5,99.2,.404,.363,.528,47.5,57.7,10.0,10.4,.490,18.1,31.0,.278
133,Kennesaw State,/cbb/schools/kennesaw-state/men/2016.html,False,31,11,20,.355,-8.58,-1.61,7,7,8,6,3,14,2239,2399,70.4,102.1,.342,.278,.527,47.1,46.6,9.9,8.3,.493,16.0,28.9,.240,70.4,109.4,.373,.351,.556,52.9,48.4,9.5,7.7,.526,15.6,34.5,.256
134,Kent State,/cbb/schools/kent-state/men/2016.html,False,32,19,13,.594,-1.53,-1.47,10,8,13,3,6,8,2361,2317,68.1,107.5,.398,.301,.531,52.9,44.7,7.7,8.9,.495,14.6,34.6,.272,68.1,105.5,.346,.351,.545,47.1,53.8,7.8,7.0,.507,15.0,27.8,.256
135,Kentucky,/cbb/schools/kentucky/men/2016.html,True,36,27,9,.750,20.23,8.84,13,5,17,0,4,7,2861,2451,68.1,115.6,.378,.310,.564,53.6,49.8,8.3,14.1,.535,13.3,37.3,.261,68.1,99.0,.407,.296,.493,46.4,40.4,6.3,7.5,.445,15.0,31.7,.286
136,La Salle,/cbb/schools/la-salle/men/2016.html,False,31,9,22,.290,-6.09,4.65,4,14,7,9,1,12,1987,2279,67.2,95.4,.305,.446,.508,44.9,56.2,10.4,8.2,.480,16.9,25.0,.204,67.2,109.4,.348,.358,.559,55.1,58.1,8.6,12.8,.525,16.5,34.1,.252
137,Lafayette,/cbb/schools/lafayette/men/2016.html,False,30,6,24,.200,-15.00,-6.00,3,15,4,9,2,15,2142,2412,69.7,99.5,.316,.385,.535,44.5,54.9,7.9,5.8,.505,16.3,22.3,.219,69.7,112.1,.351,.364,.562,55.5,52.8,8.7,10.2,.529,14.3,32.9,.254
138,Lamar,/cbb/schools/lamar/men/2016.html,False,30,11,19,.367,-14.69,-8.77,3,15,7,9,4,10,2263,2310,73.8,102.3,.429,.339,.517,51.0,55.1,10.2,10.2,.478,16.7,34.7,.288,73.8,104.4,.460,.346,.546,49.0,60.5,9.1,8.4,.504,17.2,31.3,.323
139,Lehigh,/cbb/schools/lehigh/men/2016.html,False,32,17,15,.531,-4.42,-5.20,13,5,10,5,7,9,2268,2210,67.2,105.5,.318,.340,.554,50.9,58.9,10.0,9.2,.523,16.9,29.5,.231,67.2,102.8,.281,.386,.534,49.1,59.7,8.9,9.8,.505,16.2,28.9,.201
140,Liberty,/cbb/schools/liberty/men/2016.html,False,32,13,19,.406,-10.42,-3.73,10,8,8,6,5,9,2070,2188,64.8,99.8,.264,.471,.559,47.5,56.8,8.6,4.3,.535,19.3,22.0,.189,64.8,105.4,.423,.368,.556,52.5,53.4,10.6,7.7,.522,16.5,27.9,.293
141,Lipscomb,/cbb/schools/lipscomb/men/2016.html,False,33,12,21,.364,-8.85,-3.81,7,7,6,9,5,9,2590,2689,73.8,104.8,.345,.457,.552,48.6,61.8,8.4,8.0,.522,16.3,27.1,.239,73.8,108.8,.357,.401,.559,51.4,57.2,9.0,11.4,.522,15.5,30.1,.263
142,Little Rock,/cbb/schools/arkansas-little-rock/men/2016.html,True,35,30,5,.857,7.12,-1.76,17,3,14,0,12,4,2487,2129,64.5,109.1,.315,.354,.553,50.1,50.9,10.1,9.6,.520,13.6,27.9,.229,64.5,93.4,.371,.395,.496,49.9,52.4,6.1,7.6,.456,18.5,28.8,.254
143,Long Beach State,/cbb/schools/long-beach-state/men/2016.html,False,35,20,15,.571,4.09,4.57,12,4,11,2,6,10,2613,2568,70.7,104.5,.374,.377,.534,48.3,59.4,9.0,7.1,.500,15.0,28.0,.257,70.7,102.7,.386,.369,.538,51.7,54.9,7.5,9.9,.505,17.2,30.4,.263
144,Long Island University,/cbb/schools/long-island-university/men/2016.html,False,31,16,15,.516,-11.79,-11.01,9,9,8,6,8,9,2362,2386,73.0,103.2,.413,.320,.524,50.1,53.1,10.4,6.9,.479,15.8,32.2,.296,73.0,104.2,.380,.316,.544,49.9,55.1,7.9,8.2,.509,17.1,31.1,.267
145,Longwood,/cbb/schools/longwood/men/2016.html,False,33,10,23,.303,-11.42,-5.15,5,13,5,8,4,12,2397,2503,69.8,103.2,.335,.342,.545,51.6,49.0,8.8,8.3,.513,17.7,30.4,.237,69.8,107.8,.352,.429,.560,48.4,57.1,10.3,7.4,.526,15.4,27.5,.257
146,Louisiana,/cbb/schools/louisiana-lafayette/men/2016.html,False,34,19,15,.559,2.62,-1.94,12,8,13,3,5,11,2706,2476,71.6,110.3,.424,.341,.536,55.4,46.5,8.9,8.7,.496,14.4,37.5,.296,71.6,100.9,.358,.300,.525,44.6,42.5,7.8,9.1,.489,14.7,25.9,.250
147,Louisiana State,/cbb/schools/louisiana-state/men/2016.html,False,33,19,14,.576,8.79,7.00,11,7,15,3,3,8,2602,2543,72.9,107.3,.430,.312,.543,50.0,55.4,10.8,7.1,.511,14.1,29.8,.286,72.9,104.9,.334,.371,.543,50.0,49.2,8.1,8.0,.518,16.2,29.8,.223
148,Louisiana Tech,/cbb/schools/louisiana-tech/men/2016.html,False,33,23,10,.697,-0.07,-4.40,12,6,16,1,7,7,2624,2395,72.9,107.0,.421,.352,.547,50.2,50.6,10.1,10.5,.516,14.7,28.8,.280,72.9,97.7,.334,.332,.512,49.8,51.0,7.7,8.0,.480,16.9,28.7,.228
149,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2016.html,False,34,20,14,.588,-0.18,-1.46,15,5,13,0,6,11,2471,2360,66.5,106.9,.331,.325,.546,51.1,53.7,8.6,9.1,.516,15.4,32.2,.232,66.5,102.1,.318,.381,.511,48.9,47.3,8.0,7.6,.475,14.9,31.0,.226
150,Louisville,/cbb/schools/louisville/men/2016.html,False,31,23,8,.742,21.57,7.74,12,6,18,1,4,7,2324,1895,66.4,112.9,.318,.290,.546,54.7,48.4,10.8,14.2,.519,14.2,38.5,.220,66.4,92.1,.405,.353,.492,45.3,51.5,8.2,6.9,.447,18.7,29.2,.278
151,Loyola (IL),/cbb/schools/loyola-il/men/2016.html,False,32,15,17,.469,-0.70,1.11,7,11,9,7,4,7,2059,2082,65.5,97.1,.332,.332,.523,46.5,51.2,8.9,8.1,.482,17.1,23.3,.243,65.5,98.1,.356,.339,.531,53.5,55.5,8.9,10.7,.492,19.4,30.2,.258
152,Loyola (MD),/cbb/schools/loyola-md/men/2016.html,False,30,9,21,.300,-10.90,-5.24,8,10,5,9,4,12,2090,2260,67.4,100.9,.384,.311,.519,50.1,46.2,7.8,8.9,.477,16.3,31.4,.273,67.4,109.1,.409,.327,.554,49.9,53.6,8.7,11.1,.520,14.7,30.6,.284
153,Loyola Marymount,/cbb/schools/loyola-marymount/men/2016.html,False,31,14,17,.452,-3.63,0.87,6,12,8,6,5,10,2208,2319,68.0,102.7,.282,.352,.512,47.5,60.6,9.8,8.8,.478,14.0,29.6,.204,68.0,107.9,.425,.396,.572,52.5,64.4,7.9,8.8,.534,17.7,31.7,.308
154,Maine,/cbb/schools/maine/men/2016.html,False,30,8,22,.267,-17.39,-6.49,4,12,5,8,3,14,2279,2606,77.8,96.5,.320,.353,.518,46.5,52.5,10.5,7.0,.492,18.3,27.9,.210,77.8,110.3,.380,.315,.587,53.5,57.3,10.7,11.5,.555,18.2,32.3,.276
155,Manhattan,/cbb/schools/manhattan/men/2016.html,False,31,13,18,.419,-7.48,-3.12,9,11,8,6,4,11,2133,2268,69.0,98.5,.398,.391,.545,45.1,61.6,11.0,6.3,.501,18.4,23.5,.295,69.0,104.8,.468,.318,.565,54.9,60.3,9.3,10.4,.522,19.6,32.5,.337
156,Marist,/cbb/schools/marist/men/2016.html,False,30,7,23,.233,-11.69,-4.52,4,16,4,10,2,12,2145,2360,69.0,101.9,.359,.424,.535,45.9,48.4,6.6,7.0,.494,15.4,24.3,.263,69.0,112.1,.366,.351,.566,54.1,53.8,9.1,8.9,.536,14.6,32.0,.257
157,Marquette,/cbb/schools/marquette/men/2016.html,False,33,20,13,.606,7.66,5.57,8,10,12,7,5,5,2517,2448,72.4,103.8,.405,.303,.559,50.0,60.3,10.6,10.1,.520,17.7,28.1,.294,72.4,101.0,.280,.346,.521,50.0,60.3,9.5,8.2,.487,16.4,30.7,.207
158,Marshall,/cbb/schools/marshall/men/2016.html,False,33,17,16,.515,0.83,-0.30,12,6,10,4,5,9,2838,2801,77.6,110.0,.312,.451,.566,47.9,54.5,8.8,6.8,.542,14.5,26.6,.216,77.6,108.6,.359,.298,.554,52.1,45.0,8.4,7.1,.523,14.7,30.9,.251
159,Maryland,/cbb/schools/maryland/men/2016.html,True,36,27,9,.750,16.71,8.31,12,6,16,1,4,6,2725,2400,67.3,112.1,.384,.381,.594,51.9,51.7,8.6,13.9,.555,16.6,28.6,.295,67.3,98.7,.270,.350,.496,48.1,46.8,9.0,8.1,.463,14.4,29.1,.192
160,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2016.html,False,32,7,25,.219,-15.37,-6.87,3,13,4,9,3,15,2307,2579,70.7,101.1,.422,.365,.537,47.1,49.9,9.8,4.9,.501,15.6,24.9,.288,70.7,113.0,.388,.367,.598,52.9,53.9,9.0,8.6,.566,17.0,28.9,.284
161,Maryland-Eastern Shore,/cbb/schools/maryland-eastern-shore/men/2016.html,False,32,10,22,.313,-14.23,-6.17,7,9,7,4,3,17,2178,2399,68.3,98.5,.378,.356,.538,51.4,53.1,8.5,6.8,.501,20.2,31.4,.268,68.3,108.5,.489,.386,.568,48.6,55.2,9.6,9.9,.529,16.6,28.6,.342
162,Massachusetts,/cbb/schools/massachusetts/men/2016.html,False,32,14,18,.438,0.64,2.96,6,12,9,7,3,9,2353,2427,71.8,100.9,.365,.373,.527,47.9,54.2,8.9,9.1,.491,15.5,25.9,.255,71.8,104.1,.402,.356,.528,52.1,57.0,7.9,9.2,.483,14.8,30.4,.294
163,Massachusetts-Lowell,/cbb/schools/massachusetts-lowell/men/2016.html,False,29,11,18,.379,-13.59,-6.17,7,9,6,6,5,12,2221,2401,74.3,102.2,.326,.387,.564,46.6,53.3,9.4,6.2,.540,18.8,25.0,.223,74.3,110.5,.374,.352,.574,53.4,48.0,11.0,8.1,.543,16.6,32.6,.265
164,McNeese State,/cbb/schools/mcneese-state/men/2016.html,False,29,9,20,.310,-15.24,-6.74,7,11,7,6,2,13,2083,2301,70.5,99.7,.359,.352,.508,47.3,46.0,8.2,10.2,.469,15.3,28.5,.251,70.5,110.2,.371,.309,.548,52.7,55.0,8.8,8.3,.518,13.8,33.0,.253
165,Memphis,/cbb/schools/memphis/men/2016.html,False,34,19,15,.559,9.84,3.58,8,10,14,6,2,8,2603,2390,73.5,103.4,.419,.299,.511,51.4,58.2,10.4,13.3,.461,13.8,32.4,.303,73.5,94.9,.384,.323,.490,48.6,52.2,9.1,10.9,.449,16.4,29.6,.260
166,Mercer,/cbb/schools/mercer/men/2016.html,False,34,19,15,.559,-3.11,-4.55,8,10,10,3,3,11,2446,2339,65.7,107.1,.345,.313,.537,55.9,58.4,7.6,7.9,.498,15.9,37.0,.252,65.7,102.4,.328,.446,.518,44.1,57.9,9.8,10.3,.481,14.1,26.6,.235
167,Miami (FL),/cbb/schools/miami-fl/men/2016.html,True,35,27,8,.771,18.52,10.69,13,5,15,1,6,5,2633,2359,66.2,113.3,.407,.339,.582,51.7,48.3,9.3,9.1,.542,14.5,29.9,.305,66.2,101.5,.291,.304,.516,48.3,46.0,8.0,6.9,.483,15.0,28.9,.209
