,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
10,/cbb/boxscores/2015-12-19-cal-state-bakersfield.html,"Sat, Dec 19, 2015",7:00p,REG,Menlo,,W,82,50,7,4,W 1,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,,,,,
11,/cbb/boxscores/2015-12-22-cal-state-bakersfield.html,"Tue, Dec 22, 2015",10:00p,REG,Portland State,Big Sky,W,78,66,8,4,W 2,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/portland-state/men/2016.html,/cbb/conferences/big-sky/men/2016.html,-8.15,,
12,/cbb/boxscores/2015-12-28-arizona-state.html,"Mon, Dec 28, 2015",9:00p,REG,Arizona State,Pac-12,L,59,75,8,5,L 1,Wells Fargo Arena,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/arizona-state/men/2016.html,/cbb/conferences/pac-12/men/2016.html,8.28,@,
13,/cbb/boxscores/2015-12-31-cal-state-bakersfield.html,"Thu, Dec 31, 2015",4:00p,REG,Morgan State,MEAC,W,80,68,9,5,W 1,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/morgan-state/men/2016.html,/cbb/conferences/meac/men/2016.html,-12.57,,
14,/cbb/boxscores/2016-01-02-california-riverside.html,"Sat, Jan 2, 2016",8:00p,REG,UC Riverside,Big West,W,67,48,10,5,W 2,UC Riverside Student Recreation Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/california-riverside/men/2016.html,/cbb/conferences/big-west/men/2016.html,-5.66,@,
15,/cbb/boxscores/2016-01-09-missouri-kansas-city.html,"Sat, Jan 9, 2016",8:05p,REG,Kansas City,WAC,W,83,72,11,5,W 3,Municipal Auditorium,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/missouri-kansas-city/men/2016.html,/cbb/conferences/wac/men/2016.html,-6.31,@,
16,/cbb/boxscores/2016-01-11-chicago-state.html,"Mon, Jan 11, 2016",8:05p,REG,Chicago State,WAC,W,67,56,12,5,W 4,Emil and Patricia Jones Convocation Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/chicago-state/men/2016.html,/cbb/conferences/wac/men/2016.html,-17.52,@,
17,/cbb/boxscores/2016-01-16-seattle.html,"Sat, Jan 16, 2016",10:30p,REG,Seattle,WAC,W,79,52,13,5,W 5,KeyArena,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/seattle/men/2016.html,/cbb/conferences/wac/men/2016.html,-9.62,@,
18,/cbb/boxscores/2016-01-21-cal-state-bakersfield.html,"Thu, Jan 21, 2016",9:00p,REG,Texas-Rio Grande Valley,WAC,W,77,58,14,5,W 6,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/texas-pan-american/men/2016.html,/cbb/conferences/wac/men/2016.html,-17.88,,
19,/cbb/boxscores/2016-01-23-cal-state-bakersfield.html,"Sat, Jan 23, 2016",10:00p,REG,New Mexico State,WAC,L,67,68,14,6,L 1,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/new-mexico-state/men/2016.html,/cbb/conferences/wac/men/2016.html,3.59,,2OT
20,/cbb/boxscores/2016-01-28-grand-canyon.html,"Thu, Jan 28, 2016",9:00p,REG,Grand Canyon,WAC,L,64,70,14,7,L 2,Grand Canyon University Arena,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/grand-canyon/men/2016.html,/cbb/conferences/wac/men/2016.html,1.43,@,
21,/cbb/boxscores/2016-01-30-utah-valley.html,"Sat, Jan 30, 2016",9:00p,REG,Utah Valley,WAC,W,78,74,15,7,W 1,UCCU Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/utah-valley/men/2016.html,/cbb/conferences/wac/men/2016.html,-9.58,@,
22,/cbb/boxscores/2016-02-04-cal-state-bakersfield.html,"Thu, Feb 4, 2016",10:00p,REG,Kansas City,WAC,W,77,66,16,7,W 2,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/missouri-kansas-city/men/2016.html,/cbb/conferences/wac/men/2016.html,-6.31,,
23,/cbb/boxscores/2016-02-06-cal-state-bakersfield.html,"Sat, Feb 6, 2016",10:00p,REG,Chicago State,WAC,W,71,48,17,7,W 3,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/chicago-state/men/2016.html,/cbb/conferences/wac/men/2016.html,-17.52,,
24,/cbb/boxscores/2016-02-13-cal-state-bakersfield.html,"Sat, Feb 13, 2016",10:00p,REG,Utah Valley,WAC,W,91,69,18,7,W 4,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/utah-valley/men/2016.html,/cbb/conferences/wac/men/2016.html,-9.58,,
25,/cbb/boxscores/2016-02-18-new-mexico-state.html,"Thu, Feb 18, 2016",9:00p,REG,New Mexico State,WAC,L,55,63,18,8,L 1,Pan American Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/new-mexico-state/men/2016.html,/cbb/conferences/wac/men/2016.html,3.59,@,
26,/cbb/boxscores/2016-02-20-texas-pan-american.html,"Sat, Feb 20, 2016",8:00p,REG,Texas-Rio Grande Valley,WAC,W,70,57,19,8,W 1,UTRGV Fieldhouse,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/texas-pan-american/men/2016.html,/cbb/conferences/wac/men/2016.html,-17.88,@,
27,/cbb/boxscores/2016-02-27-cal-state-bakersfield.html,"Sat, Feb 27, 2016",10:00p,REG,Grand Canyon,WAC,W,77,62,20,8,W 2,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/grand-canyon/men/2016.html,/cbb/conferences/wac/men/2016.html,1.43,,
28,/cbb/boxscores/2016-03-05-cal-state-bakersfield.html,"Sat, Mar 5, 2016",10:00p,REG,Seattle,WAC,W,93,71,21,8,W 3,Icardo Center,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/seattle/men/2016.html,/cbb/conferences/wac/men/2016.html,-9.62,,
29,/cbb/boxscores/2016-03-10-cal-state-bakersfield.html,"Thu, Mar 10, 2016",7:30p,CTOURN,Chicago State,WAC,W,79,57,22,8,W 4,Orleans Arena,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/chicago-state/men/2016.html,/cbb/conferences/wac/men/2016.html,-17.52,N,
30,/cbb/boxscores/2016-03-11-cal-state-bakersfield.html,"Fri, Mar 11, 2016",11:30p,CTOURN,Seattle,WAC,W,72,47,23,8,W 5,Orleans Arena,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/seattle/men/2016.html,/cbb/conferences/wac/men/2016.html,-9.62,N,
31,/cbb/boxscores/2016-03-12-new-mexico-state.html,"Sat, Mar 12, 2016",11:00p,CTOURN,New Mexico State,WAC,W,57,54,24,8,W 6,Orleans Arena,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/new-mexico-state/men/2016.html,/cbb/conferences/wac/men/2016.html,3.59,N,
32,/cbb/boxscores/2016-03-18-oklahoma.html,"Fri, Mar 18, 2016",4:00p,NCAA,Oklahoma,Big 12,L,68,82,24,9,L 1,,/cbb/schools/cal-state-bakersfield/men/2016.html,/cbb/schools/oklahoma/men/2016.html,/cbb/conferences/big-12/men/2016.html,19.76,N,
