,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
10,/cbb/boxscores/2015-12-22-lehigh.html,"Tue, Dec 22, 2015",7:00p,REG,Lehigh,Patriot,W,75,62,7,4,W 3,Stabler Arena,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/lehigh/men/2016.html,/cbb/conferences/patriot/men/2016.html,-4.42,
11,/cbb/boxscores/2015-12-28-njit.html,"Mon, Dec 28, 2015",7:00p,REG,NJIT,A-Sun,W,83,61,8,4,W 4,Estelle and Zoom Fleisher Athletic Center,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/njit/men/2016.html,/cbb/conferences/atlantic-sun/men/2016.html,-4.17,
12,/cbb/boxscores/2016-01-02-stony-brook.html,"Sat, Jan 2, 2016",7:00p,REG,Columbia,Ivy,W,69,60,9,4,W 5,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/columbia/men/2016.html,/cbb/conferences/ivy/men/2016.html,3.45,
13,/cbb/boxscores/2016-01-06-binghamton.html,"Wed, Jan 6, 2016",7:00p,REG,Binghamton,AEC,W,62,52,10,4,W 6,Binghamton University Events Center,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/binghamton/men/2016.html,/cbb/conferences/america-east/men/2016.html,-14.08,
14,/cbb/boxscores/2016-01-09-stony-brook.html,"Sat, Jan 9, 2016",2:00p,REG,Massachusetts-Lowell,AEC,W,86,59,11,4,W 7,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/massachusetts-lowell/men/2016.html,/cbb/conferences/america-east/men/2016.html,-13.59,
15,/cbb/boxscores/2016-01-13-stony-brook.html,"Wed, Jan 13, 2016",7:00p,REG,Maryland-Baltimore County,AEC,W,86,74,12,4,W 8,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/maryland-baltimore-county/men/2016.html,/cbb/conferences/america-east/men/2016.html,-15.37,
16,/cbb/boxscores/2016-01-16-new-hampshire.html,"Sat, Jan 16, 2016",1:00p,REG,New Hampshire,AEC,W,80,50,13,4,W 9,Lundholm Gym,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/new-hampshire/men/2016.html,/cbb/conferences/america-east/men/2016.html,-7.89,
17,/cbb/boxscores/2016-01-18-hartford.html,"Mon, Jan 18, 2016",1:00p,REG,Hartford,AEC,W,77,43,14,4,W 10,Chase Family Arena at Reich Family Pavilion,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/hartford/men/2016.html,/cbb/conferences/america-east/men/2016.html,-14.29,
18,/cbb/boxscores/2016-01-22-stony-brook.html,"Fri, Jan 22, 2016",9:00p,REG,Albany (NY),AEC,W,69,63,15,4,W 11,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/albany-ny/men/2016.html,/cbb/conferences/america-east/men/2016.html,0.93,
19,/cbb/boxscores/2016-01-25-stony-brook.html,"Mon, Jan 25, 2016",7:00p,REG,Maine,AEC,W,81,54,16,4,W 12,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/maine/men/2016.html,/cbb/conferences/america-east/men/2016.html,-17.39,
20,/cbb/boxscores/2016-01-30-vermont.html,"Sat, Jan 30, 2016",2:00p,REG,Vermont,AEC,W,72,61,17,4,W 13,Roy L. Patrick Gymnasium,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/vermont/men/2016.html,/cbb/conferences/america-east/men/2016.html,-1.51,
21,/cbb/boxscores/2016-02-03-stony-brook.html,"Wed, Feb 3, 2016",7:00p,REG,Binghamton,AEC,W,76,51,18,4,W 14,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/binghamton/men/2016.html,/cbb/conferences/america-east/men/2016.html,-14.08,
22,/cbb/boxscores/2016-02-06-massachusetts-lowell.html,"Sat, Feb 6, 2016",2:00p,REG,Massachusetts-Lowell,AEC,W,91,73,19,4,W 15,Costello Athletic Center,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/massachusetts-lowell/men/2016.html,/cbb/conferences/america-east/men/2016.html,-13.59,
23,/cbb/boxscores/2016-02-08-stony-brook.html,"Mon, Feb 8, 2016",7:00p,REG,Hartford,AEC,W,85,72,20,4,W 16,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/hartford/men/2016.html,/cbb/conferences/america-east/men/2016.html,-14.29,
24,/cbb/boxscores/2016-02-11-maryland-baltimore-county.html,"Thu, Feb 11, 2016",7:00p,REG,Maryland-Baltimore County,AEC,W,75,52,21,4,W 17,Retriever Activities Center,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/maryland-baltimore-county/men/2016.html,/cbb/conferences/america-east/men/2016.html,-15.37,
25,/cbb/boxscores/2016-02-14-stony-brook.html,"Sun, Feb 14, 2016",2:00p,REG,New Hampshire,AEC,W,59,58,22,4,W 18,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/new-hampshire/men/2016.html,/cbb/conferences/america-east/men/2016.html,-7.89,
26,/cbb/boxscores/2016-02-17-albany-ny.html,"Wed, Feb 17, 2016",7:00p,REG,Albany (NY),AEC,L,70,82,22,5,L 1,SEFCU Arena,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/albany-ny/men/2016.html,/cbb/conferences/america-east/men/2016.html,0.93,
27,/cbb/boxscores/2016-02-21-maine.html,"Sun, Feb 21, 2016",2:00p,REG,Maine,AEC,W,75,56,23,5,W 1,Cross Insurance Center,/cbb/schools/stony-brook/men/2016.html,@,/cbb/schools/maine/men/2016.html,/cbb/conferences/america-east/men/2016.html,-17.39,
28,/cbb/boxscores/2016-02-27-stony-brook.html,"Sat, Feb 27, 2016",7:00p,REG,Vermont,AEC,L,62,76,23,6,L 1,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/vermont/men/2016.html,/cbb/conferences/america-east/men/2016.html,-1.51,
29,/cbb/boxscores/2016-03-02-stony-brook.html,"Wed, Mar 2, 2016",7:00p,CTOURN,Maryland-Baltimore County,AEC,W,86,76,24,6,W 1,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/maryland-baltimore-county/men/2016.html,/cbb/conferences/america-east/men/2016.html,-15.37,
30,/cbb/boxscores/2016-03-07-stony-brook.html,"Mon, Mar 7, 2016",7:00p,CTOURN,Hartford,AEC,W,80,64,25,6,W 2,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/hartford/men/2016.html,/cbb/conferences/america-east/men/2016.html,-14.29,
31,/cbb/boxscores/2016-03-12-stony-brook.html,"Sat, Mar 12, 2016",11:00a,CTOURN,Vermont,AEC,W,80,74,26,6,W 3,Island Federal Credit Union Arena,/cbb/schools/stony-brook/men/2016.html,,/cbb/schools/vermont/men/2016.html,/cbb/conferences/america-east/men/2016.html,-1.51,
32,/cbb/boxscores/2016-03-17-kentucky.html,"Thu, Mar 17, 2016",9:40p,NCAA,Kentucky,SEC,L,57,85,26,7,L 1,Wells Fargo Arena,/cbb/schools/stony-brook/men/2016.html,N,/cbb/schools/kentucky/men/2016.html,/cbb/conferences/sec/men/2016.html,20.23,
