,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
10,/cbb/boxscores/2009-12-22-cincinnati.html,"Tue, Dec 22, 2009",REG,Cincinnati,Big East,L,57,74,5,6,L 2,Fifth Third Arena,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/cincinnati/men/2010.html,/cbb/conferences/big-east/men/2010.html,9.98,
11,/cbb/boxscores/2009-12-29-north-carolina-state.html,"Tue, Dec 29, 2009",REG,NC State,ACC,L,52,68,5,7,L 3,RBC Center,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/north-carolina-state/men/2010.html,/cbb/conferences/acc/men/2010.html,8.47,
12,/cbb/boxscores/2010-01-02-coastal-carolina.html,"Sat, Jan 2, 2010",REG,Coastal Carolina,Big South,L,47,57,5,8,L 4,Kimbel Arena,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/coastal-carolina/men/2010.html,/cbb/conferences/big-south/men/2010.html,-0.78,
13,/cbb/boxscores/2010-01-04-charleston-southern.html,"Mon, Jan 4, 2010",REG,Charleston Southern,Big South,L,54,57,5,9,L 5,Buccaneer Field House,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/charleston-southern/men/2010.html,/cbb/conferences/big-south/men/2010.html,-13.25,
14,/cbb/boxscores/2010-01-07-winthrop.html,"Thu, Jan 7, 2010",REG,Virginia Military Institute,Big South,W,96,63,6,9,W 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,/cbb/schools/virginia-military-institute/men/2010.html,/cbb/conferences/big-south/men/2010.html,-19.91,
15,/cbb/boxscores/2010-01-09-winthrop.html,"Sat, Jan 9, 2010",REG,Liberty,Big South,W,65,62,7,9,W 2,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,/cbb/schools/liberty/men/2010.html,/cbb/conferences/big-south/men/2010.html,-13.22,
16,/cbb/boxscores/2010-01-16-presbyterian.html,"Sat, Jan 16, 2010",REG,Presbyterian,Big South,W,56,42,8,9,W 3,Ross E. Templeton Center,/cbb/schools/winthrop/men/2010.html,@,,/cbb/conferences/big-south/men/2010.html,,
17,/cbb/boxscores/2010-01-21-north-carolina-asheville.html,"Thu, Jan 21, 2010",REG,UNC Asheville,Big South,L,53,66,8,10,L 1,Charlie Justice Center,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/north-carolina-asheville/men/2010.html,/cbb/conferences/big-south/men/2010.html,-14.36,
18,/cbb/boxscores/2010-01-23-gardner-webb.html,"Sat, Jan 23, 2010",REG,Gardner-Webb,Big South,W,65,45,9,10,W 1,Paul Porter Arena,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/gardner-webb/men/2010.html,/cbb/conferences/big-south/men/2010.html,-20.32,
19,/cbb/boxscores/2010-01-28-winthrop.html,"Thu, Jan 28, 2010",REG,Charleston Southern,Big South,W,55,53,10,10,W 2,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,/cbb/schools/charleston-southern/men/2010.html,/cbb/conferences/big-south/men/2010.html,-13.25,
20,/cbb/boxscores/2010-01-30-winthrop.html,"Sat, Jan 30, 2010",REG,Coastal Carolina,Big South,W,67,64,11,10,W 3,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,/cbb/schools/coastal-carolina/men/2010.html,/cbb/conferences/big-south/men/2010.html,-0.78,
21,/cbb/boxscores/2010-02-04-liberty.html,"Thu, Feb 4, 2010",REG,Liberty,Big South,W,67,43,12,10,W 4,Vines Center,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/liberty/men/2010.html,/cbb/conferences/big-south/men/2010.html,-13.22,
22,/cbb/boxscores/2010-02-06-virginia-military-institute.html,"Sat, Feb 6, 2010",REG,Virginia Military Institute,Big South,W,87,83,13,10,W 5,Cameron Hall,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/virginia-military-institute/men/2010.html,/cbb/conferences/big-south/men/2010.html,-19.91,
23,/cbb/boxscores/2010-02-13-winthrop.html,"Sat, Feb 13, 2010",REG,Presbyterian,Big South,W,66,53,14,10,W 6,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,,/cbb/conferences/big-south/men/2010.html,,
24,/cbb/boxscores/2010-02-16-winthrop.html,"Tue, Feb 16, 2010",REG,Gardner-Webb,Big South,W,69,64,15,10,W 7,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,/cbb/schools/gardner-webb/men/2010.html,/cbb/conferences/big-south/men/2010.html,-20.32,
25,/cbb/boxscores/2010-02-20-eastern-kentucky.html,"Sat, Feb 20, 2010",REG,Eastern Kentucky,OVC,L,57,77,15,11,L 1,McBrayer Arena,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/eastern-kentucky/men/2010.html,/cbb/conferences/ovc/men/2010.html,-2.07,
26,/cbb/boxscores/2010-02-23-winthrop.html,"Tue, Feb 23, 2010",REG,UNC Asheville,Big South,W,68,65,16,11,W 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,/cbb/schools/north-carolina-asheville/men/2010.html,/cbb/conferences/big-south/men/2010.html,-14.36,OT
27,/cbb/boxscores/2010-02-25-high-point.html,"Thu, Feb 25, 2010",REG,High Point,Big South,L,66,71,16,12,L 1,Millis Center,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/high-point/men/2010.html,/cbb/conferences/big-south/men/2010.html,-14.63,
28,/cbb/boxscores/2010-02-27-radford.html,"Sat, Feb 27, 2010",REG,Radford,Big South,L,52,54,16,13,L 2,Donald N. Dedmon Center,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/radford/men/2010.html,/cbb/conferences/big-south/men/2010.html,-6.42,
29,/cbb/boxscores/2010-03-02-winthrop.html,"Tue, Mar 2, 2010",CTOURN,Liberty,Big South,W,80,72,17,13,W 1,Winthrop Coliseum,/cbb/schools/winthrop/men/2010.html,,/cbb/schools/liberty/men/2010.html,/cbb/conferences/big-south/men/2010.html,-13.22,
30,/cbb/boxscores/2010-03-04-radford.html,"Thu, Mar 4, 2010",CTOURN,Radford,Big South,W,61,46,18,13,W 2,Kimbel Arena,/cbb/schools/winthrop/men/2010.html,N,/cbb/schools/radford/men/2010.html,/cbb/conferences/big-south/men/2010.html,-6.42,
31,,"['Sat, Mar 6, 2010']",CTOURN,Coastal Carolina,Big South,W,64,53,19,13,W 3,Kimbel Arena,/cbb/schools/winthrop/men/2010.html,@,/cbb/schools/coastal-carolina/men/2010.html,/cbb/conferences/big-south/men/2010.html,-0.78,
32,/cbb/boxscores/2010-03-16-arkansas-pine-bluff.html,"Tue, Mar 16, 2010",NCAA,Arkansas-Pine Bluff,SWAC,L,44,61,19,14,L 1,University of Dayton Arena,/cbb/schools/winthrop/men/2010.html,N,/cbb/schools/arkansas-pine-bluff/men/2010.html,/cbb/conferences/swac/men/2010.html,-8.29,
