,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
19,/cbb/boxscores/2010-01-23-san-jose-state.html,"Sat, Jan 23, 2010",REG,@,/cbb/schools/san-jose-state/men/2010.html,San Jose State,/cbb/conferences/wac/men/2010.html,WAC,-2.06,L,84,93,12,8,L 1,The Event Center,/cbb/schools/new-mexico-state/men/2010.html
20,/cbb/boxscores/2010-01-30-louisiana-tech.html,"Sat, Jan 30, 2010",REG,@,/cbb/schools/louisiana-tech/men/2010.html,Louisiana Tech,/cbb/conferences/wac/men/2010.html,WAC,2.89,W,91,77,13,8,W 1,Thomas Assembly Center,/cbb/schools/new-mexico-state/men/2010.html
21,/cbb/boxscores/2010-02-06-new-mexico-state.html,"Sat, Feb 6, 2010",REG,,/cbb/schools/san-jose-state/men/2010.html,San Jose State,/cbb/conferences/wac/men/2010.html,WAC,-2.06,W,94,82,14,8,W 2,Pan American Center,/cbb/schools/new-mexico-state/men/2010.html
22,/cbb/boxscores/2010-02-08-new-mexico-state.html,"Mon, Feb 8, 2010",REG,,/cbb/schools/louisiana-tech/men/2010.html,Louisiana Tech,/cbb/conferences/wac/men/2010.html,WAC,2.89,W,70,68,15,8,W 3,Pan American Center,/cbb/schools/new-mexico-state/men/2010.html
23,/cbb/boxscores/2010-02-11-fresno-state.html,"Thu, Feb 11, 2010",REG,@,/cbb/schools/fresno-state/men/2010.html,Fresno State,/cbb/conferences/wac/men/2010.html,WAC,0.14,L,64,83,15,9,L 1,Save Mart Center,/cbb/schools/new-mexico-state/men/2010.html
24,/cbb/boxscores/2010-02-15-new-mexico-state.html,"Mon, Feb 15, 2010",REG,,/cbb/schools/hawaii/men/2010.html,Hawaii,/cbb/conferences/wac/men/2010.html,WAC,-4.91,W,88,64,16,9,W 1,Pan American Center,/cbb/schools/new-mexico-state/men/2010.html
25,/cbb/boxscores/2010-02-20-pacific.html,"Sat, Feb 20, 2010",REG,@,/cbb/schools/pacific/men/2010.html,Pacific,/cbb/conferences/big-west/men/2010.html,Big West,2.90,W,84,78,17,9,W 2,Alex G. Spanos Center,/cbb/schools/new-mexico-state/men/2010.html
26,/cbb/boxscores/2010-02-24-new-mexico-state.html,"Wed, Feb 24, 2010",REG,,/cbb/schools/idaho/men/2010.html,Idaho,/cbb/conferences/wac/men/2010.html,WAC,-0.19,W,74,57,18,9,W 3,Pan American Center,/cbb/schools/new-mexico-state/men/2010.html
27,/cbb/boxscores/2010-02-27-new-mexico-state.html,"Sat, Feb 27, 2010",REG,,/cbb/schools/boise-state/men/2010.html,Boise State,/cbb/conferences/wac/men/2010.html,WAC,-1.11,W,95,92,19,9,W 4,Pan American Center,/cbb/schools/new-mexico-state/men/2010.html
28,/cbb/boxscores/2010-03-04-nevada.html,"Thu, Mar 4, 2010",REG,@,/cbb/schools/nevada/men/2010.html,Nevada,/cbb/conferences/wac/men/2010.html,WAC,6.50,L,92,100,19,10,L 1,Lawlor Events Center,/cbb/schools/new-mexico-state/men/2010.html
29,/cbb/boxscores/2010-03-06-utah-state.html,"Sat, Mar 6, 2010",REG,@,/cbb/schools/utah-state/men/2010.html,Utah State,/cbb/conferences/wac/men/2010.html,WAC,13.62,L,63,81,19,11,L 2,Dee Glen Smith Spectrum,/cbb/schools/new-mexico-state/men/2010.html
30,/cbb/boxscores/2010-03-11-san-jose-state.html,"Thu, Mar 11, 2010",CTOURN,N,/cbb/schools/san-jose-state/men/2010.html,San Jose State,/cbb/conferences/wac/men/2010.html,WAC,-2.06,W,90,69,20,11,W 1,Lawlor Events Center,/cbb/schools/new-mexico-state/men/2010.html
31,/cbb/boxscores/2010-03-12-nevada.html,"Fri, Mar 12, 2010",CTOURN,N,/cbb/schools/nevada/men/2010.html,Nevada,/cbb/conferences/wac/men/2010.html,WAC,6.50,W,80,79,21,11,W 2,Lawlor Events Center,/cbb/schools/new-mexico-state/men/2010.html
32,/cbb/boxscores/2010-03-13-utah-state.html,"Sat, Mar 13, 2010",CTOURN,N,/cbb/schools/utah-state/men/2010.html,Utah State,/cbb/conferences/wac/men/2010.html,WAC,13.62,W,69,63,22,11,W 3,Lawlor Events Center,/cbb/schools/new-mexico-state/men/2010.html
33,/cbb/boxscores/2010-03-19-michigan-state.html,"Fri, Mar 19, 2010",NCAA,N,/cbb/schools/michigan-state/men/2010.html,Michigan State,/cbb/conferences/big-ten/men/2010.html,Big Ten,15.33,L,67,70,22,12,L 1,Spokane Veterans Memorial Arena,/cbb/schools/new-mexico-state/men/2010.html
