,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
27,/cbb/boxscores/2010-02-20-ohio.html,"Sat, Feb 20, 2010",REG,Wright State,Horizon,W,64,59,15,13,W 1,Convocation Center,/cbb/schools/ohio/men/2010.html,/cbb/schools/wright-state/men/2010.html,/cbb/conferences/horizon/men/2010.html,6.81,,
28,/cbb/boxscores/2010-02-24-ohio.html,"Wed, Feb 24, 2010",REG,Miami (OH),MAC,W,70,68,16,13,W 2,Convocation Center,/cbb/schools/ohio/men/2010.html,/cbb/schools/miami-oh/men/2010.html,/cbb/conferences/mac/men/2010.html,0.56,,
29,/cbb/boxscores/2010-02-27-buffalo.html,"Sat, Feb 27, 2010",REG,Buffalo,MAC,L,69,72,16,14,L 1,Alumni Arena,/cbb/schools/ohio/men/2010.html,/cbb/schools/buffalo/men/2010.html,/cbb/conferences/mac/men/2010.html,-2.03,@,
30,/cbb/boxscores/2010-03-04-ohio.html,"Thu, Mar 4, 2010",REG,Bowling Green State,MAC,W,82,60,17,14,W 1,Convocation Center,/cbb/schools/ohio/men/2010.html,/cbb/schools/bowling-green-state/men/2010.html,/cbb/conferences/mac/men/2010.html,-4.70,,
31,/cbb/boxscores/2010-03-07-ball-state.html,"Sun, Mar 7, 2010",CTOURN,Ball State,MAC,W,85,77,18,14,W 2,Worthen Arena,/cbb/schools/ohio/men/2010.html,/cbb/schools/ball-state/men/2010.html,/cbb/conferences/mac/men/2010.html,-4.85,@,OT
32,/cbb/boxscores/2010-03-11-kent-state.html,"Thu, Mar 11, 2010",CTOURN,Kent State,MAC,W,81,64,19,14,W 3,Quicken Loans Arena,/cbb/schools/ohio/men/2010.html,/cbb/schools/kent-state/men/2010.html,/cbb/conferences/mac/men/2010.html,5.28,N,
33,/cbb/boxscores/2010-03-12-miami-oh.html,"Fri, Mar 12, 2010",CTOURN,Miami (OH),MAC,W,54,42,20,14,W 4,Quicken Loans Arena,/cbb/schools/ohio/men/2010.html,/cbb/schools/miami-oh/men/2010.html,/cbb/conferences/mac/men/2010.html,0.56,N,
34,/cbb/boxscores/2010-03-13-akron.html,"Sat, Mar 13, 2010",CTOURN,Akron,MAC,W,81,75,21,14,W 5,Quicken Loans Arena,/cbb/schools/ohio/men/2010.html,/cbb/schools/akron/men/2010.html,/cbb/conferences/mac/men/2010.html,2.82,N,OT
35,/cbb/boxscores/2010-03-18-georgetown.html,"Thu, Mar 18, 2010",NCAA,Georgetown,Big East,W,97,83,22,14,W 6,Dunkin Donuts Center,/cbb/schools/ohio/men/2010.html,/cbb/schools/georgetown/men/2010.html,/cbb/conferences/big-east/men/2010.html,17.03,N,
36,/cbb/boxscores/2010-03-20-ohio.html,"Sat, Mar 20, 2010",NCAA,Tennessee,SEC,L,68,83,22,15,L 1,Dunkin Donuts Center,/cbb/schools/ohio/men/2010.html,/cbb/schools/tennessee/men/2010.html,/cbb/conferences/sec/men/2010.html,16.05,N,
