,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Fairfield,/cbb/schools/fairfield/men/2024.html,False,34,22,12,.647,-2.77,-6.65,14,6,10,4,10,6,2577,2402,68.9,109.9,.280,.419,.554,49.1,49.9,12.5,6.2,.522,13.5,29.2,.213,68.9,102.5,.258,.370,.541,50.9,51.4,8.1,8.6,.517,17.7,30.1,.180
84,FDU,/cbb/schools/fairleigh-dickinson/men/2024.html,False,32,15,17,.469,-14.32,-9.19,9,7,7,7,8,9,2430,2482,73.6,102.4,.338,.404,.520,48.3,57.4,11.1,6.8,.486,14.9,28.5,.237,73.6,104.6,.318,.397,.548,51.7,54.6,9.8,8.8,.520,17.0,30.4,.221
85,Florida,/cbb/schools/florida/men/2024.html,True,35,24,11,.686,15.43,8.83,11,7,14,1,3,7,2980,2749,73.0,114.6,.386,.345,.552,54.2,50.3,9.0,12.1,.515,13.2,37.5,.275,73.0,105.7,.342,.327,.524,45.8,41.1,10.1,9.6,.488,12.6,28.9,.241
86,Florida A&M,/cbb/schools/florida-am/men/2024.html,False,29,6,23,.207,-15.81,-4.18,4,14,4,8,2,14,1949,2240,69.9,94.5,.276,.295,.513,48.6,56.9,8.4,7.4,.484,18.9,27.6,.194,69.9,108.6,.395,.361,.544,51.4,48.6,11.7,9.3,.514,14.0,31.4,.266
87,Florida Atlantic,/cbb/schools/florida-atlantic/men/2024.html,True,33,25,8,.758,13.93,4.66,14,4,13,1,5,5,2724,2418,69.1,117.2,.349,.388,.579,52.9,51.0,10.1,7.7,.550,13.5,33.7,.250,69.1,104.1,.275,.362,.528,47.1,38.1,8.3,6.7,.497,14.3,29.1,.200
88,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2024.html,False,32,14,18,.438,-6.01,-3.66,8,8,9,5,4,10,2253,2276,65.6,106.9,.276,.387,.548,51.3,45.3,9.2,10.3,.524,15.0,30.0,.192,65.6,108.0,.278,.429,.545,48.7,51.9,9.6,7.3,.520,13.7,28.2,.194
89,Florida International,/cbb/schools/florida-international/men/2024.html,False,33,11,22,.333,-7.78,-1.94,5,11,9,6,1,12,2429,2525,72.1,101.8,.282,.416,.531,44.9,52.7,14.1,11.3,.507,16.5,27.9,.189,72.1,105.8,.363,.360,.574,55.1,54.9,9.8,9.9,.546,20.6,35.9,.254
90,Florida State,/cbb/schools/florida-state/men/2024.html,False,33,17,16,.515,9.44,9.20,10,10,10,7,4,7,2526,2518,72.2,105.7,.368,.316,.539,47.5,45.0,12.8,12.1,.503,14.3,28.5,.261,72.2,105.3,.410,.382,.557,52.5,48.4,7.8,7.2,.522,17.9,32.8,.288
91,Fordham,/cbb/schools/fordham/men/2024.html,False,33,13,20,.394,-0.31,1.63,6,12,6,11,4,6,2325,2389,69.3,99.8,.352,.422,.500,50.7,52.5,11.4,12.6,.467,15.5,32.6,.233,69.3,102.5,.451,.310,.548,49.3,50.2,9.7,11.0,.504,17.4,27.4,.323
92,Fresno State,/cbb/schools/fresno-state/men/2024.html,False,33,12,21,.364,-2.74,4.04,4,14,7,9,3,9,2233,2439,66.0,101.0,.309,.385,.543,47.5,50.6,9.2,6.6,.516,16.8,24.3,.212,66.0,110.3,.275,.370,.553,52.5,49.9,9.1,11.5,.530,13.6,30.5,.189
93,Furman,/cbb/schools/furman/men/2024.html,False,33,17,16,.515,0.36,-1.78,10,8,12,3,4,10,2623,2506,71.2,109.9,.322,.481,.554,51.3,58.7,9.8,7.2,.521,14.2,29.9,.234,71.2,105.0,.276,.348,.544,48.7,49.5,9.6,11.1,.521,14.7,26.4,.188
94,Gardner-Webb,/cbb/schools/gardner-webb/men/2024.html,False,33,17,16,.515,-4.45,-1.51,11,5,9,4,6,8,2426,2414,70.2,103.5,.352,.362,.522,51.2,48.3,8.2,6.2,.498,14.2,29.4,.222,70.2,103.0,.375,.346,.530,48.8,46.5,8.4,9.2,.491,14.2,25.9,.266
95,George Mason,/cbb/schools/george-mason/men/2024.html,False,32,20,12,.625,6.57,2.05,9,9,14,3,5,7,2273,2109,65.0,109.2,.370,.370,.562,53.3,46.1,8.4,10.6,.523,15.7,31.7,.275,65.0,101.3,.312,.420,.513,46.7,51.6,10.4,10.6,.477,14.3,27.5,.224
96,George Washington,/cbb/schools/george-washington/men/2024.html,False,32,15,17,.469,-0.88,0.09,4,14,12,6,1,9,2457,2472,70.4,106.2,.344,.419,.555,49.5,47.0,8.2,11.6,.518,15.2,25.9,.257,70.4,106.8,.222,.381,.525,50.5,49.2,9.4,10.3,.497,12.1,29.1,.167
97,Georgetown,/cbb/schools/georgetown/men/2024.html,False,32,9,23,.281,0.46,7.49,2,18,7,12,2,10,2267,2492,67.4,104.3,.339,.410,.523,50.1,50.5,8.4,8.6,.486,15.2,33.4,.242,67.4,114.6,.336,.382,.584,49.9,55.5,11.0,11.4,.557,14.3,30.7,.240
98,Georgia,/cbb/schools/georgia/men/2024.html,False,34,18,16,.529,8.65,8.39,6,12,13,6,4,6,2546,2537,70.5,105.9,.377,.400,.537,48.5,46.5,9.2,8.1,.497,13.9,27.5,.272,70.5,105.5,.301,.378,.531,51.5,54.3,9.0,12.0,.499,14.2,30.6,.217
99,Georgia Southern,/cbb/schools/georgia-southern/men/2024.html,False,33,9,24,.273,-8.18,-2.27,8,10,6,6,2,14,2420,2615,70.1,103.5,.289,.445,.540,47.3,41.8,9.8,10.7,.508,16.3,28.8,.212,70.1,111.8,.430,.364,.558,52.7,49.5,10.5,12.4,.520,14.6,33.8,.303
100,Georgia State,/cbb/schools/georgia-state/men/2024.html,False,31,14,17,.452,-4.29,-2.29,8,10,9,5,5,11,2370,2319,70.6,107.4,.285,.365,.531,49.3,42.8,8.1,7.5,.495,11.9,27.8,.216,70.6,105.1,.343,.383,.521,50.7,49.5,7.9,10.1,.484,12.8,29.5,.244
101,Georgia Tech,/cbb/schools/georgia-tech/men/2024.html,False,32,14,18,.438,4.50,8.72,7,13,8,7,4,9,2272,2407,68.2,102.5,.292,.405,.519,51.8,52.5,6.3,10.7,.487,15.2,31.6,.207,68.2,108.6,.316,.394,.530,48.2,50.9,10.0,9.0,.492,11.1,28.5,.233
102,Gonzaga,/cbb/schools/gonzaga/men/2024.html,True,32,25,7,.781,17.32,3.03,14,2,13,2,8,2,2716,2207,70.2,120.9,.312,.312,.596,55.2,51.7,9.9,10.3,.572,12.1,34.0,.225,70.2,98.2,.255,.370,.499,44.8,47.5,7.8,6.3,.467,14.3,27.0,.184
103,Grambling,/cbb/schools/grambling/men/2024.html,True,34,20,14,.588,-10.20,-6.46,14,4,9,3,7,9,2298,2347,67.1,99.9,.391,.286,.528,49.2,41.1,11.0,8.2,.489,17.3,30.1,.276,67.1,102.1,.326,.337,.528,50.8,54.5,10.5,7.4,.490,16.5,32.3,.239
104,Grand Canyon,/cbb/schools/grand-canyon/men/2024.html,True,33,29,4,.879,10.09,-1.63,17,3,16,0,8,3,2633,2208,69.8,114.0,.436,.363,.573,53.6,46.2,11.7,13.8,.528,15.0,34.9,.328,69.8,95.6,.338,.335,.499,46.4,47.5,8.5,6.9,.459,17.2,29.5,.240
105,Green Bay,/cbb/schools/green-bay/men/2024.html,False,32,18,14,.563,-5.38,-3.82,13,7,10,5,8,8,2209,2207,64.6,106.0,.289,.482,.557,50.4,52.8,6.7,5.9,.530,16.2,27.7,.209,64.6,105.9,.345,.354,.527,49.6,51.0,9.6,14.0,.487,12.4,28.2,.252
106,Hampton,/cbb/schools/hampton/men/2024.html,False,33,9,24,.273,-15.67,-5.14,3,15,5,9,1,12,2369,2520,70.8,101.4,.294,.377,.517,49.8,49.4,8.3,9.9,.484,15.2,30.1,.210,70.8,107.9,.294,.397,.536,50.2,48.9,10.1,7.2,.500,13.2,30.4,.221
107,Harvard,/cbb/schools/harvard/men/2024.html,False,27,14,13,.519,-4.34,-1.84,5,9,9,5,5,8,1900,1937,67.8,102.9,.348,.393,.538,48.6,52.8,9.1,11.9,.505,15.7,26.8,.244,67.8,104.9,.248,.410,.520,51.4,52.8,9.9,11.0,.495,13.8,31.2,.172
108,Hawaii,/cbb/schools/hawaii/men/2024.html,False,34,20,14,.588,0.30,-2.20,11,9,13,6,4,6,2458,2337,67.4,106.1,.383,.422,.565,51.5,49.1,6.8,6.1,.530,16.3,26.4,.275,67.4,100.8,.330,.256,.522,48.5,36.9,9.1,7.7,.484,14.2,24.8,.239
109,High Point,/cbb/schools/high-point/men/2024.html,False,33,25,8,.758,2.20,-5.12,13,3,16,2,7,5,2779,2449,69.5,119.7,.440,.413,.583,56.4,43.6,7.4,8.1,.533,13.5,37.8,.343,69.5,105.5,.367,.313,.535,43.6,44.5,7.0,8.0,.496,12.8,25.3,.265
110,Hofstra,/cbb/schools/hofstra/men/2024.html,False,33,20,13,.606,2.43,-1.85,12,6,11,2,5,10,2449,2259,66.6,111.0,.215,.464,.579,48.2,56.1,9.2,10.4,.557,14.0,23.6,.162,66.6,102.4,.286,.419,.524,51.8,53.9,8.3,8.1,.486,15.5,29.3,.217
111,Holy Cross,/cbb/schools/holy-cross/men/2024.html,False,33,10,23,.303,-16.94,-7.69,6,12,5,8,4,14,2194,2462,65.4,101.2,.256,.379,.527,48.0,44.8,6.1,9.4,.506,14.9,24.1,.170,65.4,113.6,.299,.394,.561,52.0,52.8,10.0,9.0,.532,11.2,27.8,.216
112,Houston,/cbb/schools/houston/men/2024.html,True,34,30,4,.882,26.24,10.18,15,3,17,0,7,3,2483,1937,64.2,113.0,.299,.366,.526,52.7,49.1,15.5,16.1,.497,11.4,36.9,.208,64.2,88.2,.390,.409,.482,47.3,60.2,7.9,7.4,.440,21.2,30.3,.261
113,Houston Christian,/cbb/schools/houston-baptist/men/2024.html,False,29,6,23,.207,-18.98,-3.50,4,14,5,8,1,15,2074,2420,73.4,97.0,.363,.279,.505,49.2,43.5,7.6,6.5,.475,17.8,31.2,.234,73.4,113.2,.278,.338,.558,50.8,51.9,12.4,11.0,.532,12.2,32.1,.201
114,Howard,/cbb/schools/howard/men/2024.html,True,35,18,17,.514,-8.64,-7.97,9,5,9,4,6,9,2623,2600,69.4,106.5,.418,.392,.566,52.8,55.9,8.6,7.2,.522,18.9,34.4,.314,69.4,105.6,.386,.328,.540,47.2,47.2,10.8,10.6,.504,15.1,30.2,.269
115,Idaho,/cbb/schools/idaho/men/2024.html,False,32,11,21,.344,-10.85,-4.25,5,13,6,10,4,10,2170,2278,65.9,102.6,.274,.408,.540,48.2,49.9,8.5,9.6,.510,15.4,24.1,.201,65.9,107.7,.366,.385,.559,51.8,53.5,9.8,10.6,.522,14.8,27.3,.267
116,Idaho State,/cbb/schools/idaho-state/men/2024.html,False,34,14,20,.412,-7.02,-4.64,7,11,8,5,4,13,2397,2383,64.9,106.7,.329,.349,.545,51.5,46.6,10.6,9.6,.517,14.5,30.4,.226,64.9,106.1,.308,.310,.566,48.5,46.7,9.5,6.5,.534,16.5,25.5,.230
117,Illinois,/cbb/schools/illinois/men/2024.html,True,34,26,8,.765,19.85,9.23,14,6,15,3,6,5,2870,2509,70.5,118.8,.378,.383,.575,55.7,44.4,6.0,8.2,.538,12.8,36.2,.281,70.5,103.9,.271,.279,.511,44.3,42.8,7.9,8.3,.480,10.8,26.1,.195
118,Illinois State,/cbb/schools/illinois-state/men/2024.html,False,32,15,17,.469,-1.24,0.57,9,11,10,6,4,8,2128,2165,65.3,101.9,.360,.380,.519,51.1,53.8,8.5,6.6,.479,14.9,29.0,.256,65.3,103.7,.271,.393,.537,48.9,51.5,8.0,9.3,.506,14.6,25.7,.199
119,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2024.html,False,33,12,21,.364,-1.46,1.44,4,16,6,9,3,10,2319,2361,68.7,100.4,.259,.410,.536,47.7,54.4,8.8,14.1,.512,15.9,23.4,.179,68.7,102.3,.356,.348,.526,52.3,52.2,9.5,10.5,.481,15.2,28.2,.267
120,Incarnate Word,/cbb/schools/incarnate-word/men/2024.html,False,31,8,23,.258,-16.09,-7.61,3,15,5,8,3,14,2240,2436,71.9,99.6,.359,.397,.533,50.7,49.1,8.3,10.4,.494,19.1,30.3,.261,71.9,108.4,.396,.342,.548,49.3,52.8,11.6,11.1,.510,13.5,29.5,.281
121,Indiana,/cbb/schools/indiana/men/2024.html,False,33,19,14,.576,8.01,10.01,10,10,13,5,4,6,2386,2452,69.4,104.2,.377,.278,.548,50.0,57.3,7.5,11.2,.521,15.5,27.0,.250,69.4,107.1,.316,.412,.529,50.0,52.9,10.8,7.6,.490,12.8,29.7,.237
122,Indiana State,/cbb/schools/indiana-state/men/2024.html,False,34,28,6,.824,12.75,0.87,17,3,13,1,9,4,2870,2448,71.3,117.9,.328,.494,.632,52.9,59.9,8.6,4.5,.600,15.1,23.4,.261,71.3,100.5,.255,.339,.520,47.1,39.8,8.7,11.7,.488,14.0,23.3,.191
123,Iona,/cbb/schools/iona/men/2024.html,False,33,16,17,.485,-4.96,-5.71,10,10,9,5,5,8,2354,2329,68.0,104.9,.285,.387,.522,46.9,55.2,13.0,9.2,.500,13.0,28.3,.186,68.0,103.8,.375,.400,.566,53.1,56.5,8.2,10.4,.528,19.6,31.0,.277
124,Iowa,/cbb/schools/iowa/men/2024.html,False,33,19,14,.576,13.43,9.31,10,10,13,4,4,8,2745,2609,72.5,114.2,.335,.299,.568,49.1,59.4,9.6,9.7,.528,11.7,27.8,.260,72.5,108.6,.327,.356,.551,50.9,53.4,8.2,8.4,.522,14.4,30.5,.230
125,Iowa State,/cbb/schools/iowa-state/men/2024.html,True,34,27,7,.794,22.92,8.66,13,5,18,0,5,5,2569,2084,68.2,110.8,.361,.320,.550,50.7,58.1,15.3,10.8,.519,13.5,31.6,.252,68.2,89.9,.352,.450,.511,49.3,58.8,9.0,8.7,.471,22.6,29.4,.251
126,IUPUI,/cbb/schools/iupui/men/2024.html,False,32,6,26,.188,-21.11,-4.42,2,18,4,10,2,14,2108,2554,68.8,95.3,.344,.251,.512,47.0,42.8,11.0,5.9,.469,18.5,30.3,.253,68.8,115.5,.334,.375,.603,53.0,55.3,10.6,7.7,.578,16.9,34.9,.242
127,Jackson State,/cbb/schools/jackson-state/men/2024.html,False,32,15,17,.469,-11.52,-7.17,11,7,6,2,7,13,2279,2418,70.0,101.4,.347,.338,.509,50.7,48.1,10.6,9.9,.470,16.0,34.9,.244,70.0,107.6,.345,.396,.558,49.3,54.9,10.4,9.6,.526,16.5,32.0,.247
128,Jacksonville,/cbb/schools/jacksonville/men/2024.html,False,33,16,17,.485,-9.58,-4.61,5,11,11,3,4,14,2371,2389,68.6,104.4,.359,.339,.528,53.3,42.5,11.2,9.0,.491,16.1,36.3,.253,68.6,105.2,.390,.398,.544,46.7,50.7,10.3,8.8,.506,16.0,29.6,.276
129,Jacksonville State,/cbb/schools/jacksonville-state/men/2024.html,False,32,14,18,.438,-3.31,-2.89,6,10,8,7,5,10,2240,2126,67.1,104.0,.372,.285,.535,54.5,44.1,10.0,11.3,.499,17.1,33.9,.261,67.1,98.7,.339,.357,.528,45.5,46.3,10.5,7.8,.494,16.6,24.5,.238
130,James Madison,/cbb/schools/james-madison/men/2024.html,True,34,31,3,.912,8.65,-4.84,15,3,14,1,12,2,2868,2352,71.8,116.2,.334,.380,.576,53.5,54.1,12.4,8.0,.549,12.8,32.7,.236,71.8,95.3,.340,.352,.507,46.5,42.4,7.9,8.7,.464,17.5,26.7,.249
131,Kansas,/cbb/schools/kansas/men/2024.html,True,32,22,10,.688,17.52,11.61,10,8,15,1,3,7,2408,2198,69.7,107.5,.323,.297,.568,51.7,67.0,10.4,11.0,.537,14.9,25.3,.235,69.7,98.2,.281,.414,.504,48.3,51.0,9.9,6.8,.473,14.8,26.1,.197
132,Kansas City,/cbb/schools/missouri-kansas-city/men/2024.html,False,32,16,16,.500,-4.96,-4.14,10,6,10,3,6,9,2300,2217,67.3,105.2,.298,.426,.529,52.9,50.6,8.7,11.2,.498,15.1,32.6,.213,67.3,101.4,.430,.374,.540,47.1,49.6,8.6,7.6,.497,16.5,25.8,.306
133,Kansas State,/cbb/schools/kansas-state/men/2024.html,False,34,19,15,.559,11.50,10.41,8,10,15,3,2,9,2454,2417,68.4,102.8,.383,.412,.541,51.9,56.8,8.5,10.6,.502,18.2,32.4,.276,68.4,101.3,.331,.367,.505,48.1,53.0,11.9,10.7,.468,13.8,30.5,.233
134,Kennesaw State,/cbb/schools/kennesaw-state/men/2024.html,False,31,15,16,.484,-7.74,-5.56,6,10,9,5,4,11,2568,2504,75.4,109.0,.335,.436,.544,50.1,50.7,9.7,10.7,.518,13.7,30.7,.226,75.4,106.3,.408,.387,.547,49.9,47.7,9.2,12.0,.507,15.5,29.5,.294
135,Kent State,/cbb/schools/kent-state/men/2024.html,False,34,17,17,.500,-0.53,-2.31,8,10,9,6,4,9,2544,2424,67.7,108.5,.320,.391,.548,51.0,49.0,10.0,7.8,.511,14.8,31.8,.239,67.7,103.4,.345,.398,.548,49.0,50.6,9.2,8.6,.512,16.9,28.7,.251
136,Kentucky,/cbb/schools/kentucky/men/2024.html,True,32,23,9,.719,17.58,7.83,13,5,14,4,7,3,2862,2550,74.0,119.4,.304,.373,.604,50.6,54.6,10.3,16.1,.574,12.6,28.9,.235,74.0,106.4,.333,.399,.530,49.4,52.0,8.6,8.9,.494,13.8,30.4,.240
137,La Salle,/cbb/schools/la-salle/men/2024.html,False,33,16,17,.485,-1.48,0.99,6,12,11,6,3,10,2398,2411,67.3,106.4,.246,.397,.526,48.0,55.2,9.3,8.4,.499,12.2,27.5,.178,67.3,106.9,.327,.326,.537,52.0,51.2,7.3,9.6,.503,13.7,30.3,.235
138,Lafayette,/cbb/schools/lafayette/men/2024.html,False,32,11,21,.344,-10.97,-5.81,10,8,5,10,6,9,2010,2154,65.3,94.7,.240,.399,.495,47.3,56.6,9.9,12.5,.470,15.5,24.5,.162,65.3,101.5,.310,.384,.521,52.7,51.5,9.5,9.0,.483,15.4,29.2,.229
139,Lamar,/cbb/schools/lamar/men/2024.html,False,33,19,14,.576,-5.13,-7.93,12,6,11,3,5,11,2568,2406,70.5,108.7,.335,.354,.547,52.0,59.6,9.9,10.7,.512,15.4,34.4,.245,70.5,101.8,.394,.400,.528,48.0,58.5,10.2,7.7,.488,16.9,30.9,.278
140,Le Moyne,/cbb/schools/le-moyne/men/2024.html,False,32,15,17,.469,-10.93,-9.42,9,7,10,3,5,14,2318,2245,69.2,104.3,.246,.477,.544,47.2,61.1,11.5,9.5,.514,14.7,23.7,.187,69.2,101.0,.257,.433,.522,52.8,56.6,9.0,7.6,.495,16.5,30.1,.183
141,Lehigh,/cbb/schools/lehigh/men/2024.html,False,32,14,18,.438,-7.29,-6.43,9,9,6,7,8,11,2326,2272,69.9,101.6,.316,.378,.536,49.7,50.9,10.1,6.2,.500,15.1,22.8,.232,69.9,99.3,.288,.370,.532,50.3,46.9,9.1,9.8,.504,16.1,23.1,.200
142,Liberty,/cbb/schools/liberty/men/2024.html,False,32,18,14,.563,1.78,-1.36,7,9,12,3,2,8,2362,2096,66.0,111.0,.255,.476,.570,51.1,58.9,7.8,6.2,.555,13.9,26.1,.169,66.0,98.5,.286,.323,.522,48.9,40.3,8.8,11.8,.489,15.6,23.8,.207
143,Lindenwood,/cbb/schools/lindenwood/men/2024.html,False,31,9,22,.290,-18.44,-6.94,3,15,4,10,3,12,2019,2266,68.1,95.3,.378,.305,.496,46.8,35.8,9.0,7.4,.446,15.5,24.5,.277,68.1,106.9,.378,.383,.568,53.2,51.2,9.1,9.8,.533,16.3,28.3,.274
144,Lipscomb,/cbb/schools/lipscomb/men/2024.html,False,32,20,12,.625,-1.66,-4.76,11,5,12,2,6,9,2626,2448,71.2,115.3,.274,.401,.597,48.8,48.4,8.6,8.7,.570,12.7,23.6,.210,71.2,107.5,.228,.374,.548,51.2,41.8,7.2,9.8,.526,14.2,28.3,.163
145,Little Rock,/cbb/schools/arkansas-little-rock/men/2024.html,False,33,21,12,.636,-2.98,-8.16,14,4,14,4,6,6,2553,2382,69.8,110.0,.335,.309,.561,51.6,52.3,8.5,13.0,.525,15.0,32.1,.251,69.8,102.6,.351,.377,.522,48.4,48.1,7.8,7.3,.479,15.4,30.4,.260
146,Long Beach State,/cbb/schools/long-beach-state/men/2024.html,True,35,21,14,.600,-0.98,-1.58,10,10,8,5,9,7,2721,2650,72.7,106.1,.384,.286,.531,52.1,55.6,10.9,12.3,.491,14.7,33.4,.273,72.7,103.4,.315,.437,.540,47.9,58.8,9.6,5.8,.507,16.4,29.2,.228
147,Long Island University,/cbb/schools/long-island-university/men/2024.html,False,29,7,22,.241,-17.72,-7.44,6,10,5,5,1,17,1929,2227,71.3,92.5,.315,.299,.496,48.0,51.4,9.0,7.8,.464,17.8,25.4,.213,71.3,106.8,.410,.343,.544,52.0,54.9,12.0,10.2,.508,13.9,28.7,.284
148,Longwood,/cbb/schools/longwood/men/2024.html,True,34,21,13,.618,-1.52,-5.62,6,10,13,3,6,10,2569,2310,68.3,109.4,.392,.287,.538,56.7,47.7,10.2,7.8,.505,15.1,38.7,.267,68.3,98.3,.349,.399,.536,43.3,49.6,9.0,6.8,.504,17.9,24.2,.241
149,Louisiana,/cbb/schools/louisiana-lafayette/men/2024.html,False,33,19,14,.576,-0.34,-2.41,10,8,11,3,5,9,2504,2365,70.4,107.8,.281,.367,.545,49.2,44.5,12.2,9.8,.516,14.5,31.5,.205,70.4,101.8,.399,.318,.536,50.8,43.9,9.9,9.9,.493,18.1,32.3,.288
150,Louisiana State,/cbb/schools/louisiana-state/men/2024.html,False,33,17,16,.515,8.40,7.01,9,9,12,6,3,7,2520,2474,70.7,107.5,.383,.376,.559,50.4,44.7,11.3,10.8,.522,16.1,30.7,.277,70.7,105.6,.337,.414,.538,49.6,48.7,11.6,11.2,.497,15.6,31.4,.254
151,Louisiana Tech,/cbb/schools/louisiana-tech/men/2024.html,False,32,22,10,.688,5.08,-1.44,12,4,14,2,8,7,2392,2065,67.5,109.9,.410,.351,.556,54.2,49.1,11.0,13.8,.520,15.6,34.5,.287,67.5,94.9,.316,.364,.490,45.8,45.5,10.2,8.1,.451,16.2,27.9,.224
152,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2024.html,False,30,11,19,.367,-9.76,-2.15,6,12,8,6,3,12,2096,2233,69.1,100.7,.372,.287,.498,52.0,50.7,10.5,7.0,.463,15.1,34.8,.247,69.1,107.3,.368,.452,.553,48.0,58.8,10.0,8.8,.514,15.4,29.3,.271
153,Louisville,/cbb/schools/louisville/men/2024.html,False,32,8,24,.250,0.34,7.40,3,17,7,11,1,10,2304,2530,70.4,101.8,.388,.312,.531,49.8,44.6,7.7,7.2,.484,15.9,28.1,.290,70.4,111.8,.338,.392,.577,50.2,55.3,10.7,9.7,.546,14.3,27.5,.247
154,Loyola (IL),/cbb/schools/loyola-il/men/2024.html,False,32,23,9,.719,7.03,2.36,15,3,15,2,7,4,2350,2154,69.4,105.0,.333,.408,.552,52.2,64.8,10.1,14.2,.526,16.2,27.7,.227,69.4,96.3,.366,.361,.508,47.8,49.6,9.6,11.9,.462,15.9,24.8,.269
155,Loyola (MD),/cbb/schools/loyola-md/men/2024.html,False,32,7,25,.219,-15.98,-6.75,5,13,2,11,5,13,2049,2301,65.7,96.4,.303,.388,.507,51.1,55.6,8.9,6.1,.482,17.7,29.5,.195,65.7,108.2,.323,.369,.559,48.9,51.9,11.0,10.9,.532,13.8,25.8,.226
156,Loyola Marymount,/cbb/schools/loyola-marymount/men/2024.html,False,31,12,19,.387,0.12,0.49,5,11,8,8,3,7,2244,2214,66.4,109.0,.290,.396,.551,51.7,46.0,5.5,6.5,.521,14.0,29.7,.212,66.4,107.6,.293,.318,.535,48.3,51.2,8.7,10.2,.502,11.3,26.7,.214
157,Maine,/cbb/schools/maine/men/2024.html,False,32,15,17,.469,-6.20,-4.68,7,9,8,4,5,13,2164,2159,68.1,98.6,.295,.321,.518,48.0,49.6,12.3,8.7,.485,14.9,23.4,.212,68.1,98.3,.321,.328,.522,52.0,52.1,9.2,9.0,.492,17.0,27.3,.220
158,Manhattan,/cbb/schools/manhattan/men/2024.html,False,30,7,23,.233,-15.09,-4.68,4,16,3,10,4,12,1985,2275,69.2,94.4,.221,.388,.501,46.5,58.4,10.7,7.3,.474,16.9,25.0,.160,69.2,108.2,.264,.338,.553,53.5,60.1,11.6,11.1,.526,14.8,30.5,.194
159,Marist,/cbb/schools/marist/men/2024.html,False,31,18,13,.581,-5.41,-7.86,12,8,9,4,8,8,2004,1928,65.5,98.6,.298,.364,.536,49.2,52.5,10.4,8.6,.508,16.8,23.0,.208,65.5,94.9,.350,.383,.506,50.8,43.9,10.3,7.6,.471,18.0,26.8,.238
160,Marquette,/cbb/schools/marquette/men/2024.html,True,34,25,9,.735,19.45,10.86,14,6,14,2,7,5,2662,2370,69.3,112.6,.256,.405,.573,48.0,54.3,12.3,9.8,.551,12.7,26.0,.183,69.3,100.2,.282,.431,.532,52.0,59.2,8.1,8.4,.497,18.3,30.8,.213
161,Marshall,/cbb/schools/marshall/men/2024.html,False,33,13,20,.394,-5.14,-1.11,7,11,8,7,3,9,2435,2531,72.5,101.7,.291,.411,.505,50.3,56.9,9.6,10.7,.472,14.0,30.1,.206,72.5,105.7,.295,.349,.539,49.7,48.2,10.3,7.0,.510,14.3,28.0,.208
162,Maryland,/cbb/schools/maryland/men/2024.html,False,33,16,17,.485,10.85,7.70,7,13,11,6,4,8,2278,2174,66.3,103.0,.408,.375,.515,50.7,47.0,9.8,11.7,.467,14.9,31.7,.294,66.3,98.3,.335,.301,.514,49.3,48.0,8.7,10.3,.467,16.4,29.1,.256
163,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2024.html,False,32,11,21,.344,-8.51,-5.77,6,10,6,9,5,12,2517,2583,74.7,104.8,.246,.348,.550,48.3,43.7,6.8,9.3,.528,15.4,25.8,.172,74.7,107.6,.286,.361,.534,51.7,45.5,10.8,7.3,.502,13.1,30.6,.209
164,Maryland-Eastern Shore,/cbb/schools/maryland-eastern-shore/men/2024.html,False,29,9,20,.310,-17.32,-6.32,4,10,9,4,0,15,1890,2046,68.3,94.2,.325,.343,.492,48.4,46.7,10.1,7.6,.452,17.2,29.4,.232,68.3,102.0,.365,.355,.528,51.6,49.3,10.5,7.9,.496,16.9,31.5,.248
165,Massachusetts,/cbb/schools/massachusetts/men/2024.html,False,31,20,11,.645,7.76,1.05,11,7,13,3,4,6,2401,2193,69.2,111.5,.358,.351,.539,53.0,56.3,11.0,8.6,.506,13.4,36.6,.250,69.2,101.8,.386,.384,.528,47.0,55.1,9.0,8.3,.485,16.4,30.1,.279
166,Massachusetts-Lowell,/cbb/schools/massachusetts-lowell/men/2024.html,False,32,22,10,.688,-1.13,-5.92,11,5,12,3,10,7,2561,2261,72.6,109.4,.388,.294,.562,55.1,44.5,9.5,11.6,.523,15.7,33.4,.285,72.6,96.6,.252,.341,.491,44.9,42.7,10.8,8.7,.463,14.1,26.1,.174
