,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,overtimes,wins,losses,game_streak,arena,homeLink,game_location
10,/cbb/boxscores/2021-12-30-13-rutgers.html,"Thu, Dec 30, 2021",1:00p,REG,/cbb/schools/maine/men/2022.html,Maine,/cbb/conferences/america-east/men/2022.html,AEC,-18.38,W,80,64,,6,5,W 1,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
11,/cbb/boxscores/2022-01-01-17-rutgers.html,"Sat, Jan 1, 2022",5:00p,REG,/cbb/schools/central-connecticut-state/men/2022.html,Central Connecticut State,/cbb/conferences/northeast/men/2022.html,NEC,-17.43,W,79,48,,7,5,W 2,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
12,/cbb/boxscores/2022-01-04-19-rutgers.html,"Tue, Jan 4, 2022",7:00p,REG,/cbb/schools/michigan/men/2022.html,Michigan,/cbb/conferences/big-ten/men/2022.html,Big Ten,14.26,W,75,67,,8,5,W 3,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
13,/cbb/boxscores/2022-01-08-14-rutgers.html,"Sat, Jan 8, 2022",2:00p,REG,/cbb/schools/nebraska/men/2022.html,Nebraska,/cbb/conferences/big-ten/men/2022.html,Big Ten,3.00,W,93,65,,9,5,W 4,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
14,/cbb/boxscores/2022-01-11-18-penn-state.html,"Tue, Jan 11, 2022",6:30p,REG,/cbb/schools/penn-state/men/2022.html,Penn State,/cbb/conferences/big-ten/men/2022.html,Big Ten,8.72,L,49,66,,9,6,L 1,Bryce Jordan Center,/cbb/schools/rutgers/men/2022.html,@
15,/cbb/boxscores/2022-01-15-14-maryland.html,"Sat, Jan 15, 2022",2:00p,REG,/cbb/schools/maryland/men/2022.html,Maryland,/cbb/conferences/big-ten/men/2022.html,Big Ten,9.34,W,70,59,,10,6,W 1,Xfinity Center,/cbb/schools/rutgers/men/2022.html,@
16,/cbb/boxscores/2022-01-19-20-rutgers.html,"Wed, Jan 19, 2022",8:30p,REG,/cbb/schools/iowa/men/2022.html,Iowa,/cbb/conferences/big-ten/men/2022.html,Big Ten,18.90,W,48,46,,11,6,W 2,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
17,/cbb/boxscores/2022-01-22-12-minnesota.html,"Sat, Jan 22, 2022",12:00p,REG,/cbb/schools/minnesota/men/2022.html,Minnesota,/cbb/conferences/big-ten/men/2022.html,Big Ten,5.93,L,65,68,,11,7,L 1,Williams Arena,/cbb/schools/rutgers/men/2022.html,@
18,/cbb/boxscores/2022-01-25-20-rutgers.html,"Tue, Jan 25, 2022",8:00p,REG,/cbb/schools/maryland/men/2022.html,Maryland,/cbb/conferences/big-ten/men/2022.html,Big Ten,9.34,L,60,68,,11,8,L 2,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
19,/cbb/boxscores/2022-01-29-18-nebraska.html,"Sat, Jan 29, 2022",6:30p,REG,/cbb/schools/nebraska/men/2022.html,Nebraska,/cbb/conferences/big-ten/men/2022.html,Big Ten,3.00,W,63,61,,12,8,W 1,Pinnacle Bank Arena,/cbb/schools/rutgers/men/2022.html,@
20,/cbb/boxscores/2022-02-01-19-northwestern.html,"Tue, Feb 1, 2022",7:00p,REG,/cbb/schools/northwestern/men/2022.html,Northwestern,/cbb/conferences/big-ten/men/2022.html,Big Ten,8.91,L,78,79,OT,12,9,L 1,Welsh-Ryan Arena,/cbb/schools/rutgers/men/2022.html,@
21,/cbb/boxscores/2022-02-05-16-rutgers.html,"Sat, Feb 5, 2022",4:00p,REG,/cbb/schools/michigan-state/men/2022.html,Michigan State,/cbb/conferences/big-ten/men/2022.html,Big Ten,13.18,W,84,63,,13,9,W 1,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
22,/cbb/boxscores/2022-02-09-19-rutgers.html,"Wed, Feb 9, 2022",7:00p,REG,/cbb/schools/ohio-state/men/2022.html,Ohio State,/cbb/conferences/big-ten/men/2022.html,Big Ten,14.17,W,66,64,,14,9,W 2,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
23,/cbb/boxscores/2022-02-12-14-wisconsin.html,"Sat, Feb 12, 2022",2:00p,REG,/cbb/schools/wisconsin/men/2022.html,Wisconsin,/cbb/conferences/big-ten/men/2022.html,Big Ten,13.13,W,73,65,,15,9,W 3,Kohl Center,/cbb/schools/rutgers/men/2022.html,@
24,/cbb/boxscores/2022-02-16-19-rutgers.html,"Wed, Feb 16, 2022",7:00p,REG,/cbb/schools/illinois/men/2022.html,Illinois,/cbb/conferences/big-ten/men/2022.html,Big Ten,16.69,W,70,59,,16,9,W 4,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
25,/cbb/boxscores/2022-02-20-17-purdue.html,"Sun, Feb 20, 2022",5:30p,REG,/cbb/schools/purdue/men/2022.html,Purdue,/cbb/conferences/big-ten/men/2022.html,Big Ten,19.15,L,72,84,,16,10,L 1,Mackey Arena,/cbb/schools/rutgers/men/2022.html,@
26,/cbb/boxscores/2022-02-23-19-michigan.html,"Wed, Feb 23, 2022",7:00p,REG,/cbb/schools/michigan/men/2022.html,Michigan,/cbb/conferences/big-ten/men/2022.html,Big Ten,14.26,L,62,71,,16,11,L 2,Crisler Center,/cbb/schools/rutgers/men/2022.html,@
27,/cbb/boxscores/2022-02-26-18-rutgers.html,"Sat, Feb 26, 2022",6:00p,REG,/cbb/schools/wisconsin/men/2022.html,Wisconsin,/cbb/conferences/big-ten/men/2022.html,Big Ten,13.13,L,61,66,,16,12,L 3,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
28,/cbb/boxscores/2022-03-02-19-indiana.html,"Wed, Mar 2, 2022",7:00p,REG,/cbb/schools/indiana/men/2022.html,Indiana,/cbb/conferences/big-ten/men/2022.html,Big Ten,12.71,W,66,63,,17,12,W 1,Simon Skjodt Assembly Hall,/cbb/schools/rutgers/men/2022.html,@
29,/cbb/boxscores/2022-03-06-12-rutgers.html,"Sun, Mar 6, 2022",12:00p,REG,/cbb/schools/penn-state/men/2022.html,Penn State,/cbb/conferences/big-ten/men/2022.html,Big Ten,8.72,W,59,58,,18,12,W 2,Jersey Mike''s Arena,/cbb/schools/rutgers/men/2022.html,
30,/cbb/boxscores/2022-03-11-14-rutgers.html,"Fri, Mar 11, 2022",2:00p,CTOURN,/cbb/schools/iowa/men/2022.html,Iowa,/cbb/conferences/big-ten/men/2022.html,Big Ten,18.90,L,74,84,,18,13,L 1,Gainbridge Fieldhouse,/cbb/schools/rutgers/men/2022.html,N
31,/cbb/boxscores/2022-03-16-21-rutgers.html,"Wed, Mar 16, 2022",9:10p,NCAA,/cbb/schools/notre-dame/men/2022.html,Notre Dame,/cbb/conferences/acc/men/2022.html,ACC,11.87,L,87,89,2OT,18,14,L 2,University of Dayton Arena,/cbb/schools/rutgers/men/2022.html,N
