,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Fairfield,/cbb/schools/fairfield/men/2022.html,False,33,15,18,.455,-3.88,-4.09,8,12,6,9,8,8,2239,2177,65.5,102.5,.261,.391,.527,50.2,48.0,8.2,7.8,.500,14.6,27.8,.184,65.5,99.7,.306,.303,.509,49.8,42.3,8.1,9.9,.476,14.9,27.7,.214
84,FDU,/cbb/schools/fairleigh-dickinson/men/2022.html,False,26,4,22,.154,-18.13,-6.21,4,11,3,6,1,16,1748,2058,70.4,94.6,.278,.354,.497,46.1,48.6,9.1,7.6,.464,16.9,27.7,.197,70.4,111.4,.341,.351,.566,53.9,57.5,9.0,10.4,.538,15.6,34.1,.238
85,Florida,/cbb/schools/florida/men/2022.html,False,34,20,14,.588,11.93,7.84,9,9,13,5,4,7,2400,2261,66.8,104.9,.338,.458,.534,49.0,52.7,12.4,13.5,.496,15.8,31.5,.248,66.8,98.9,.304,.329,.524,51.0,49.1,11.3,8.6,.494,18.7,32.5,.212
86,Florida A&M,/cbb/schools/florida-am/men/2022.html,False,30,13,17,.433,-12.05,-6.70,11,7,8,4,5,12,1952,2064,67.3,95.9,.289,.265,.502,46.7,49.1,9.2,8.5,.468,16.2,26.2,.204,67.3,101.4,.382,.355,.519,53.3,51.9,9.1,5.2,.485,16.2,33.6,.256
87,Florida Atlantic,/cbb/schools/florida-atlantic/men/2022.html,False,34,19,15,.559,2.63,-1.82,11,7,14,5,4,8,2519,2315,68.7,107.4,.284,.424,.554,53.1,50.1,10.7,7.8,.527,16.1,31.5,.203,68.7,98.7,.310,.340,.534,46.9,44.3,8.7,8.8,.505,17.8,24.8,.215
88,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2022.html,False,34,22,12,.647,-3.07,-4.91,10,6,16,3,6,9,2641,2505,70.3,108.1,.289,.477,.558,52.6,56.6,9.3,12.3,.537,16.2,31.1,.195,70.3,102.5,.241,.380,.522,47.4,49.7,9.4,7.1,.500,14.1,27.1,.163
89,Florida International,/cbb/schools/florida-international/men/2022.html,False,32,15,17,.469,-6.47,-3.27,5,13,11,5,1,11,2264,2274,69.0,100.6,.248,.465,.535,48.9,54.5,9.1,11.1,.511,17.4,27.0,.174,69.0,101.1,.312,.388,.526,51.1,53.0,10.1,9.7,.492,16.4,29.6,.222
90,Florida State,/cbb/schools/florida-state/men/2022.html,False,31,17,14,.548,6.39,7.32,10,10,11,4,4,8,2201,2230,68.6,102.7,.303,.341,.522,49.8,55.7,12.3,14.8,.490,15.5,31.6,.214,68.6,104.0,.304,.423,.551,50.2,55.1,8.5,7.8,.522,18.1,31.0,.216
91,Fordham,/cbb/schools/fordham/men/2022.html,False,32,16,16,.500,-0.89,-0.20,8,10,10,4,3,9,2115,2137,68.6,94.8,.297,.427,.496,49.9,51.4,10.5,9.9,.457,16.5,27.0,.216,68.6,95.8,.304,.345,.509,50.1,49.2,8.3,9.6,.480,17.3,26.2,.207
92,Fresno State,/cbb/schools/fresno-state/men/2022.html,False,36,23,13,.639,8.36,1.94,8,9,14,4,6,8,2384,2139,62.4,104.2,.311,.387,.542,52.8,50.4,9.6,9.4,.511,15.5,27.7,.221,62.4,93.5,.272,.422,.508,47.2,49.9,8.7,6.5,.478,17.5,22.5,.191
93,Furman,/cbb/schools/furman/men/2022.html,False,34,22,12,.647,6.20,-1.44,12,6,12,3,8,8,2640,2336,66.1,115.0,.226,.517,.585,49.8,62.5,12.2,9.7,.562,13.7,27.7,.171,66.1,101.7,.243,.366,.540,50.2,51.3,8.7,9.9,.513,16.9,27.8,.177
94,Gardner-Webb,/cbb/schools/gardner-webb/men/2022.html,False,31,18,13,.581,-2.35,-4.43,11,5,11,3,6,9,2154,1989,69.7,99.7,.287,.396,.536,52.0,52.2,10.4,14.6,.509,17.2,25.3,.201,69.7,92.1,.347,.416,.494,48.0,51.7,9.4,8.8,.448,16.8,22.2,.255
95,George Mason,/cbb/schools/george-mason/men/2022.html,False,30,14,16,.467,4.18,1.98,7,9,10,4,4,8,2122,2056,66.6,104.0,.291,.465,.553,51.3,56.5,7.4,9.7,.529,16.1,25.0,.202,66.6,100.7,.296,.422,.530,48.7,49.9,10.0,9.4,.496,15.2,23.6,.217
96,George Washington,/cbb/schools/george-washington/men/2022.html,False,30,12,18,.400,-4.07,0.40,8,9,8,5,3,10,2051,2185,69.7,96.9,.260,.358,.516,46.2,48.5,9.8,10.5,.489,16.0,23.2,.181,69.7,103.3,.293,.345,.527,53.8,50.3,9.5,10.8,.496,15.5,31.1,.210
97,Georgetown,/cbb/schools/georgetown/men/2022.html,False,31,6,25,.194,1.71,8.03,0,19,6,11,0,11,2192,2388,71.0,99.5,.290,.360,.501,50.1,47.5,10.1,10.9,.462,15.9,32.3,.216,71.0,108.4,.276,.416,.563,49.9,61.0,9.7,11.4,.536,15.8,29.9,.200
98,Georgia,/cbb/schools/georgia/men/2022.html,False,32,6,26,.188,-0.63,8.06,1,17,6,13,0,10,2234,2512,69.8,100.0,.390,.370,.546,48.4,58.2,7.5,5.9,.502,18.4,25.6,.292,69.8,112.4,.241,.411,.567,51.6,56.2,11.2,14.7,.546,13.7,30.1,.173
99,Georgia Southern,/cbb/schools/georgia-southern/men/2022.html,False,29,13,16,.448,-7.04,-3.04,5,11,7,5,4,10,1927,1903,67.1,98.1,.303,.350,.527,50.0,48.6,11.0,10.1,.500,18.5,28.6,.206,67.1,96.9,.338,.389,.508,50.0,49.5,11.1,7.8,.473,17.5,29.5,.233
100,Georgia State,/cbb/schools/georgia-state/men/2022.html,True,29,18,11,.621,-1.11,-1.34,9,5,8,4,6,5,2049,1906,68.6,101.7,.295,.371,.498,50.7,54.2,12.7,12.8,.461,14.1,33.9,.213,68.6,94.6,.314,.367,.515,49.3,56.2,9.0,8.9,.484,20.3,30.3,.216
101,Georgia Tech,/cbb/schools/georgia-tech/men/2022.html,False,32,12,20,.375,2.24,6.08,5,15,8,10,3,8,2195,2264,68.6,98.4,.247,.346,.527,49.0,53.2,11.2,7.2,.502,16.7,25.7,.172,68.6,101.5,.319,.388,.531,51.0,59.1,9.5,8.5,.497,16.5,27.9,.229
102,Gonzaga,/cbb/schools/gonzaga/men/2022.html,True,32,28,4,.875,25.46,4.50,13,1,16,0,5,1,2790,2119,73.8,118.1,.306,.353,.608,55.7,55.3,8.7,13.4,.587,13.9,29.1,.219,73.8,89.7,.227,.333,.461,44.3,41.3,8.2,7.1,.431,14.3,23.4,.159
103,Grambling,/cbb/schools/grambling/men/2022.html,False,32,12,20,.375,-12.35,-5.08,8,9,6,4,4,14,2092,2273,70.5,92.8,.330,.281,.491,48.2,46.7,9.4,9.1,.451,17.6,27.9,.234,70.5,100.8,.391,.359,.521,51.8,51.8,10.1,10.9,.484,16.9,31.1,.268
104,Grand Canyon,/cbb/schools/grand-canyon/men/2022.html,False,31,23,8,.742,5.81,-2.57,12,5,15,2,6,5,2204,1898,67.7,105.0,.310,.395,.527,54.1,50.5,9.8,5.9,.500,16.2,34.7,.210,67.7,90.4,.317,.345,.471,45.9,43.1,8.6,8.5,.432,16.7,27.1,.219
105,Green Bay,/cbb/schools/green-bay/men/2022.html,False,30,5,25,.167,-13.89,-5.44,4,16,4,9,1,13,1852,2068,64.9,95.1,.316,.347,.505,48.4,48.2,7.7,7.9,.468,17.4,27.3,.226,64.9,106.2,.311,.346,.564,51.6,47.6,10.8,8.7,.528,16.1,27.9,.238
106,Hampton,/cbb/schools/hampton/men/2022.html,False,28,9,19,.321,-13.54,-6.00,5,11,7,4,2,11,1814,1946,69.2,92.8,.361,.349,.493,46.6,46.5,7.4,10.3,.451,16.0,23.1,.253,69.2,99.5,.364,.338,.500,53.4,46.0,8.7,8.3,.465,14.7,31.2,.241
107,Hartford,/cbb/schools/hartford/men/2022.html,False,32,12,20,.375,-10.03,-7.69,9,9,7,5,5,13,2234,2309,67.1,103.7,.276,.452,.555,48.3,48.8,9.0,8.8,.533,16.2,23.8,.191,67.1,107.2,.289,.383,.546,51.7,47.6,9.8,9.5,.516,14.4,28.4,.210
108,Harvard,/cbb/schools/harvard/men/2022.html,False,26,13,13,.500,-4.68,-4.20,5,9,9,6,4,7,1858,1797,69.7,101.1,.263,.428,.528,49.8,43.6,10.8,7.3,.503,15.4,25.4,.182,69.7,97.8,.307,.395,.547,50.2,51.0,8.9,8.7,.515,19.3,23.1,.224
109,Hawaii,/cbb/schools/hawaii/men/2022.html,False,28,17,11,.607,-0.52,-3.06,12,5,10,4,5,5,1928,1796,66.2,104.1,.325,.420,.552,53.4,51.6,5.3,5.5,.516,17.3,29.1,.242,66.2,96.9,.307,.305,.503,46.6,37.9,9.8,8.4,.466,14.2,24.1,.221
110,High Point,/cbb/schools/high-point/men/2022.html,False,32,14,18,.438,-6.53,-3.39,7,9,10,6,3,10,2225,2232,67.7,100.0,.343,.340,.523,49.6,49.5,9.3,12.7,.499,16.7,28.3,.219,67.7,100.3,.343,.369,.515,50.4,53.9,9.5,9.0,.486,15.5,29.7,.227
111,Hofstra,/cbb/schools/hofstra/men/2022.html,False,32,21,11,.656,1.80,-0.60,13,5,12,2,8,8,2494,2333,70.5,109.7,.209,.447,.566,48.2,53.3,11.2,8.0,.539,13.0,23.7,.166,70.5,102.6,.245,.420,.555,51.8,56.5,7.5,8.1,.530,18.3,26.8,.180
112,Holy Cross,/cbb/schools/holy-cross/men/2022.html,False,31,9,22,.290,-16.84,-7.87,7,11,5,9,4,11,2022,2192,67.9,96.1,.281,.294,.497,48.9,42.5,8.7,9.9,.464,16.0,27.6,.199,67.9,104.1,.301,.323,.547,51.1,51.1,8.9,8.3,.522,16.0,27.7,.207
113,Houston,/cbb/schools/houston/men/2022.html,True,38,32,6,.842,22.55,6.47,15,3,16,1,7,3,2844,2233,65.0,113.9,.290,.389,.551,54.9,58.5,12.2,17.1,.531,14.1,37.7,.193,65.0,89.5,.347,.427,.478,45.1,55.2,9.0,6.4,.433,18.8,28.0,.249
114,Houston Christian,/cbb/schools/houston-baptist/men/2022.html,False,29,11,18,.379,-14.47,-6.71,6,8,7,6,3,8,2190,2220,72.2,102.9,.383,.363,.542,52.5,51.2,10.8,6.9,.504,17.8,31.9,.272,72.2,104.3,.356,.359,.570,47.5,48.3,10.8,8.8,.534,17.9,25.2,.266
115,Howard,/cbb/schools/howard/men/2022.html,False,29,16,13,.552,-6.76,-8.53,9,5,9,4,5,8,2215,2019,73.4,103.6,.351,.395,.549,48.3,55.1,11.4,9.2,.510,17.5,28.9,.262,73.4,94.4,.340,.326,.517,51.7,47.6,9.7,8.8,.481,20.9,32.7,.239
116,Idaho,/cbb/schools/idaho/men/2022.html,False,31,9,22,.290,-13.19,-4.78,6,14,8,7,1,12,2263,2468,71.3,101.5,.351,.378,.550,49.0,47.4,4.9,5.5,.512,17.0,23.6,.258,71.3,110.7,.332,.335,.565,51.0,41.6,8.7,9.9,.539,12.9,25.7,.231
117,Idaho State,/cbb/schools/idaho-state/men/2022.html,False,30,7,23,.233,-14.96,-5.28,5,15,5,8,2,14,1931,2146,65.9,97.2,.339,.425,.517,49.9,46.5,6.8,6.3,.484,18.2,28.8,.232,65.9,108.1,.345,.364,.564,50.1,45.0,10.3,8.5,.529,15.0,27.0,.253
118,Illinois,/cbb/schools/illinois/men/2022.html,True,33,23,10,.697,16.69,9.48,15,5,13,3,7,4,2456,2218,67.9,108.8,.320,.426,.554,53.8,58.1,7.6,7.1,.525,15.5,33.1,.226,67.9,98.2,.282,.296,.495,46.2,41.3,9.7,8.7,.460,13.5,26.6,.202
119,Illinois State,/cbb/schools/illinois-state/men/2022.html,False,33,13,20,.394,-0.78,0.74,5,13,11,6,1,11,2447,2466,69.2,104.4,.314,.366,.553,50.3,46.7,9.6,12.5,.518,17.0,28.5,.234,69.2,105.2,.309,.374,.541,49.7,50.1,10.2,6.8,.505,15.2,29.0,.231
120,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2022.html,False,30,14,16,.467,-8.78,-6.37,9,10,6,6,8,8,2159,2188,69.4,102.4,.228,.461,.537,48.5,55.3,8.2,9.4,.514,15.2,24.6,.161,69.4,103.8,.334,.272,.544,51.5,43.4,9.6,6.4,.509,15.2,26.6,.241
121,Incarnate Word,/cbb/schools/incarnate-word/men/2022.html,False,32,7,25,.219,-17.03,-4.34,3,11,5,10,1,11,2145,2445,68.4,97.9,.284,.448,.533,45.6,50.2,7.6,4.8,.494,17.7,23.6,.223,68.4,111.6,.296,.358,.584,54.4,48.8,9.7,7.8,.561,16.3,31.1,.210
122,Indiana,/cbb/schools/indiana/men/2022.html,True,35,21,14,.600,12.71,8.08,9,11,14,4,3,8,2478,2316,67.9,103.2,.335,.311,.538,51.8,56.6,8.2,14.1,.506,15.2,27.0,.234,67.9,96.5,.307,.401,.504,48.2,47.7,9.6,6.9,.462,15.5,25.1,.232
123,Indiana State,/cbb/schools/indiana-state/men/2022.html,False,31,11,20,.355,-3.49,1.94,4,14,8,6,2,11,2184,2230,69.4,99.4,.264,.460,.552,49.3,52.3,8.5,5.1,.518,17.1,18.6,.206,69.4,101.5,.250,.365,.534,50.7,47.5,9.1,10.9,.504,14.5,22.0,.188
124,Iona,/cbb/schools/iona/men/2022.html,False,33,25,8,.758,5.47,-1.14,17,3,13,0,7,5,2482,2264,70.2,106.3,.372,.361,.540,51.2,61.0,9.3,15.3,.507,15.4,31.8,.258,70.2,97.0,.338,.332,.504,48.8,47.4,10.0,8.4,.466,16.5,29.8,.239
125,Iowa,/cbb/schools/iowa/men/2022.html,True,36,26,10,.722,18.90,6.87,12,8,15,3,6,6,2995,2562,70.3,117.5,.300,.393,.564,51.0,53.9,10.4,11.3,.533,11.1,32.2,.225,70.3,100.5,.263,.363,.525,49.0,54.6,7.4,7.4,.497,16.7,29.9,.187
126,Iowa State,/cbb/schools/iowa-state/men/2022.html,True,35,22,13,.629,12.38,9.33,7,11,14,5,4,6,2296,2189,67.2,96.9,.271,.377,.517,49.3,60.4,12.6,9.8,.491,17.9,28.4,.185,67.2,92.4,.367,.380,.521,50.7,53.6,10.8,11.5,.480,21.7,28.3,.264
127,IUPUI,/cbb/schools/iupui/men/2022.html,False,29,3,26,.103,-23.61,-6.50,1,16,2,11,1,13,1521,1947,63.4,82.7,.264,.348,.461,49.0,54.4,9.0,8.4,.430,22.6,31.1,.176,63.4,105.9,.359,.412,.557,51.0,52.9,12.0,9.1,.518,18.0,31.7,.266
128,Jackson State,/cbb/schools/jackson-state/men/2022.html,False,30,11,19,.367,-10.10,-5.60,9,9,6,3,5,15,1829,1964,65.9,92.1,.265,.304,.477,51.0,46.8,9.2,10.2,.453,17.1,31.4,.168,65.9,98.9,.366,.296,.514,49.0,48.4,10.0,8.8,.477,16.0,27.9,.253
129,Jacksonville,/cbb/schools/jacksonville/men/2022.html,False,31,21,10,.677,-2.06,-5.21,11,5,15,0,6,10,2081,1839,63.1,106.0,.297,.316,.535,55.7,50.4,10.3,6.8,.505,15.3,33.6,.210,63.1,93.7,.294,.451,.499,44.3,48.7,8.5,8.8,.463,16.2,22.7,.212
130,Jacksonville State,/cbb/schools/jacksonville-state/men/2022.html,True,32,21,11,.656,-0.19,-3.79,13,3,11,4,9,5,2353,2151,67.5,108.6,.308,.428,.571,52.9,54.7,9.2,8.8,.549,16.9,29.5,.212,67.5,99.3,.216,.447,.513,47.1,54.1,9.3,8.4,.483,15.3,26.4,.165
131,James Madison,/cbb/schools/james-madison/men/2022.html,False,29,15,14,.517,-4.13,-1.10,6,12,9,6,5,6,2178,2123,70.5,105.1,.293,.359,.550,48.2,48.3,11.9,6.5,.525,15.4,26.9,.204,70.5,102.5,.265,.458,.547,51.8,58.3,8.6,7.3,.518,18.7,30.9,.196
132,Kansas,/cbb/schools/kansas/men/2022.html,True,40,34,6,.850,22.28,11.30,14,4,16,1,6,4,3129,2690,69.5,111.5,.323,.331,.567,53.4,53.6,8.9,10.9,.538,14.9,32.9,.232,69.5,95.8,.277,.348,.493,46.6,48.3,9.3,8.0,.458,15.7,28.5,.199
133,Kansas City,/cbb/schools/missouri-kansas-city/men/2022.html,False,31,19,12,.613,-5.49,-5.23,12,6,11,3,8,7,2311,2085,70.2,106.2,.311,.344,.563,48.5,48.0,10.6,8.3,.541,13.7,20.4,.210,70.2,95.8,.420,.352,.545,51.5,48.2,7.0,9.0,.497,20.2,21.8,.313
134,Kansas State,/cbb/schools/kansas-state/men/2022.html,False,31,14,17,.452,10.61,9.06,6,12,9,7,5,7,2139,2091,67.4,101.5,.296,.424,.527,48.1,51.6,10.8,4.9,.494,14.9,25.3,.215,67.4,99.2,.320,.402,.527,51.9,55.0,8.4,10.5,.495,17.4,28.3,.223
135,Kennesaw State,/cbb/schools/kennesaw-state/men/2022.html,False,31,13,18,.419,-4.51,-2.62,7,9,10,6,3,12,2319,2206,68.3,107.7,.297,.385,.553,51.7,52.5,10.3,8.3,.533,15.5,30.9,.197,68.3,102.5,.330,.406,.545,48.3,52.9,9.2,7.2,.515,17.2,27.1,.231
136,Kent State,/cbb/schools/kent-state/men/2022.html,False,34,23,11,.676,-0.13,-3.07,16,4,11,4,8,5,2423,2217,67.5,105.6,.320,.400,.544,53.1,49.6,10.5,11.4,.508,15.7,31.2,.239,67.5,96.6,.357,.439,.517,46.9,52.8,9.5,7.0,.480,17.6,25.7,.249
137,Kentucky,/cbb/schools/kentucky/men/2022.html,True,34,26,8,.765,20.90,8.02,14,4,18,0,6,5,2701,2263,69.2,114.0,.280,.279,.559,56.9,53.3,9.7,11.1,.531,14.0,37.7,.203,69.2,95.5,.254,.358,.500,43.1,46.8,8.6,6.5,.469,15.5,24.9,.183
138,La Salle,/cbb/schools/la-salle/men/2022.html,False,30,11,19,.367,-3.50,0.54,5,13,8,7,2,10,2025,2146,68.4,97.4,.251,.399,.504,50.0,54.0,8.5,11.5,.477,16.4,28.9,.173,68.4,103.3,.310,.366,.531,50.0,56.4,9.5,8.1,.499,14.7,27.6,.219
139,Lafayette,/cbb/schools/lafayette/men/2022.html,False,30,10,20,.333,-12.60,-6.67,7,11,6,9,4,11,2034,2185,66.0,100.7,.215,.458,.527,46.2,64.1,9.3,9.0,.508,14.6,22.9,.147,66.0,108.1,.261,.364,.551,53.8,51.7,8.4,7.6,.529,14.9,29.8,.181
140,Lamar,/cbb/schools/lamar/men/2022.html,False,29,2,27,.069,-15.86,-2.60,0,16,2,9,0,18,1778,2116,67.5,90.8,.262,.307,.478,49.1,48.3,8.6,9.1,.447,18.5,30.2,.180,67.5,108.1,.381,.419,.553,50.9,66.9,11.0,7.5,.518,15.3,30.8,.269
141,Lehigh,/cbb/schools/lehigh/men/2022.html,False,32,13,19,.406,-10.82,-7.56,10,8,9,7,4,12,2190,2284,68.8,99.1,.256,.382,.548,48.8,56.9,6.4,8.1,.520,17.6,21.1,.190,68.8,103.3,.315,.258,.523,51.2,40.8,10.9,11.7,.488,13.0,25.7,.227
142,Liberty,/cbb/schools/liberty/men/2022.html,False,33,22,11,.667,1.86,-4.01,12,4,13,3,6,3,2421,2094,66.0,110.3,.278,.495,.594,52.2,57.1,8.1,5.9,.567,15.8,23.0,.210,66.0,95.4,.304,.407,.506,47.8,47.6,9.5,7.8,.469,15.6,21.9,.219
143,Lipscomb,/cbb/schools/lipscomb/men/2022.html,False,33,14,19,.424,-8.42,-3.29,6,10,9,6,3,13,2442,2536,71.2,104.0,.351,.417,.563,49.8,59.1,6.2,7.0,.529,16.4,23.1,.255,71.2,108.0,.225,.408,.533,50.2,51.7,9.9,12.6,.508,12.2,27.6,.163
144,Little Rock,/cbb/schools/arkansas-little-rock/men/2022.html,False,28,9,19,.321,-12.05,-0.73,3,11,6,7,1,10,1868,2047,68.0,96.4,.325,.379,.524,47.3,55.9,10.0,6.3,.485,17.8,24.6,.239,68.0,105.6,.298,.394,.568,52.7,57.2,9.0,7.6,.544,18.3,29.1,.209
145,Long Beach State,/cbb/schools/long-beach-state/men/2022.html,False,33,20,13,.606,-0.65,0.35,14,3,11,3,6,7,2437,2409,71.7,101.9,.386,.319,.535,50.5,48.9,9.7,8.6,.492,16.1,27.8,.281,71.7,100.7,.274,.393,.544,49.5,53.2,8.8,7.1,.512,17.8,26.4,.203
146,Long Island University,/cbb/schools/long-island-university/men/2022.html,False,30,16,14,.533,-7.62,-7.03,12,6,12,1,4,13,2245,2204,73.3,101.2,.297,.400,.519,50.6,62.6,10.4,13.4,.491,15.9,30.4,.202,73.3,99.4,.298,.417,.512,49.4,51.4,9.6,7.2,.478,16.0,29.4,.213
147,Longwood,/cbb/schools/longwood/men/2022.html,True,33,26,7,.788,-0.35,-6.11,15,1,16,1,7,5,2499,2170,67.8,110.8,.345,.369,.556,54.8,53.2,11.4,7.7,.521,15.1,34.2,.251,67.8,96.2,.254,.435,.533,45.2,50.0,8.5,10.1,.503,18.7,23.3,.188
148,Louisiana,/cbb/schools/louisiana-lafayette/men/2022.html,False,31,16,15,.516,-2.71,-2.91,8,9,7,6,6,8,2203,2151,70.5,100.0,.352,.368,.527,53.4,50.1,9.6,11.1,.491,18.5,33.3,.247,70.5,97.6,.342,.331,.508,46.6,50.2,11.7,8.7,.464,16.1,27.2,.254
149,Louisiana State,/cbb/schools/louisiana-state/men/2022.html,True,34,22,12,.647,17.45,8.30,9,9,15,2,3,8,2467,2156,70.4,102.3,.334,.348,.531,51.5,49.0,15.5,14.6,.493,17.7,33.9,.244,70.4,89.4,.378,.465,.493,48.5,54.4,10.1,8.9,.451,21.7,30.9,.261
150,Louisiana Tech,/cbb/schools/louisiana-tech/men/2022.html,False,34,24,10,.706,5.23,0.11,12,6,13,3,8,5,2558,2312,70.0,107.4,.314,.413,.556,50.3,51.0,9.3,6.0,.525,14.6,26.5,.227,70.0,97.1,.267,.390,.510,49.7,50.6,9.2,8.8,.478,17.0,27.1,.195
151,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2022.html,False,31,13,18,.419,-8.70,-2.59,5,13,8,7,5,10,2246,2304,69.7,102.6,.261,.351,.541,46.7,55.5,10.2,7.9,.514,16.0,25.8,.189,69.7,105.3,.330,.403,.549,53.3,57.5,10.4,10.0,.521,17.3,32.7,.228
152,Louisville,/cbb/schools/louisville/men/2022.html,False,32,13,19,.406,4.23,7.01,6,14,8,8,2,10,2154,2243,67.5,98.9,.251,.422,.511,50.8,48.1,9.0,6.8,.488,15.7,27.3,.169,67.5,103.0,.300,.381,.533,49.2,52.4,9.4,9.3,.504,14.4,24.8,.211
153,Loyola (IL),/cbb/schools/loyola-il/men/2022.html,True,33,25,8,.758,13.39,2.93,13,5,12,2,8,3,2403,2029,65.7,109.2,.313,.431,.583,52.1,57.5,10.4,7.3,.558,16.4,25.1,.223,65.7,92.2,.285,.384,.505,47.9,41.8,8.6,11.4,.469,18.2,23.3,.208
154,Loyola (MD),/cbb/schools/loyola-md/men/2022.html,False,30,14,16,.467,-8.40,-7.95,8,10,10,3,3,12,1984,1970,66.7,98.3,.245,.384,.526,49.0,60.0,11.6,8.0,.504,17.2,24.7,.168,66.7,97.6,.300,.377,.537,51.0,54.7,9.6,8.1,.506,18.7,25.9,.215
155,Loyola Marymount,/cbb/schools/loyola-marymount/men/2022.html,False,29,11,18,.379,-1.93,3.25,3,12,6,7,3,9,2010,2148,67.5,101.8,.320,.385,.552,47.9,45.0,8.0,4.9,.521,17.5,24.7,.230,67.5,108.8,.316,.368,.582,52.1,55.2,9.5,10.3,.546,16.5,27.4,.246
156,Maine,/cbb/schools/maine/men/2022.html,False,29,6,23,.207,-18.38,-5.34,3,15,5,9,1,14,1811,2063,66.6,93.8,.209,.385,.498,46.9,56.4,10.8,7.9,.473,16.8,25.0,.148,66.6,106.9,.328,.354,.566,53.1,49.6,9.8,7.3,.534,17.1,28.8,.240
157,Manhattan,/cbb/schools/manhattan/men/2022.html,False,30,15,15,.500,-7.64,-3.85,8,12,8,5,4,9,2126,2179,69.5,100.8,.407,.332,.537,49.7,47.4,10.2,8.8,.491,18.0,30.2,.300,69.5,103.3,.347,.333,.550,50.3,56.1,10.8,7.0,.518,18.0,30.7,.245
158,Marist,/cbb/schools/marist/men/2022.html,False,30,14,16,.467,-4.26,-4.86,9,11,7,6,7,9,2063,2045,66.9,101.5,.250,.377,.531,50.0,35.3,8.6,9.8,.504,16.0,26.4,.180,66.9,100.6,.285,.409,.517,50.0,54.8,8.8,8.9,.483,14.7,27.2,.207
159,Marquette,/cbb/schools/marquette/men/2022.html,True,32,19,13,.594,11.36,8.96,11,8,13,3,4,7,2369,2292,71.6,102.7,.262,.418,.550,46.9,59.3,10.8,12.9,.521,15.5,22.5,.194,71.6,99.3,.295,.360,.503,53.1,56.2,9.7,9.1,.470,16.1,31.6,.207
160,Marshall,/cbb/schools/marshall/men/2022.html,False,33,12,21,.364,-4.57,0.14,4,14,8,9,3,11,2442,2523,73.3,100.9,.238,.394,.521,49.3,51.3,9.2,11.9,.495,15.6,27.8,.168,73.3,104.2,.270,.345,.545,50.7,45.4,10.5,6.4,.509,15.9,27.9,.210
161,Maryland,/cbb/schools/maryland/men/2022.html,False,32,15,17,.469,9.34,9.12,7,13,10,8,3,7,2270,2263,67.4,104.4,.339,.372,.536,50.1,47.1,9.4,8.7,.494,14.7,27.3,.257,67.4,104.1,.246,.389,.531,49.9,52.2,8.3,9.2,.502,14.1,27.6,.182
162,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2022.html,False,32,18,14,.563,-6.06,-6.51,11,7,11,4,6,10,2359,2307,68.8,106.7,.306,.425,.562,47.5,48.7,6.9,5.3,.524,14.3,21.9,.240,68.8,104.3,.194,.366,.535,52.5,45.7,8.1,7.4,.521,14.6,27.9,.128
163,Maryland-Eastern Shore,/cbb/schools/maryland-eastern-shore/men/2022.html,False,27,11,16,.407,-13.10,-7.14,6,8,6,4,5,11,1778,1792,70.1,93.1,.305,.426,.497,49.4,53.2,14.2,6.8,.471,18.9,29.4,.197,70.1,93.8,.352,.386,.528,50.6,54.6,9.8,9.5,.496,21.7,28.6,.242
164,Massachusetts,/cbb/schools/massachusetts/men/2022.html,False,32,15,17,.469,-0.67,1.70,7,11,10,5,3,8,2422,2498,69.2,108.1,.328,.431,.551,49.0,53.1,9.2,6.8,.513,14.4,29.3,.248,69.2,111.5,.293,.358,.578,51.0,57.5,8.5,7.9,.552,15.7,29.7,.213
165,Massachusetts-Lowell,/cbb/schools/massachusetts-lowell/men/2022.html,False,31,15,16,.484,-7.08,-6.65,7,11,8,6,6,9,2191,2040,68.9,101.8,.264,.320,.521,50.8,43.6,10.5,11.0,.494,15.5,29.5,.185,68.9,94.8,.302,.335,.506,49.2,43.7,8.7,9.1,.470,17.6,27.7,.217
166,McNeese State,/cbb/schools/mcneese-state/men/2022.html,False,33,11,22,.333,-11.76,-5.04,4,10,6,5,2,13,2579,2555,74.2,103.0,.366,.329,.530,53.9,44.8,10.3,9.0,.502,18.1,36.1,.241,74.2,102.1,.377,.347,.546,46.1,51.5,11.0,7.1,.508,17.2,27.3,.273
