,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
10,/cbb/boxscores/2021-12-11-18-stony-brook.html,"Sat, Dec 11, 2021",6:30p,REG,Stony Brook,AEC,L,78,86,4,7,L 1,Island Federal Credit Union Arena,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/stony-brook/men/2022.html,/cbb/conferences/america-east/men/2022.html,-6.63,
11,/cbb/boxscores/2021-12-29-19-central-connecticut-state.html,"Wed, Dec 29, 2021",7:00p,REG,Central Connecticut State,NEC,W,80,76,5,7,W 1,Detrick Gymnasium,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/central-connecticut-state/men/2022.html,/cbb/conferences/northeast/men/2022.html,-17.43,
12,/cbb/boxscores/2021-12-31-13-bryant.html,"Fri, Dec 31, 2021",1:00p,REG,Sacred Heart,NEC,W,85,82,6,7,W 2,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/sacred-heart/men/2022.html,/cbb/conferences/northeast/men/2022.html,-13.41,
13,/cbb/boxscores/2022-01-06-19-wagner.html,"Thu, Jan 6, 2022",7:00p,REG,Wagner,NEC,L,81,84,6,8,L 1,Spiro Sports Center,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/wagner/men/2022.html,/cbb/conferences/northeast/men/2022.html,-1.12,OT
14,,"['Sat, Jan 8, 2022']",2:00p,REG,FDU,NEC,,,,,,,Rothman Center,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/fairleigh-dickinson/men/2022.html,/cbb/conferences/northeast/men/2022.html,-18.13,
15,/cbb/boxscores/2022-01-15-13-bryant.html,"Sat, Jan 15, 2022",1:00p,REG,Mount St. Mary's,NEC,W,73,66,7,8,W 1,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/mount-st-marys/men/2022.html,/cbb/conferences/northeast/men/2022.html,-8.20,
16,/cbb/boxscores/2022-01-17-19-bryant.html,"Mon, Jan 17, 2022",7:00p,REG,Saint Francis (PA),NEC,W,82,52,8,8,W 2,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/saint-francis-pa/men/2022.html,/cbb/conferences/northeast/men/2022.html,-14.57,
17,/cbb/boxscores/2022-01-21-19-merrimack.html,"Fri, Jan 21, 2022",7:00p,REG,Merrimack,NEC,W,79,63,9,8,W 3,Hammel Court,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/merrimack/men/2022.html,/cbb/conferences/northeast/men/2022.html,-10.86,
18,/cbb/boxscores/2022-01-23-13-bryant.html,"Sun, Jan 23, 2022",1:00p,REG,St. Francis (NY),NEC,W,85,68,10,8,W 4,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/st-francis-ny/men/2022.html,/cbb/conferences/northeast/men/2022.html,-13.49,
19,/cbb/boxscores/2022-01-27-19-bryant.html,"Thu, Jan 27, 2022",7:00p,REG,Merrimack,NEC,W,76,67,11,8,W 5,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/merrimack/men/2022.html,/cbb/conferences/northeast/men/2022.html,-10.86,
20,/cbb/boxscores/2022-01-30-13-bryant.html,"Sun, Jan 30, 2022",1:00p,REG,Long Island University,NEC,W,88,81,12,8,W 6,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/long-island-university/men/2022.html,/cbb/conferences/northeast/men/2022.html,-7.62,
21,/cbb/boxscores/2022-02-03-19-saint-francis-pa.html,"Thu, Feb 3, 2022",7:00p,REG,Saint Francis (PA),NEC,W,89,82,13,8,W 7,DeGol Arena,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/saint-francis-pa/men/2022.html,/cbb/conferences/northeast/men/2022.html,-14.57,
22,/cbb/boxscores/2022-02-05-16-mount-st-marys.html,"Sat, Feb 5, 2022",4:00p,REG,Mount St. Mary's,NEC,W,62,61,14,8,W 8,Knott Arena,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/mount-st-marys/men/2022.html,/cbb/conferences/northeast/men/2022.html,-8.20,
23,/cbb/boxscores/2022-02-10-19-sacred-heart.html,"Thu, Feb 10, 2022",7:00p,REG,Sacred Heart,NEC,W,99,86,15,8,W 9,William H. Pitt Center,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/sacred-heart/men/2022.html,/cbb/conferences/northeast/men/2022.html,-13.41,
24,/cbb/boxscores/2022-02-12-14-long-island-university.html,"Sat, Feb 12, 2022",2:00p,REG,Long Island University,NEC,L,88,99,15,9,L 1,Steinberg Wellness Center,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/long-island-university/men/2022.html,/cbb/conferences/northeast/men/2022.html,-7.62,
25,/cbb/boxscores/2022-02-17-19-bryant.html,"Thu, Feb 17, 2022",7:00p,REG,Central Connecticut State,NEC,W,75,61,16,9,W 1,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/central-connecticut-state/men/2022.html,/cbb/conferences/northeast/men/2022.html,-17.43,
26,/cbb/boxscores/2022-02-19-13-bryant.html,"Sat, Feb 19, 2022",1:00p,REG,FDU,NEC,W,105,93,17,9,W 2,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/fairleigh-dickinson/men/2022.html,/cbb/conferences/northeast/men/2022.html,-18.13,
27,/cbb/boxscores/2022-02-24-19-st-francis-ny.html,"Thu, Feb 24, 2022",7:00p,REG,St. Francis (NY),NEC,W,86,69,18,9,W 3,Generoso Pope Athletic Complex,/cbb/schools/bryant/men/2022.html,@,/cbb/schools/st-francis-ny/men/2022.html,/cbb/conferences/northeast/men/2022.html,-13.49,
28,/cbb/boxscores/2022-02-26-16-bryant.html,"Sat, Feb 26, 2022",4:00p,REG,Wagner,NEC,W,78,70,19,9,W 4,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/wagner/men/2022.html,/cbb/conferences/northeast/men/2022.html,-1.12,
29,/cbb/boxscores/2022-03-02-19-bryant.html,"Wed, Mar 2, 2022",7:00p,CTOURN,Central Connecticut State,NEC,W,73,59,20,9,W 5,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/central-connecticut-state/men/2022.html,/cbb/conferences/northeast/men/2022.html,-17.43,
30,/cbb/boxscores/2022-03-05-18-bryant.html,"Sat, Mar 5, 2022",6:00p,CTOURN,Mount St. Mary's,NEC,W,70,69,21,9,W 6,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/mount-st-marys/men/2022.html,/cbb/conferences/northeast/men/2022.html,-8.20,
31,/cbb/boxscores/2022-03-08-19-bryant.html,"Tue, Mar 8, 2022",7:00p,CTOURN,Wagner,NEC,W,70,43,22,9,W 7,Chase Athletic Center,/cbb/schools/bryant/men/2022.html,,/cbb/schools/wagner/men/2022.html,/cbb/conferences/northeast/men/2022.html,-1.12,
32,/cbb/boxscores/2022-03-16-18-wright-state.html,"Wed, Mar 16, 2022",6:40p,NCAA,Wright State,Horizon,L,82,93,22,10,L 1,University of Dayton Arena,/cbb/schools/bryant/men/2022.html,N,/cbb/schools/wright-state/men/2022.html,/cbb/conferences/horizon/men/2022.html,-1.94,
