,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
13,/cbb/boxscores/2011-01-05-penn-state.html,"Wed, Jan 5, 2011",REG,/cbb/schools/purdue/men/2011.html,Purdue,/cbb/conferences/big-ten/men/2011.html,Big Ten,19.36,L,68,83,8,6,L 2,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
14,/cbb/boxscores/2011-01-08-penn-state.html,"Sat, Jan 8, 2011",REG,/cbb/schools/michigan-state/men/2011.html,Michigan State,/cbb/conferences/big-ten/men/2011.html,Big Ten,13.70,W,66,62,9,6,W 1,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
15,/cbb/boxscores/2011-01-11-penn-state.html,"Tue, Jan 11, 2011",REG,/cbb/schools/illinois/men/2011.html,Illinois,/cbb/conferences/big-ten/men/2011.html,Big Ten,16.72,W,57,55,10,6,W 2,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
16,/cbb/boxscores/2011-01-15-ohio-state.html,"Sat, Jan 15, 2011",REG,/cbb/schools/ohio-state/men/2011.html,Ohio State,/cbb/conferences/big-ten/men/2011.html,Big Ten,25.84,L,66,69,10,7,L 1,Value City Arena,/cbb/schools/penn-state/men/2011.html,@
17,/cbb/boxscores/2011-01-19-purdue.html,"Wed, Jan 19, 2011",REG,/cbb/schools/purdue/men/2011.html,Purdue,/cbb/conferences/big-ten/men/2011.html,Big Ten,19.36,L,62,63,10,8,L 2,Mackey Arena,/cbb/schools/penn-state/men/2011.html,@
18,/cbb/boxscores/2011-01-26-penn-state.html,"Wed, Jan 26, 2011",REG,/cbb/schools/iowa/men/2011.html,Iowa,/cbb/conferences/big-ten/men/2011.html,Big Ten,7.95,W,65,51,11,8,W 1,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
19,/cbb/boxscores/2011-01-29-penn-state.html,"Sat, Jan 29, 2011",REG,/cbb/schools/wisconsin/men/2011.html,Wisconsin,/cbb/conferences/big-ten/men/2011.html,Big Ten,18.77,W,56,52,12,8,W 2,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
20,/cbb/boxscores/2011-02-01-illinois.html,"Tue, Feb 1, 2011",REG,/cbb/schools/illinois/men/2011.html,Illinois,/cbb/conferences/big-ten/men/2011.html,Big Ten,16.72,L,51,68,12,9,L 1,Assembly Hall,/cbb/schools/penn-state/men/2011.html,@
21,/cbb/boxscores/2011-02-06-penn-state.html,"Sun, Feb 6, 2011",REG,/cbb/schools/michigan/men/2011.html,Michigan,/cbb/conferences/big-ten/men/2011.html,Big Ten,14.21,L,62,65,12,10,L 2,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
22,/cbb/boxscores/2011-02-10-michigan-state.html,"Thu, Feb 10, 2011",REG,/cbb/schools/michigan-state/men/2011.html,Michigan State,/cbb/conferences/big-ten/men/2011.html,Big Ten,13.70,L,57,75,12,11,L 3,Breslin Student Events Center,/cbb/schools/penn-state/men/2011.html,@
23,/cbb/boxscores/2011-02-13-penn-state.html,"Sun, Feb 13, 2011",REG,/cbb/schools/northwestern/men/2011.html,Northwestern,/cbb/conferences/big-ten/men/2011.html,Big Ten,11.66,W,65,41,13,11,W 1,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
24,/cbb/boxscores/2011-02-17-penn-state.html,"Thu, Feb 17, 2011",REG,/cbb/schools/minnesota/men/2011.html,Minnesota,/cbb/conferences/big-ten/men/2011.html,Big Ten,11.75,W,66,63,14,11,W 2,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
25,/cbb/boxscores/2011-02-20-wisconsin.html,"Sun, Feb 20, 2011",REG,/cbb/schools/wisconsin/men/2011.html,Wisconsin,/cbb/conferences/big-ten/men/2011.html,Big Ten,18.77,L,66,76,14,12,L 1,Kohl Center,/cbb/schools/penn-state/men/2011.html,@
26,/cbb/boxscores/2011-02-24-northwestern.html,"Thu, Feb 24, 2011",REG,/cbb/schools/northwestern/men/2011.html,Northwestern,/cbb/conferences/big-ten/men/2011.html,Big Ten,11.66,W,66,52,15,12,W 1,Welsh-Ryan Arena,/cbb/schools/penn-state/men/2011.html,@
27,/cbb/boxscores/2011-03-01-penn-state.html,"Tue, Mar 1, 2011",REG,/cbb/schools/ohio-state/men/2011.html,Ohio State,/cbb/conferences/big-ten/men/2011.html,Big Ten,25.84,L,61,82,15,13,L 1,Bryce Jordan Center,/cbb/schools/penn-state/men/2011.html,
28,/cbb/boxscores/2011-03-06-minnesota.html,"Sun, Mar 6, 2011",REG,/cbb/schools/minnesota/men/2011.html,Minnesota,/cbb/conferences/big-ten/men/2011.html,Big Ten,11.75,W,66,63,16,13,W 1,Williams Arena,/cbb/schools/penn-state/men/2011.html,@
29,/cbb/boxscores/2011-03-10-penn-state.html,"Thu, Mar 10, 2011",CTOURN,/cbb/schools/indiana/men/2011.html,Indiana,/cbb/conferences/big-ten/men/2011.html,Big Ten,9.03,W,61,55,17,13,W 2,,/cbb/schools/penn-state/men/2011.html,N
30,/cbb/boxscores/2011-03-11-wisconsin.html,"Fri, Mar 11, 2011",CTOURN,/cbb/schools/wisconsin/men/2011.html,Wisconsin,/cbb/conferences/big-ten/men/2011.html,Big Ten,18.77,W,36,33,18,13,W 3,Conseco Fieldhouse,/cbb/schools/penn-state/men/2011.html,N
31,/cbb/boxscores/2011-03-12-penn-state.html,"Sat, Mar 12, 2011",CTOURN,/cbb/schools/michigan-state/men/2011.html,Michigan State,/cbb/conferences/big-ten/men/2011.html,Big Ten,13.70,W,61,48,19,13,W 4,,/cbb/schools/penn-state/men/2011.html,N
32,/cbb/boxscores/2011-03-13-ohio-state.html,"Sun, Mar 13, 2011",CTOURN,/cbb/schools/ohio-state/men/2011.html,Ohio State,/cbb/conferences/big-ten/men/2011.html,Big Ten,25.84,L,60,71,19,14,L 1,,/cbb/schools/penn-state/men/2011.html,N
33,/cbb/boxscores/2011-03-17-penn-state.html,"Thu, Mar 17, 2011",NCAA,/cbb/schools/temple/men/2011.html,Temple,/cbb/conferences/atlantic-10/men/2011.html,A-10,12.35,L,64,66,19,15,L 2,McKale Center,/cbb/schools/penn-state/men/2011.html,N
