,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
10,/cbb/boxscores/2012-12-20-wichita-state.html,"Thu, Dec 20, 2012",REG,/cbb/schools/charleston-southern/men/2013.html,Charleston Southern,/cbb/conferences/big-south/men/2013.html,Big South,-1.92,W,65,53,10,1,W 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
11,/cbb/boxscores/2012-12-22-southern-mississippi.html,"Sat, Dec 22, 2012",REG,/cbb/schools/southern-mississippi/men/2013.html,Southern Mississippi,/cbb/conferences/cusa/men/2013.html,CUSA,8.95,W,59,51,11,1,W 2,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,N
12,/cbb/boxscores/2012-12-30-wichita-state.html,"Sun, Dec 30, 2012",REG,/cbb/schools/northern-iowa/men/2013.html,Northern Iowa,/cbb/conferences/mvc/men/2013.html,MVC,8.58,W,66,41,12,1,W 3,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
13,/cbb/boxscores/2013-01-02-drake.html,"Wed, Jan 2, 2013",REG,/cbb/schools/drake/men/2013.html,Drake,/cbb/conferences/mvc/men/2013.html,MVC,3.42,W,75,63,13,1,W 4,Knapp Center,/cbb/schools/wichita-state/men/2013.html,@
14,/cbb/boxscores/2013-01-06-bradley.html,"Sun, Jan 6, 2013",REG,/cbb/schools/bradley/men/2013.html,Bradley,/cbb/conferences/mvc/men/2013.html,MVC,1.25,W,69,63,14,1,W 5,Carver Arena,/cbb/schools/wichita-state/men/2013.html,@
15,/cbb/boxscores/2013-01-09-wichita-state.html,"Wed, Jan 9, 2013",REG,/cbb/schools/southern-illinois/men/2013.html,Southern Illinois,/cbb/conferences/mvc/men/2013.html,MVC,-0.84,W,82,76,15,1,W 6,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
16,/cbb/boxscores/2013-01-13-evansville.html,"Sun, Jan 13, 2013",REG,/cbb/schools/evansville/men/2013.html,Evansville,/cbb/conferences/mvc/men/2013.html,MVC,5.26,L,67,71,15,2,L 1,Ford Center,/cbb/schools/wichita-state/men/2013.html,@
17,/cbb/boxscores/2013-01-16-wichita-state.html,"Wed, Jan 16, 2013",REG,/cbb/schools/illinois-state/men/2013.html,Illinois State,/cbb/conferences/mvc/men/2013.html,MVC,9.61,W,74,62,16,2,W 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
18,/cbb/boxscores/2013-01-19-wichita-state.html,"Sat, Jan 19, 2013",REG,/cbb/schools/creighton/men/2013.html,Creighton,/cbb/conferences/mvc/men/2013.html,MVC,16.43,W,67,64,17,2,W 2,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
19,/cbb/boxscores/2013-01-23-missouri-state.html,"Wed, Jan 23, 2013",REG,/cbb/schools/missouri-state/men/2013.html,Missouri State,/cbb/conferences/mvc/men/2013.html,MVC,-2.80,W,62,52,18,2,W 3,JQH Arena,/cbb/schools/wichita-state/men/2013.html,@
20,/cbb/boxscores/2013-01-26-wichita-state.html,"Sat, Jan 26, 2013",REG,/cbb/schools/bradley/men/2013.html,Bradley,/cbb/conferences/mvc/men/2013.html,MVC,1.25,W,73,39,19,2,W 4,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
21,/cbb/boxscores/2013-01-29-wichita-state.html,"Tue, Jan 29, 2013",REG,/cbb/schools/indiana-state/men/2013.html,Indiana State,/cbb/conferences/mvc/men/2013.html,MVC,5.08,L,55,68,19,3,L 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
22,/cbb/boxscores/2013-02-02-northern-iowa.html,"Sat, Feb 2, 2013",REG,/cbb/schools/northern-iowa/men/2013.html,Northern Iowa,/cbb/conferences/mvc/men/2013.html,MVC,8.58,L,52,57,19,4,L 2,McLeod Center,/cbb/schools/wichita-state/men/2013.html,@
23,/cbb/boxscores/2013-02-05-southern-illinois.html,"Tue, Feb 5, 2013",REG,/cbb/schools/southern-illinois/men/2013.html,Southern Illinois,/cbb/conferences/mvc/men/2013.html,MVC,-0.84,L,62,64,19,5,L 3,SIU Arena,/cbb/schools/wichita-state/men/2013.html,@
24,/cbb/boxscores/2013-02-09-wichita-state.html,"Sat, Feb 9, 2013",REG,/cbb/schools/missouri-state/men/2013.html,Missouri State,/cbb/conferences/mvc/men/2013.html,MVC,-2.80,W,79,50,20,5,W 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
25,/cbb/boxscores/2013-02-13-wichita-state.html,"Wed, Feb 13, 2013",REG,/cbb/schools/drake/men/2013.html,Drake,/cbb/conferences/mvc/men/2013.html,MVC,3.42,W,71,56,21,5,W 2,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
26,/cbb/boxscores/2013-02-17-illinois-state.html,"Sun, Feb 17, 2013",REG,/cbb/schools/illinois-state/men/2013.html,Illinois State,/cbb/conferences/mvc/men/2013.html,MVC,9.61,W,68,67,22,5,W 3,Redbird Arena,/cbb/schools/wichita-state/men/2013.html,@
27,/cbb/boxscores/2013-02-19-indiana-state.html,"Tue, Feb 19, 2013",REG,/cbb/schools/indiana-state/men/2013.html,Indiana State,/cbb/conferences/mvc/men/2013.html,MVC,5.08,W,66,62,23,5,W 4,Hulman Center,/cbb/schools/wichita-state/men/2013.html,@
28,/cbb/boxscores/2013-02-23-wichita-state.html,"Sat, Feb 23, 2013",REG,/cbb/schools/detroit-mercy/men/2013.html,Detroit Mercy,/cbb/conferences/horizon/men/2013.html,Horizon,6.72,W,94,79,24,5,W 5,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
29,/cbb/boxscores/2013-02-27-wichita-state.html,"Wed, Feb 27, 2013",REG,/cbb/schools/evansville/men/2013.html,Evansville,/cbb/conferences/mvc/men/2013.html,MVC,5.26,L,56,59,24,6,L 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
30,/cbb/boxscores/2013-03-02-creighton.html,"Sat, Mar 2, 2013",REG,/cbb/schools/creighton/men/2013.html,Creighton,/cbb/conferences/mvc/men/2013.html,MVC,16.43,L,79,91,24,7,L 2,CenturyLink Center Omaha,/cbb/schools/wichita-state/men/2013.html,@
31,/cbb/boxscores/2013-03-08-missouri-state.html,"Fri, Mar 8, 2013",CTOURN,/cbb/schools/missouri-state/men/2013.html,Missouri State,/cbb/conferences/mvc/men/2013.html,MVC,-2.80,W,69,59,25,7,W 1,Scottrade Center,/cbb/schools/wichita-state/men/2013.html,N
32,/cbb/boxscores/2013-03-09-illinois-state.html,"Sat, Mar 9, 2013",CTOURN,/cbb/schools/illinois-state/men/2013.html,Illinois State,/cbb/conferences/mvc/men/2013.html,MVC,9.61,W,66,51,26,7,W 2,Scottrade Center,/cbb/schools/wichita-state/men/2013.html,N
33,/cbb/boxscores/2013-03-10-creighton.html,"Sun, Mar 10, 2013",CTOURN,/cbb/schools/creighton/men/2013.html,Creighton,/cbb/conferences/mvc/men/2013.html,MVC,16.43,L,65,68,26,8,L 1,Scottrade Center,/cbb/schools/wichita-state/men/2013.html,N
34,/cbb/boxscores/2013-03-21-pittsburgh.html,"Thu, Mar 21, 2013",NCAA,/cbb/schools/pittsburgh/men/2013.html,Pittsburgh,/cbb/conferences/big-east/men/2013.html,Big East,18.84,W,73,55,27,8,W 1,EnergySolutions Arena,/cbb/schools/wichita-state/men/2013.html,N
35,/cbb/boxscores/2013-03-23-gonzaga.html,"Sat, Mar 23, 2013",NCAA,/cbb/schools/gonzaga/men/2013.html,Gonzaga,/cbb/conferences/wcc/men/2013.html,WCC,20.44,W,76,70,28,8,W 2,EnergySolutions Arena,/cbb/schools/wichita-state/men/2013.html,N
36,/cbb/boxscores/2013-03-28-la-salle.html,"Thu, Mar 28, 2013",NCAA,/cbb/schools/la-salle/men/2013.html,La Salle,/cbb/conferences/atlantic-10/men/2013.html,A-10,10.15,W,72,58,29,8,W 3,Staples Center,/cbb/schools/wichita-state/men/2013.html,N
37,/cbb/boxscores/2013-03-30-ohio-state.html,"Sat, Mar 30, 2013",NCAA,/cbb/schools/ohio-state/men/2013.html,Ohio State,/cbb/conferences/big-ten/men/2013.html,Big Ten,20.19,W,70,66,30,8,W 4,Staples Center,/cbb/schools/wichita-state/men/2013.html,N
38,/cbb/boxscores/2013-04-06-louisville.html,"Sat, Apr 6, 2013",NCAA,/cbb/schools/louisville/men/2013.html,Louisville,/cbb/conferences/big-east/men/2013.html,Big East,24.82,L,68,72,30,9,L 1,Georgia Dome,/cbb/schools/wichita-state/men/2013.html,N
