,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
83,Florida A&M,/cbb/schools/florida-am/men/2013.html,False,31,8,23,.258,-16.11,-6.17,5,11,6,4,1,17,2015,2235,70.2,91.2,.328,.303,.471,43.2,46.4,11.6,8.3,.442,18.5,32.1,.206,70.2,101.1,.412,.294,.533,56.8,53.0,10.6,10.2,.499,19.4,42.6,.276
84,Florida Atlantic,/cbb/schools/florida-atlantic/men/2013.html,False,32,14,18,.438,-5.84,-2.45,9,11,11,4,3,13,2092,2164,66.3,97.2,.356,.312,.516,48.0,44.0,7.8,12.4,.478,19.4,32.9,.250,66.3,100.5,.362,.287,.493,52.0,46.0,11.2,10.1,.454,14.4,37.1,.248
85,Florida Gulf Coast,/cbb/schools/florida-gulf-coast/men/2013.html,True,37,26,11,.703,3.01,-1.82,13,5,15,1,6,9,2696,2469,69.5,103.8,.348,.342,.548,48.3,53.6,12.7,10.5,.521,18.1,32.2,.235,69.5,95.0,.332,.379,.500,51.7,55.8,10.3,8.3,.465,19.0,35.4,.228
86,Florida International,/cbb/schools/florida-international/men/2013.html,False,32,18,14,.563,-2.05,-2.08,11,9,10,3,6,10,2210,2209,69.6,99.3,.358,.375,.526,44.7,48.2,13.4,7.9,.489,18.7,31.3,.253,69.6,99.2,.371,.367,.541,55.3,58.8,9.5,11.2,.511,21.8,39.8,.250
87,Florida State,/cbb/schools/florida-state/men/2013.html,False,34,18,16,.529,5.71,7.26,9,9,10,8,3,7,2278,2331,66.3,101.0,.404,.320,.544,45.6,49.4,9.3,13.5,.499,19.2,30.9,.297,66.3,103.4,.348,.324,.530,54.4,53.7,10.8,8.6,.497,17.5,40.0,.241
88,Fordham,/cbb/schools/fordham/men/2013.html,False,31,7,24,.226,-6.88,4.60,3,13,4,7,1,15,1997,2353,68.8,93.6,.327,.303,.484,49.4,52.5,7.2,11.1,.449,19.1,35.9,.220,68.8,110.3,.448,.351,.550,50.6,58.8,11.6,9.7,.510,13.9,35.0,.313
89,Fresno State,/cbb/schools/fresno-state/men/2013.html,False,30,11,19,.367,3.19,6.44,5,11,6,8,5,10,1798,1829,62.1,95.7,.379,.334,.487,44.5,45.1,11.5,10.1,.448,15.8,30.1,.253,62.1,97.4,.471,.305,.503,55.5,52.0,7.7,10.8,.456,18.0,38.1,.318
90,Furman,/cbb/schools/furman/men/2013.html,False,31,7,24,.226,-17.42,-5.25,3,15,5,9,1,14,1869,2180,64.7,93.2,.359,.358,.505,45.1,52.8,8.2,9.6,.467,19.6,28.6,.248,64.7,108.7,.294,.306,.547,54.9,57.4,11.4,7.5,.519,15.2,36.8,.209
91,Gardner-Webb,/cbb/schools/gardner-webb/men/2013.html,False,34,21,13,.618,-3.17,-5.88,11,5,12,3,6,9,2236,2066,64.2,100.5,.347,.312,.513,49.9,55.4,12.0,7.6,.474,17.4,35.9,.248,64.2,92.9,.343,.326,.505,50.1,51.0,10.4,7.6,.477,20.6,34.1,.221
92,George Mason,/cbb/schools/george-mason/men/2013.html,False,38,22,16,.579,2.03,-0.15,10,8,10,7,8,6,2587,2504,65.8,102.4,.353,.278,.525,48.2,51.3,11.1,8.1,.485,17.3,35.0,.256,65.8,99.1,.445,.359,.519,51.8,53.5,8.8,9.0,.473,18.6,37.5,.312
93,George Washington,/cbb/schools/george-washington/men/2013.html,False,30,13,17,.433,4.24,3.51,7,9,7,7,5,9,1988,1966,68.1,96.9,.404,.181,.502,51.4,55.1,11.4,12.4,.466,19.5,38.2,.265,68.1,95.9,.327,.292,.508,48.7,49.5,13.9,9.9,.474,18.4,34.1,.227
94,Georgetown,/cbb/schools/georgetown/men/2013.html,True,32,25,7,.781,15.86,7.61,14,4,16,1,6,3,2070,1806,62.4,102.0,.368,.329,.541,48.4,64.3,11.8,11.3,.511,17.6,30.4,.250,62.4,89.0,.353,.340,.469,51.6,56.7,10.0,9.6,.430,19.1,34.1,.235
95,Georgia,/cbb/schools/georgia/men/2013.html,False,32,15,17,.469,5.39,6.17,9,9,12,6,3,8,1946,1971,62.4,95.9,.450,.338,.515,49.8,58.3,8.9,12.5,.469,19.8,32.1,.312,62.4,97.1,.379,.375,.490,50.2,49.0,12.0,9.7,.450,15.7,33.0,.258
96,Georgia Southern,/cbb/schools/georgia-southern/men/2013.html,False,33,14,19,.424,-9.62,-4.98,7,11,7,6,5,11,2050,2148,63.1,97.4,.357,.315,.509,46.3,44.1,10.8,6.4,.473,17.8,31.2,.246,63.1,102.1,.375,.340,.529,53.7,50.5,10.2,8.7,.493,17.8,37.1,.260
97,Georgia State,/cbb/schools/georgia-state/men/2013.html,False,31,15,16,.484,-2.01,-2.38,10,8,9,7,6,9,2114,2075,64.1,105.1,.348,.363,.538,46.2,49.0,11.9,13.1,.504,15.4,29.5,.247,64.1,103.1,.366,.401,.544,53.8,60.0,8.2,11.4,.509,18.1,35.3,.258
98,Georgia Tech,/cbb/schools/georgia-tech/men/2013.html,False,31,16,15,.516,6.62,4.69,6,12,11,6,3,7,1993,1933,66.3,96.6,.280,.304,.491,50.1,52.5,8.8,11.2,.468,16.4,32.6,.178,66.3,93.7,.330,.328,.487,49.9,55.7,9.3,10.5,.454,16.5,30.6,.220
99,Gonzaga,/cbb/schools/gonzaga/men/2013.html,True,35,32,3,.914,20.44,4.14,16,0,15,1,10,1,2696,2095,65.3,118.0,.402,.315,.585,53.3,55.2,12.1,8.2,.555,14.6,37.8,.283,65.3,91.7,.294,.387,.482,46.7,47.6,9.5,8.5,.449,18.1,32.2,.200
100,Grambling,/cbb/schools/grambling/men/2013.html,False,28,0,28,.000,-35.87,-9.19,0,18,0,9,0,18,1391,2138,65.6,75.7,.249,.319,.433,39.5,55.9,6.7,5.7,.411,23.4,28.4,.146,65.6,116.3,.349,.335,.545,60.5,56.5,15.5,10.7,.522,12.1,47.1,.226
101,Green Bay,/cbb/schools/green-bay/men/2013.html,False,34,18,16,.529,1.66,-0.28,10,6,12,3,4,12,2247,2142,64.1,102.3,.398,.275,.533,51.3,58.6,9.2,14.0,.485,17.8,32.5,.299,64.1,97.5,.332,.356,.513,48.7,55.5,11.2,8.2,.472,16.1,29.1,.245
102,Hampton,/cbb/schools/hampton/men/2013.html,False,31,14,17,.452,-9.32,-7.80,11,5,7,7,7,8,1936,1983,68.9,89.2,.386,.296,.473,49.0,51.9,10.6,12.6,.431,20.5,34.1,.257,68.9,91.3,.425,.318,.480,51.0,49.9,10.1,10.6,.438,19.0,35.4,.277
103,Hartford,/cbb/schools/hartford/men/2013.html,False,31,17,14,.548,-5.83,-4.70,10,6,10,5,7,8,1863,1898,64.2,93.6,.307,.446,.515,43.8,59.2,12.7,5.9,.483,19.6,26.0,.214,64.2,95.3,.415,.312,.529,56.2,47.0,10.7,10.7,.494,21.6,34.7,.279
104,Harvard,/cbb/schools/harvard/men/2013.html,True,30,20,10,.667,3.96,0.17,11,3,13,1,6,8,2049,1924,63.9,105.6,.489,.337,.583,46.3,57.9,11.2,11.0,.542,18.5,26.0,.354,63.9,99.2,.310,.283,.524,53.7,48.8,9.7,9.9,.488,18.2,34.4,.225
105,Hawaii,/cbb/schools/hawaii/men/2013.html,False,32,17,15,.531,-3.37,-2.54,10,8,13,7,4,7,2336,2305,69.7,104.3,.369,.308,.537,51.6,53.1,7.6,9.2,.505,17.5,36.0,.254,69.7,103.0,.318,.373,.523,48.4,55.2,10.5,7.2,.491,14.8,32.4,.222
106,High Point,/cbb/schools/high-point/men/2013.html,False,31,17,14,.548,-4.64,-7.23,12,4,10,5,6,8,2221,2052,67.4,105.5,.331,.240,.521,49.7,55.3,10.8,11.7,.485,15.0,35.4,.237,67.4,97.4,.397,.325,.508,50.3,51.1,8.7,7.0,.472,17.5,34.4,.264
107,Hofstra,/cbb/schools/hofstra/men/2013.html,False,32,7,25,.219,-10.74,-1.90,4,14,6,9,1,14,1873,2132,64.9,89.4,.386,.283,.460,46.9,47.4,9.7,9.4,.424,18.5,34.2,.242,64.9,101.8,.361,.330,.523,53.1,55.9,12.2,12.7,.484,17.2,37.4,.256
108,Holy Cross,/cbb/schools/holy-cross/men/2013.html,False,30,12,18,.400,-6.12,-2.96,4,10,7,5,4,12,1834,1929,62.3,97.7,.300,.367,.516,47.4,56.8,6.2,10.0,.477,17.3,28.2,.226,62.3,102.8,.311,.362,.510,52.6,56.4,9.1,10.6,.477,13.5,32.8,.217
109,Houston,/cbb/schools/houston/men/2013.html,False,33,20,13,.606,-0.30,-3.77,7,9,14,4,5,8,2578,2420,70.1,108.5,.398,.280,.552,50.1,54.8,9.3,9.4,.515,15.6,34.1,.282,70.1,101.9,.337,.332,.516,49.9,54.6,9.2,8.1,.484,15.8,34.1,.230
110,Houston Christian,/cbb/schools/houston-baptist/men/2013.html,False,31,14,17,.452,-15.25,-8.10,3,5,7,5,3,12,1982,2080,69.6,90.4,.365,.256,.491,47.7,49.0,9.8,6.8,.455,20.9,33.3,.242,69.6,94.9,.409,.263,.508,52.3,48.1,13.2,9.6,.465,19.8,35.9,.285
111,Howard,/cbb/schools/howard/men/2013.html,False,31,7,24,.226,-14.41,-5.34,4,12,5,7,2,13,1615,1868,62.1,83.9,.356,.260,.441,47.2,48.1,10.2,10.0,.397,20.1,35.1,.236,62.1,97.1,.368,.349,.505,52.8,52.9,10.7,8.4,.468,19.0,38.5,.250
112,Idaho,/cbb/schools/idaho/men/2013.html,False,30,12,18,.400,-2.23,0.29,7,11,6,8,6,8,2050,2079,63.3,107.0,.376,.341,.568,51.5,55.1,6.4,7.7,.529,18.3,33.1,.279,63.3,108.5,.306,.348,.536,48.5,47.1,10.5,8.5,.509,12.2,31.2,.209
113,Idaho State,/cbb/schools/idaho-state/men/2013.html,False,30,6,24,.200,-13.08,-4.94,5,15,5,7,1,14,1710,1928,60.4,93.5,.380,.357,.502,42.5,52.3,11.4,10.7,.463,17.5,25.1,.258,60.4,105.5,.337,.385,.545,57.5,58.8,9.2,9.9,.517,17.8,38.0,.230
114,Illinois,/cbb/schools/illinois/men/2013.html,True,36,23,13,.639,13.18,10.04,8,10,12,4,6,6,2465,2332,65.5,104.2,.310,.419,.516,46.6,42.5,10.4,11.5,.479,14.7,33.1,.225,65.5,98.6,.358,.355,.521,53.4,53.3,8.4,9.1,.485,18.6,36.9,.251
115,Illinois State,/cbb/schools/illinois-state/men/2013.html,False,33,18,15,.545,9.61,3.70,8,10,11,5,5,8,2460,2265,69.3,106.8,.344,.364,.552,47.4,56.3,10.4,11.9,.518,16.2,29.5,.249,69.3,98.3,.340,.358,.519,52.6,54.4,9.0,6.7,.484,18.2,33.8,.238
116,Illinois-Chicago,/cbb/schools/illinois-chicago/men/2013.html,False,34,18,16,.529,-1.79,-0.69,7,9,12,4,4,10,2136,2134,63.8,97.4,.351,.365,.509,45.9,57.8,10.1,7.7,.462,16.8,28.4,.264,63.8,97.4,.342,.340,.503,54.1,55.1,8.6,10.3,.462,16.9,34.6,.244
117,Indiana,/cbb/schools/indiana/men/2013.html,True,36,29,7,.806,24.92,8.39,14,4,17,2,7,2,2831,2236,67.1,116.3,.459,.323,.590,53.3,54.0,10.5,9.3,.548,16.3,39.0,.341,67.1,91.9,.270,.327,.474,46.7,43.3,9.4,11.2,.440,17.8,34.0,.191
118,Indiana State,/cbb/schools/indiana-state/men/2013.html,False,33,18,15,.545,5.08,5.64,9,9,11,3,4,10,2159,2164,65.3,98.7,.420,.339,.527,47.0,53.2,8.5,8.6,.483,17.2,26.9,.297,65.3,98.9,.387,.310,.507,53.0,51.3,10.3,6.4,.466,15.8,32.6,.270
119,Iona,/cbb/schools/iona/men/2013.html,True,34,20,14,.588,4.06,0.00,11,7,11,1,5,9,2733,2595,70.5,111.2,.327,.366,.562,47.1,54.7,9.0,7.4,.521,14.7,32.8,.255,70.5,105.6,.321,.349,.540,52.9,56.1,7.6,11.0,.516,16.5,37.4,.215
120,Iowa,/cbb/schools/iowa/men/2013.html,False,38,25,13,.658,14.22,6.93,9,9,18,2,3,8,2665,2388,66.6,104.2,.416,.310,.516,51.1,63.5,10.3,12.6,.466,15.6,36.4,.304,66.6,93.4,.311,.332,.480,48.9,51.8,10.3,10.7,.441,16.7,33.4,.220
121,Iowa State,/cbb/schools/iowa-state/men/2013.html,True,35,23,12,.657,14.50,6.13,11,7,16,1,4,7,2779,2486,70.0,111.8,.330,.438,.569,51.2,58.2,9.0,7.0,.538,15.9,34.2,.241,70.0,100.0,.327,.333,.518,48.8,53.8,9.3,8.5,.480,16.2,31.0,.237
122,IUPUI,/cbb/schools/iupui/men/2013.html,False,32,6,26,.188,-15.92,-2.79,1,15,3,8,1,13,2096,2451,66.2,97.5,.246,.348,.526,42.2,53.2,8.2,5.9,.505,16.9,23.4,.165,66.2,114.0,.305,.316,.578,57.8,54.1,10.2,7.4,.547,14.9,36.5,.229
123,Jackson State,/cbb/schools/jackson-state/men/2013.html,False,29,11,18,.379,-14.82,-9.55,9,9,6,3,4,14,1920,2073,69.4,94.2,.384,.350,.489,43.2,42.5,11.8,5.8,.445,15.9,27.5,.268,69.4,101.7,.393,.324,.530,56.8,47.8,8.9,10.2,.500,17.9,38.1,.258
124,Jacksonville,/cbb/schools/jacksonville/men/2013.html,False,32,14,18,.438,-10.20,-4.47,9,9,10,3,3,13,2181,2300,69.4,96.7,.363,.280,.508,48.4,53.5,9.5,8.5,.468,18.5,33.1,.255,69.4,102.0,.383,.329,.535,51.6,56.3,10.4,10.2,.498,17.9,34.6,.268
125,Jacksonville State,/cbb/schools/jacksonville-state/men/2013.html,False,28,17,11,.607,-4.47,-4.28,8,8,9,3,6,8,1857,1817,63.8,103.0,.436,.314,.537,43.4,57.0,13.1,11.1,.500,17.4,32.4,.296,63.8,100.8,.381,.269,.537,56.6,52.0,10.2,10.4,.494,20.8,43.7,.281
126,James Madison,/cbb/schools/james-madison/men/2013.html,True,36,21,15,.583,-1.67,-2.22,11,7,10,4,4,9,2346,2326,64.1,100.9,.368,.324,.514,46.2,51.7,11.7,13.5,.476,15.0,29.6,.257,64.1,100.0,.392,.341,.526,53.8,57.0,8.2,8.5,.487,18.1,34.5,.273
127,Kansas,/cbb/schools/kansas/men/2013.html,True,37,31,6,.838,20.79,7.55,14,4,16,1,7,3,2782,2292,67.8,109.1,.395,.290,.572,52.6,58.4,10.2,17.6,.533,17.5,33.8,.291,67.8,89.9,.320,.356,.456,47.4,50.6,10.4,7.4,.415,15.7,31.3,.220
128,Kansas City,/cbb/schools/missouri-kansas-city/men/2013.html,False,32,8,24,.250,-13.61,-2.74,5,11,3,11,4,11,1950,2252,65.1,93.5,.307,.351,.510,46.8,44.8,9.1,8.5,.481,20.1,29.8,.207,65.1,108.0,.416,.310,.568,53.2,55.1,12.1,9.3,.540,16.8,33.3,.282
129,Kansas State,/cbb/schools/kansas-state/men/2013.html,True,35,27,8,.771,13.54,6.54,14,4,15,1,7,3,2414,2115,63.6,108.5,.315,.329,.524,50.6,63.9,11.1,10.3,.495,14.9,38.7,.216,63.6,95.0,.360,.300,.504,49.4,51.7,8.7,8.9,.466,19.0,35.7,.248
130,Kennesaw State,/cbb/schools/kennesaw-state/men/2013.html,False,30,3,27,.100,-15.13,-4.50,2,16,2,10,1,15,1831,2150,64.5,92.8,.374,.312,.483,43.6,48.4,10.7,4.9,.447,17.9,30.6,.243,64.5,108.9,.476,.313,.585,56.4,56.6,10.0,9.2,.555,18.6,38.2,.325
131,Kent State,/cbb/schools/kent-state/men/2013.html,False,35,21,14,.600,2.38,-0.82,9,7,12,6,8,7,2484,2373,65.8,106.0,.438,.348,.535,48.2,48.8,10.0,7.4,.491,16.1,34.9,.311,65.8,101.2,.405,.339,.524,51.8,57.7,8.9,10.7,.487,17.7,36.8,.277
132,Kentucky,/cbb/schools/kentucky/men/2013.html,False,33,21,12,.636,13.96,5.81,12,6,16,2,4,8,2396,2127,66.8,107.9,.417,.293,.551,51.2,51.1,8.3,15.6,.526,16.5,34.7,.268,66.8,95.8,.302,.284,.478,48.8,47.2,8.8,9.0,.439,14.9,33.5,.217
133,La Salle,/cbb/schools/la-salle/men/2013.html,True,34,24,10,.706,10.15,4.47,11,5,13,2,8,6,2450,2257,66.5,107.6,.313,.360,.552,44.6,55.2,11.6,8.3,.519,15.0,29.0,.231,66.5,99.1,.285,.246,.520,55.4,50.0,8.7,10.7,.493,18.3,37.7,.194
134,Lafayette,/cbb/schools/lafayette/men/2013.html,False,34,19,15,.559,-2.99,-2.35,10,4,14,3,5,12,2349,2346,65.8,104.6,.280,.390,.563,43.8,57.7,10.3,8.5,.532,16.9,25.4,.211,65.8,104.5,.314,.322,.548,56.2,52.7,9.8,8.5,.522,17.8,36.3,.215
135,Lamar,/cbb/schools/lamar/men/2013.html,False,31,3,28,.097,-20.56,-3.27,1,17,1,10,1,17,1862,2398,70.8,84.2,.315,.108,.465,46.7,49.7,6.0,8.9,.424,22.0,32.4,.221,70.8,108.4,.290,.282,.528,53.3,54.4,13.9,9.7,.503,13.5,38.4,.195
136,Lehigh,/cbb/schools/lehigh/men/2013.html,False,31,21,10,.677,3.96,-3.00,10,4,11,3,9,7,2266,2022,66.6,109.7,.362,.352,.567,45.0,57.5,10.6,9.3,.531,14.5,27.2,.267,66.6,97.9,.288,.363,.501,55.0,60.2,7.8,8.9,.469,17.4,37.3,.200
137,Liberty,/cbb/schools/liberty/men/2013.html,True,36,15,21,.417,-9.11,-5.78,6,10,8,7,4,11,2489,2519,66.6,102.7,.394,.342,.536,47.2,52.9,8.1,7.6,.493,17.1,29.7,.288,66.6,104.0,.385,.334,.511,52.8,51.3,9.9,10.1,.473,13.5,35.3,.263
138,Lipscomb,/cbb/schools/lipscomb/men/2013.html,False,30,12,18,.400,-11.41,-3.17,7,11,8,6,4,11,2079,2300,70.9,96.5,.446,.294,.508,49.9,48.1,9.7,5.1,.471,19.8,36.1,.288,70.9,106.8,.444,.412,.548,50.1,58.9,11.4,12.0,.517,16.2,34.5,.294
139,Little Rock,/cbb/schools/arkansas-little-rock/men/2013.html,False,32,17,15,.531,-4.34,-2.21,11,9,13,3,3,10,2127,2132,69.2,96.1,.427,.277,.509,46.6,50.8,9.7,10.9,.468,18.9,32.0,.289,69.2,96.3,.424,.350,.522,53.4,51.0,9.4,7.2,.480,20.3,36.4,.293
140,Long Beach State,/cbb/schools/long-beach-state/men/2013.html,False,33,19,14,.576,-1.48,1.62,14,4,11,3,7,10,2291,2360,68.2,101.5,.368,.357,.531,47.1,49.1,9.5,9.2,.502,18.4,32.7,.243,68.2,104.5,.320,.360,.531,52.9,60.9,9.6,8.1,.504,16.9,38.2,.215
141,Long Island University,/cbb/schools/long-island-university/men/2013.html,True,34,20,14,.588,-3.19,-5.78,12,6,12,2,7,9,2677,2589,70.0,111.6,.456,.339,.576,48.6,56.3,9.7,8.3,.544,17.3,35.2,.315,70.0,108.0,.316,.309,.550,51.4,54.2,9.8,10.0,.526,15.8,37.2,.214
142,Longwood,/cbb/schools/longwood/men/2013.html,False,33,8,25,.242,-19.32,-5.07,4,12,4,9,2,14,2270,2687,72.4,94.7,.312,.276,.521,45.5,54.6,9.4,6.7,.487,20.1,29.8,.222,72.4,112.1,.344,.292,.570,54.5,55.9,12.4,8.0,.539,15.9,37.3,.249
143,Louisiana,/cbb/schools/louisiana-lafayette/men/2013.html,False,33,13,20,.394,-4.90,-2.22,8,12,10,5,2,14,2337,2413,71.0,98.7,.352,.343,.517,44.3,44.4,9.9,9.2,.486,17.1,29.1,.236,71.0,101.9,.428,.305,.528,55.7,45.6,9.1,10.1,.486,17.9,38.6,.298
144,Louisiana State,/cbb/schools/louisiana-state/men/2013.html,False,31,19,12,.613,5.82,4.01,9,9,14,3,4,8,2194,2138,69.0,100.9,.334,.358,.515,47.5,56.1,13.0,9.7,.492,17.3,34.4,.209,69.0,98.3,.380,.308,.508,52.5,43.9,10.5,10.9,.470,18.3,37.9,.260
145,Louisiana Tech,/cbb/schools/louisiana-tech/men/2013.html,False,34,27,7,.794,5.47,-2.08,16,2,14,0,11,6,2470,2151,70.6,103.0,.345,.376,.507,47.3,53.0,12.9,12.3,.470,14.7,34.5,.240,70.6,89.7,.353,.284,.482,52.7,46.4,8.5,8.9,.445,20.9,37.2,.236
146,Louisiana-Monroe,/cbb/schools/louisiana-monroe/men/2013.html,False,27,4,23,.148,-13.95,-1.43,3,17,3,9,1,13,1621,1959,66.9,88.9,.315,.328,.500,43.2,61.0,10.6,3.9,.484,21.3,27.3,.182,66.9,107.4,.396,.364,.569,56.8,55.3,12.1,14.1,.535,18.8,37.9,.282
147,Louisville,/cbb/schools/louisville/men/2013.html,True,40,35,5,.875,24.82,9.14,14,4,15,1,8,3,2978,2351,66.4,110.3,.400,.300,.544,51.1,55.7,15.9,12.1,.506,15.3,38.2,.283,66.4,87.1,.349,.333,.483,48.9,49.7,8.3,8.1,.448,23.1,35.4,.230
148,Loyola (IL),/cbb/schools/loyola-il/men/2013.html,False,31,15,16,.484,-1.02,-2.29,5,11,8,6,6,9,1995,1934,63.1,101.6,.347,.318,.540,49.0,60.7,8.0,7.4,.504,18.1,30.6,.249,63.1,98.5,.300,.313,.516,51.0,50.5,10.7,11.7,.484,16.3,31.0,.209
149,Loyola (MD),/cbb/schools/loyola-md/men/2013.html,False,35,23,12,.657,1.35,-2.08,12,6,13,3,7,8,2341,2221,63.9,103.2,.410,.256,.511,47.9,51.1,11.0,11.9,.469,15.4,37.0,.282,63.9,97.9,.424,.295,.498,52.1,49.0,8.1,10.4,.458,17.6,40.1,.281
150,Loyola Marymount,/cbb/schools/loyola-marymount/men/2013.html,False,34,11,23,.324,-3.10,2.81,1,15,5,9,2,12,2202,2338,66.0,97.1,.346,.313,.494,47.9,47.7,10.8,7.1,.453,16.8,33.4,.243,66.0,103.1,.404,.358,.542,52.1,58.5,10.2,8.5,.511,18.1,34.7,.271
151,Maine,/cbb/schools/maine/men/2013.html,False,30,11,19,.367,-9.55,-4.10,6,10,8,4,3,15,1988,2091,69.1,95.9,.331,.314,.509,48.0,52.4,10.1,10.3,.480,18.7,30.6,.217,69.1,100.9,.332,.323,.510,52.0,51.1,11.0,6.8,.475,15.1,33.9,.230
152,Manhattan,/cbb/schools/manhattan/men/2013.html,False,32,14,18,.438,-1.96,-0.36,9,9,7,4,5,11,1865,1916,62.5,92.5,.458,.357,.509,47.0,55.5,10.5,13.0,.468,22.0,31.8,.303,62.5,95.0,.465,.328,.510,53.0,58.2,11.2,12.7,.461,19.9,36.1,.322
153,Marist,/cbb/schools/marist/men/2013.html,False,31,10,21,.323,-6.33,-1.62,6,12,6,7,3,11,2045,2191,67.8,96.1,.396,.341,.515,44.9,55.8,9.1,10.2,.484,18.3,27.0,.256,67.8,103.0,.320,.302,.528,55.1,51.1,11.3,9.4,.499,16.3,35.6,.218
154,Marquette,/cbb/schools/marquette/men/2013.html,True,35,26,9,.743,14.05,8.59,14,4,16,0,5,6,2382,2191,63.4,105.9,.409,.270,.541,50.8,57.4,10.3,10.0,.496,17.6,38.3,.299,63.4,97.4,.317,.359,.495,49.2,59.5,10.2,9.8,.462,16.6,36.8,.216
155,Marshall,/cbb/schools/marshall/men/2013.html,False,32,13,19,.406,-3.61,0.94,6,10,11,4,1,11,2208,2327,68.8,99.5,.443,.360,.508,48.5,58.4,9.3,11.0,.482,18.9,38.0,.265,68.8,104.9,.383,.293,.526,51.5,56.7,12.4,7.7,.495,16.0,39.5,.254
156,Maryland,/cbb/schools/maryland/men/2013.html,False,38,25,13,.658,11.39,4.68,8,10,18,3,4,7,2688,2433,67.3,104.8,.345,.304,.544,54.0,55.9,7.6,11.2,.516,18.7,36.9,.234,67.3,94.8,.297,.339,.474,46.0,51.2,10.1,10.2,.436,13.6,30.3,.210
157,Maryland-Baltimore County,/cbb/schools/maryland-baltimore-county/men/2013.html,False,31,8,23,.258,-12.48,-3.68,5,11,6,8,1,14,1970,2216,67.6,92.5,.295,.347,.490,45.1,51.3,10.5,6.4,.466,18.5,29.1,.186,67.6,104.1,.446,.352,.546,54.9,56.3,10.9,7.9,.508,17.7,35.4,.308
158,Maryland-Eastern Shore,/cbb/schools/maryland-eastern-shore/men/2013.html,False,28,2,26,.071,-19.66,-5.16,2,14,2,6,0,15,1535,1941,64.6,84.1,.353,.300,.436,45.6,48.5,10.3,7.3,.398,19.6,34.9,.223,64.6,106.4,.332,.344,.559,54.4,59.3,11.1,12.1,.537,18.3,39.3,.220
159,Massachusetts,/cbb/schools/massachusetts/men/2013.html,False,33,21,12,.636,5.84,4.57,9,7,10,5,8,4,2408,2366,70.9,102.6,.358,.362,.533,47.9,57.5,10.6,12.9,.495,17.4,32.4,.257,70.9,100.8,.350,.326,.513,52.1,55.2,10.0,8.8,.474,16.1,35.8,.248
160,McNeese State,/cbb/schools/mcneese-state/men/2013.html,False,31,14,17,.452,-11.50,-4.64,7,11,9,5,4,11,2055,2172,66.0,98.1,.297,.263,.487,45.3,49.3,11.5,11.8,.461,15.0,32.2,.191,66.0,103.6,.359,.295,.517,54.7,56.6,8.8,7.9,.480,16.3,40.1,.249
161,Memphis,/cbb/schools/memphis/men/2013.html,True,36,31,5,.861,12.28,2.73,16,0,17,1,9,1,2681,2337,69.5,106.3,.372,.286,.550,50.8,62.0,12.7,16.3,.524,17.7,35.6,.246,69.5,92.7,.349,.304,.492,49.2,50.1,10.6,8.1,.455,19.0,33.9,.236
162,Mercer,/cbb/schools/mercer/men/2013.html,False,36,24,12,.667,0.94,-3.82,14,4,13,0,9,8,2371,2135,62.9,104.1,.352,.402,.547,47.3,63.9,10.5,12.8,.506,17.3,30.6,.265,62.9,93.7,.392,.375,.495,52.7,52.6,9.1,9.4,.457,19.1,35.7,.258
163,Miami (FL),/cbb/schools/miami-fl/men/2013.html,True,36,29,7,.806,16.98,7.87,15,3,14,1,10,3,2509,2181,64.0,108.5,.346,.356,.548,50.1,45.6,9.6,12.3,.519,14.1,30.6,.236,64.0,94.3,.283,.349,.484,49.9,48.9,8.3,8.3,.457,15.9,30.7,.184
164,Miami (OH),/cbb/schools/miami-oh/men/2013.html,False,31,9,22,.290,-6.62,-0.25,3,13,5,8,4,13,1954,2128,65.3,96.1,.370,.336,.520,43.7,55.2,12.7,7.5,.486,19.0,27.6,.252,65.3,104.6,.375,.382,.564,56.3,59.4,11.1,10.9,.538,19.9,37.6,.254
165,Michigan,/cbb/schools/michigan/men/2013.html,True,39,31,8,.795,21.29,10.05,12,6,17,1,5,5,2932,2467,64.1,116.1,.284,.340,.572,49.9,51.7,9.5,7.3,.549,12.5,32.7,.199,64.1,97.7,.226,.335,.501,50.1,52.5,8.3,8.3,.478,16.0,32.3,.154
166,Michigan State,/cbb/schools/michigan-state/men/2013.html,True,36,27,9,.750,18.63,10.55,13,5,17,1,6,5,2448,2129,64.7,105.1,.370,.272,.542,53.3,53.7,12.4,10.9,.505,17.8,36.4,.264,64.7,91.4,.320,.342,.476,46.7,51.5,11.5,8.8,.441,16.6,30.1,.213
167,Middle Tennessee,/cbb/schools/middle-tennessee/men/2013.html,True,34,28,6,.824,11.18,-1.50,19,1,15,0,11,3,2405,1974,65.6,107.1,.414,.262,.548,52.3,56.7,10.6,11.0,.511,17.4,36.5,.288,65.6,87.9,.428,.317,.481,47.7,46.3,9.8,7.0,.444,20.5,31.5,.271
