,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
12,/cbb/boxscores/2012-12-31-kansas-state.html,"Mon, Dec 31, 2012",REG,/cbb/schools/south-dakota/men/2013.html,South Dakota,/cbb/conferences/summit/men/2013.html,Summit,-7.50,W,70,50,11,2,W 4,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
13,/cbb/boxscores/2013-01-05-kansas-state.html,"Sat, Jan 5, 2013",REG,/cbb/schools/oklahoma-state/men/2013.html,Oklahoma State,/cbb/conferences/big-12/men/2013.html,Big 12,15.57,W,73,67,12,2,W 5,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
14,/cbb/boxscores/2013-01-12-west-virginia.html,"Sat, Jan 12, 2013",REG,/cbb/schools/west-virginia/men/2013.html,West Virginia,/cbb/conferences/big-12/men/2013.html,Big 12,4.61,W,65,64,13,2,W 6,WVU Coliseum,/cbb/schools/kansas-state/men/2013.html,@
15,/cbb/boxscores/2013-01-16-texas-christian.html,"Wed, Jan 16, 2013",REG,/cbb/schools/texas-christian/men/2013.html,TCU,/cbb/conferences/big-12/men/2013.html,Big 12,-4.28,W,67,54,14,2,W 7,Daniel-Meyer Coliseum,/cbb/schools/kansas-state/men/2013.html,@
16,/cbb/boxscores/2013-01-19-kansas-state.html,"Sat, Jan 19, 2013",REG,/cbb/schools/oklahoma/men/2013.html,Oklahoma,/cbb/conferences/big-12/men/2013.html,Big 12,11.40,W,69,60,15,2,W 8,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
17,/cbb/boxscores/2013-01-22-kansas-state.html,"Tue, Jan 22, 2013",REG,/cbb/schools/kansas/men/2013.html,Kansas,/cbb/conferences/big-12/men/2013.html,Big 12,20.79,L,55,59,15,3,L 1,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
18,/cbb/boxscores/2013-01-26-iowa-state.html,"Sat, Jan 26, 2013",REG,/cbb/schools/iowa-state/men/2013.html,Iowa State,/cbb/conferences/big-12/men/2013.html,Big 12,14.50,L,67,73,15,4,L 2,James H. Hilton Coliseum,/cbb/schools/kansas-state/men/2013.html,@
19,/cbb/boxscores/2013-01-30-kansas-state.html,"Wed, Jan 30, 2013",REG,/cbb/schools/texas/men/2013.html,Texas,/cbb/conferences/big-12/men/2013.html,Big 12,6.84,W,83,57,16,4,W 1,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
20,/cbb/boxscores/2013-02-02-oklahoma.html,"Sat, Feb 2, 2013",REG,/cbb/schools/oklahoma/men/2013.html,Oklahoma,/cbb/conferences/big-12/men/2013.html,Big 12,11.40,W,52,50,17,4,W 2,Lloyd Noble Center,/cbb/schools/kansas-state/men/2013.html,@
21,/cbb/boxscores/2013-02-05-texas-tech.html,"Tue, Feb 5, 2013",REG,/cbb/schools/texas-tech/men/2013.html,Texas Tech,/cbb/conferences/big-12/men/2013.html,Big 12,-3.10,W,68,59,18,4,W 3,United Spirit Arena,/cbb/schools/kansas-state/men/2013.html,@
22,/cbb/boxscores/2013-02-09-kansas-state.html,"Sat, Feb 9, 2013",REG,/cbb/schools/iowa-state/men/2013.html,Iowa State,/cbb/conferences/big-12/men/2013.html,Big 12,14.50,W,79,70,19,4,W 4,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
23,/cbb/boxscores/2013-02-11-kansas.html,"Mon, Feb 11, 2013",REG,/cbb/schools/kansas/men/2013.html,Kansas,/cbb/conferences/big-12/men/2013.html,Big 12,20.79,L,62,83,19,5,L 1,Allen Fieldhouse,/cbb/schools/kansas-state/men/2013.html,@
24,/cbb/boxscores/2013-02-16-kansas-state.html,"Sat, Feb 16, 2013",REG,/cbb/schools/baylor/men/2013.html,Baylor,/cbb/conferences/big-12/men/2013.html,Big 12,15.07,W,81,61,20,5,W 1,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
25,/cbb/boxscores/2013-02-18-kansas-state.html,"Mon, Feb 18, 2013",REG,/cbb/schools/west-virginia/men/2013.html,West Virginia,/cbb/conferences/big-12/men/2013.html,Big 12,4.61,W,71,61,21,5,W 2,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
26,/cbb/boxscores/2013-02-23-texas.html,"Sat, Feb 23, 2013",REG,/cbb/schools/texas/men/2013.html,Texas,/cbb/conferences/big-12/men/2013.html,Big 12,6.84,W,81,69,22,5,W 3,Frank Erwin Center,/cbb/schools/kansas-state/men/2013.html,@
27,/cbb/boxscores/2013-02-25-kansas-state.html,"Mon, Feb 25, 2013",REG,/cbb/schools/texas-tech/men/2013.html,Texas Tech,/cbb/conferences/big-12/men/2013.html,Big 12,-3.10,W,75,55,23,5,W 4,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
28,/cbb/boxscores/2013-03-02-baylor.html,"Sat, Mar 2, 2013",REG,/cbb/schools/baylor/men/2013.html,Baylor,/cbb/conferences/big-12/men/2013.html,Big 12,15.07,W,64,61,24,5,W 5,Ferrell Center,/cbb/schools/kansas-state/men/2013.html,@
29,/cbb/boxscores/2013-03-05-kansas-state.html,"Tue, Mar 5, 2013",REG,/cbb/schools/texas-christian/men/2013.html,TCU,/cbb/conferences/big-12/men/2013.html,Big 12,-4.28,W,79,68,25,5,W 6,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
30,/cbb/boxscores/2013-03-09-oklahoma-state.html,"Sat, Mar 9, 2013",REG,/cbb/schools/oklahoma-state/men/2013.html,Oklahoma State,/cbb/conferences/big-12/men/2013.html,Big 12,15.57,L,70,76,25,6,L 1,Gallagher-Iba Arena,/cbb/schools/kansas-state/men/2013.html,@
31,/cbb/boxscores/2013-03-14-kansas-state.html,"Thu, Mar 14, 2013",CTOURN,/cbb/schools/texas/men/2013.html,Texas,/cbb/conferences/big-12/men/2013.html,Big 12,6.84,W,66,49,26,6,W 1,Sprint Center,/cbb/schools/kansas-state/men/2013.html,N
32,/cbb/boxscores/2013-03-15-kansas-state.html,"Fri, Mar 15, 2013",CTOURN,/cbb/schools/oklahoma-state/men/2013.html,Oklahoma State,/cbb/conferences/big-12/men/2013.html,Big 12,15.57,W,68,57,27,6,W 2,Sprint Center,/cbb/schools/kansas-state/men/2013.html,N
33,/cbb/boxscores/2013-03-16-kansas.html,"Sat, Mar 16, 2013",CTOURN,/cbb/schools/kansas/men/2013.html,Kansas,/cbb/conferences/big-12/men/2013.html,Big 12,20.79,L,54,70,27,7,L 1,Sprint Center,/cbb/schools/kansas-state/men/2013.html,N
34,/cbb/boxscores/2013-03-22-kansas-state.html,"Fri, Mar 22, 2013",NCAA,/cbb/schools/la-salle/men/2013.html,La Salle,/cbb/conferences/atlantic-10/men/2013.html,A-10,10.15,L,61,63,27,8,L 2,Sprint Center,/cbb/schools/kansas-state/men/2013.html,N
